t,|deltaS|
152,0.4148
153,0.5312
154,0.4375
155,0.05126
156,0.227
157,0.05593
158,0.2343
159,0.06293
160,0.5406
161,0.4138
162,0.3306
163,0.445
164,0.5582
165,1.174
166,0.2462
167,0.3492
168,0.04911
169,0.2115
170,0.7782
171,0.09508
172,0.1439
173,0.405
174,0.05181
175,0.9675
176,0.6355
177,0.3571
178,0.2513
179,0.194
180,0.1958
181,0.3322
182,0.2823
183,0.1512
184,0.694
185,0.5715
186,0.4637
187,0.4123
188,0.9305
189,0.1008
190,0.1597
191,0.4932
192,0.4801
193,0.5694
194,0.4893
195,0.6436
196,0.4516
197,0.2978
198,0.177
199,0.06786
200,0.6811
201,0.0702
202,0.6179
203,0.0743
204,0.05643
205,0.6734
206,0.4846
207,0.8119
208,0.1701
209,0.8005
210,0.2494
211,0.4426
212,0.2055
213,0.257
214,0.1987
215,0.7045
216,0.002786
217,0.009864
218,0.7919
219,0.4816
220,0.33
221,0.5385
222,0.09913
223,0.4726
224,0.3275
225,0.5645
226,0.3148
227,0.4322
228,0.1939
229,0.3979
230,0.2036
231,0.2061
232,0.354
233,0.8013
234,0.3164
235,0.1931
236,0.2716
237,0.8238
238,0.3541
239,0.1825
240,0.09141
241,0.4844
242,0.2326
243,0.1577
244,0.3205
245,0.5182
246,0.1139
247,0.3658
248,0.3161
249,0.1217
250,0.4185
251,0.6559
252,0.6287
253,0.03096
254,0.2724
255,0.2422
256,0.468
257,0.2364
258,0.4965
259,0.4567
260,0.3864
261,0.01685
262,0.1044
263,0.08186
264,0.17
265,0.1068
266,0.2556
267,0.5197
268,0.2159
269,0.203
270,0.4336
271,0.07107
272,0.3861
273,0.5796
274,0.4126
275,0.2629
276,1.131
277,0.2487
278,0.411
279,0.0433
280,0.3184
281,0.3731
282,0.2706
283,0.1831
284,0.3469
285,0.7877
286,0.02928
287,0.1193
288,1.303
289,0.2359
290,0.1686
291,0.3387
292,0.2682
293,0.4415
294,0.5296
295,0.06683
296,0.132
297,0.6253
298,0.2108
299,0.51
300,0.4516
301,0.2444
302,0.7708
303,0.07387
304,0.06661
305,0.366
306,0.1411
307,0.7673
308,0.354
309,0.2274
310,0.4919
311,0.2277
312,0.3907
313,0.1758
314,0.0002032
315,0.1144
316,0.09374
317,0.1483
318,0.03885
319,0.5545
320,0.6914
321,0.7473
322,0.5926
323,0.828
324,0.4465
325,0.7281
326,0.2643
327,0.749
328,0.09821
329,0.3539
330,0.662
331,0.1626
332,0.3123
333,0.3648
334,0.6237
335,0.1079
336,0.01031
337,0.06445
338,0.8887
339,0.002189
340,0.1638
341,0.1164
342,0.6993
343,0.8167
344,0.1025
345,0.3307
346,0.08602
347,0.4501
348,0.3592
349,0.2149
350,0.6946
351,0.7907
352,0.2868
353,0.2393
354,0.117
355,0.6575
356,0.3317
357,0.271
358,0.6721
359,0.8336
360,0.2641
361,0.1295
362,0.7677
363,0.1829
364,0.08433
365,0.2562
366,0.3743
367,0.02948
368,0.2556
369,0.06769
370,0.4236
371,0.5109
372,0.2102
373,0.4947
374,0.645
375,0.5397
376,0.4454
377,0.5205
378,0.09164
379,0.1136
380,0.6878
381,0.2942
382,0.4329
383,0.02631
384,0.08663
385,0.1497
386,0.9368
387,0.5084
388,0.1226
389,1.09
390,0.354
391,0.06328
392,0.976
393,0.1705
394,0.04517
395,0.074
396,0.8007
397,0.3157
398,0.5765
399,0.1744
400,0.02196
401,0.05533
402,0.4701
403,0.3431
404,0.6263
405,0.01865
406,0.2826
407,0.3125
408,0.2642
409,0.3112
410,0.1222
411,0.6929
412,0.167
413,0.2356
414,0.06613
415,0.377
416,0.2729
417,0.346
418,0.6592
419,0.02001
420,0.1732
421,0.03839
422,0.5152
423,0.07903
424,0.07153
425,0.061
426,0.6475
427,0.2398
428,0.03785
429,0.3046
430,0.7293
431,0.7149
432,0.03954
433,0.4767
434,0.1446
435,0.7695
436,0.1757
437,0.3402
438,0.4959
439,0.325
440,0.8481
441,0.2583
442,0.08108
443,0.3468
444,0.9752
445,0.1894
446,0.1475
447,0.24
448,0.2305
449,0.3371
450,0.2695
451,0.1146
452,0.4696
453,0.7943
454,0.06065
455,0.2492
456,0.6646
457,0.2801
458,0.4612
459,0.05737
460,0.08804
461,0.4881
462,0.01961
463,0.6107
464,0.1063
465,0.5984
466,0.1275
467,0.3111
468,0.4099
469,0.1262
470,0.5266
471,0.1815
472,0.08575
473,0.2983
474,0.1856
475,0.6174
476,1.044
477,0.7657
478,0.07046
479,0.1622
480,0.4722
481,0.608
482,0.3535
483,0.07701
484,0.595
485,0.612
486,0.4656
487,0.1623
488,0.008431
489,0.04869
490,0.1882
491,0.141
492,0.1259
493,1.46
494,0.5982
495,0.2205
496,0.8448
497,0.1793
498,0.1673
499,0.2258
500,0.9251
501,0.155
502,0.2718
503,0.4485
504,0.1835
505,0.3502
506,0.1755
507,0.3413
508,0.6849
509,0.5433
510,0.2062
511,0.5592
512,0.3399
513,0.4769
514,0.08463
515,0.08732
516,0.2713
517,1.051
518,0.524
519,0.7804
520,0.8821
521,0.3744
522,0.8858
523,0.2596
524,0.2967
525,0.3817
526,0.5144
527,0.3219
528,0.3162
529,0.4118
530,0.7004
531,1.591
532,0.7163
533,0.06902
534,0.1915
535,0.4763
536,0.2716
537,0.6478
538,0.03546
539,0.2086
540,0.292
541,0.7666
542,0.2281
543,0.1436
544,0.02135
545,0.4401
546,0.6831
547,0.02183
548,0.504
549,0.188
550,0.01649
551,0.1269
552,0.5645
553,0.1436
554,0.02207
555,0.4074
556,0.2218
557,0.1728
558,1.037
559,0.04276
560,0.4352
561,0.3706
562,0.005109
563,0.8727
564,0.5318
565,1.205
566,0.05623
567,0.4871
568,0.04835
569,0.8643
570,0.3437
571,0.09206
572,0.4703
573,0.8587
574,0.456
575,0.04419
576,0.3695
577,0.1786
578,0.1022
579,0.1901
580,0.7343
581,0.09152
582,0.8698
583,0.1672
584,0.492
585,0.2475
586,0.01422
587,0.716
588,0.3192
589,0.3651
590,0.2384
591,0.3797
592,0.04678
593,0.06291
594,0.3856
595,0.07438
596,0.4191
597,0.3672
598,0.01369
599,0.2428
600,0.113
601,0.4771
602,0.04038
603,0.3354
604,0.8217
605,0.2062
606,0.3622
607,0.1126
608,0.0517
609,0.2116
610,0.6029
611,0.4672
612,0.5653
613,0.06276
614,0.3252
615,0.2044
616,0.2548
617,0.2576
618,0.2634
619,0.336
620,0.3688
621,0.3581
622,0.5482
623,0.46
624,0.1261
625,0.5645
626,0.7297
627,0.5044
628,0.3928
629,0.5926
630,0.196
631,0.1311
632,0.4891
633,0.8109
634,0.03106
635,0.3437
636,0.3242
637,1.176
638,0.4094
639,0.7402
640,0.2525
641,0.166
642,0.2778
643,0.702
644,0.5415
645,0.305
646,0.7131
647,0.1984
648,0.4258
649,0.2463
650,0.2536
651,1.346
652,0.1117
653,0.5674
654,0.2045
655,0.5364
656,1.38
657,0.02604
658,0.195
659,0.1167
660,0.7102
661,0.4068
662,0.2687
663,0.2124
664,0.01971
665,0.3972
666,0.2264
667,0.06772
668,0.02486
669,0.2852
670,0.479
671,0.1501
672,0.2193
673,0.3366
674,0.3394
675,0.6132
676,0.4398
677,0.0753
678,0.0506
679,0.6623
680,0.1846
681,0.2136
682,0.2605
683,0.2528
684,0.1416
685,0.1392
686,0.7155
687,0.765
688,0.2226
689,0.1341
690,0.1773
691,0.0515
692,0.03789
693,0.6318
694,0.2625
695,0.1836
696,0.1909
697,0.2009
698,0.0958
699,0.4684
700,0.1444
701,0.8644
702,0.1663
703,0.5644
704,0.1981
705,0.2072
706,0.7068
707,0.09169
708,0.1798
709,0.4539
710,0.2342
711,0.01511
712,0.2394
713,0.1927
714,0.8602
715,0.003643
716,0.09082
717,0.5086
718,0.4577
719,0.7681
720,0.1749
721,0.5395
722,0.1949
723,0.01015
724,0.02611
725,0.3441
726,0.4763
727,0.1136
728,0.3243
729,0.6728
730,0.8704
731,0.08647
732,0.412
733,0.4929
734,0.05498
735,0.3625
736,0.06641
737,0.8087
738,0.08376
739,0.2831
740,0.05173
741,0.1446
742,0.153
743,0.2497
744,0.7382
745,0.4433
746,0.2374
747,0.01231
748,0.1075
749,0.3967
750,0.001607
751,1.072
752,1.181
753,0.2455
754,0.5595
755,0.2227
756,0.4088
757,0.8032
758,0.3366
759,0.1777
760,0.9176
761,0.4838
762,0.3892
763,0.4802
764,0.4084
765,0.1733
766,0.002613
767,0.2963
768,0.09182
769,0.699
770,0.06399
771,0.6457
772,0.281
773,0.002108
774,0.5414
775,0.7077
776,0.6078
777,0.2701
778,0.4273
779,0.04273
780,0.2491
781,0.2649
782,0.049
783,1.083
784,0.07724
785,0.1461
786,0.1287
787,0.2676
788,0.7347
789,0.3172
790,0.8488
791,0.1296
792,0.1566
793,0.04432
794,0.5305
795,0.6282
796,0.285
797,1.022
798,0.1227
799,0.284
800,0.08208
801,0.6194
802,0.2139
803,0.2295
804,0.2592
805,0.1435
806,0.5649
807,0.1753
808,0.1155
809,0.5394
810,0.637
811,0.3284
812,1.246
813,0.5107
814,0.123
815,0.4691
816,0.3329
817,0.7761
818,0.6469
819,0.9669
820,0.734
821,0.2953
822,0.1037
823,0.5733
824,0.8141
825,0.2318
826,0.3033
827,0.2072
828,0.2435
829,0.5121
830,0.2457
831,0.1684
832,0.1649
833,0.3421
834,0.1577
835,0.5554
836,0.9593
837,0.8472
838,1.019
839,0.2597
840,0.0361
841,0.07214
842,0.8351
843,0.2855
844,0.213
845,0.4864
846,0.6637
847,0.2087
848,0.2983
849,0.5589
850,0.4947
851,0.9488
852,0.45
853,0.2157
854,0.09314
855,0.126
856,0.135
857,0.4191
858,1.016
859,0.2848
860,0.6607
861,0.4434
862,0.1793
863,0.1597
864,0.6716
865,0.3405
866,0.1416
867,0.1459
868,0.2315
869,0.6255
870,0.0286
871,0.235
872,0.06319
873,0.003177
874,0.9214
875,0.2455
876,0.3615
877,0.1579
878,0.3626
879,0.04411
880,0.3213
881,0.9575
882,0.362
883,0.8343
884,0.6173
885,0.1291
886,0.2343
887,1.362
888,0.05476
889,0.3311
890,0.6499
891,0.6896
892,0.2412
893,1.275
894,1.108
895,0.8466
896,0.06318
897,0.2823
898,0.3544
899,0.105
900,0.7168
901,0.1527
902,0.2734
903,0.792
904,0.04881
905,0.5109
906,0.383
907,0.007484
908,1.268
909,0.3922
910,0.6939
911,0.5225
912,0.08391
913,0.2119
914,0.6234
915,0.8806
916,0.08374
917,0.7377
918,1.102
919,0.4375
920,0.8601
921,0.7006
922,0.774
923,0.4856
924,0.2943
925,0.688
926,0.4615
927,0.5092
928,0.4992
929,0.3558
930,0.4955
931,0.298
932,0.4784
933,0.1798
934,0.5519
935,0.1422
936,0.3453
937,0.6375
938,0.8583
939,0.6064
940,0.0486
941,0.1434
942,0.3993
943,0.5141
944,0.34
945,0.05396
946,0.1416
947,0.6065
948,0.4916
949,0.4603
950,0.3463
951,0.1583
952,0.1529
953,0.5579
954,0.7963
955,0.1655
956,0.1825
957,0.6629
958,0.3065
959,0.4471
960,0.06755
961,0.551
962,0.5363
963,0.5818
964,0.3587
965,0.421
966,0.09877
967,0.05873
968,0.3831
969,0.4587
970,0.5912
971,0.4158
972,0.1705
973,0.4892
974,0.01961
975,0.8291
976,0.7816
977,0.2832
978,0.3649
979,0.378
980,0.4393
981,0.8169
982,0.4466
983,0.282
984,0.04959
985,0.4627
986,0.2158
987,0.5442
988,0.8032
989,0.7093
990,0.1822
991,0.7388
992,0.3371
993,0.2276
994,0.2516
995,0.3474
996,0.4421
997,0.01852
998,0.6226
999,0.3364
1000,0.1661
1001,1.216
1002,0.6796
1003,0.5211
1004,0.01453
1005,0.6193
1006,0.2704
1007,0.4162
1008,0.2973
1009,0.5767
1010,0.4304
1011,0.2165
1012,0.7047
1013,0.6173
1014,0.5042
1015,0.4812
1016,0.6103
1017,0.0374
1018,0.4852
1019,0.1633
1020,0.1457
1021,0.2732
1022,0.03933
1023,0.248
1024,0.1483
1025,0.7087
1026,0.09955
1027,0.03698
1028,0.1808
1029,0.6241
1030,0.1931
1031,0.3958
1032,0.6538
1033,0.04935
1034,0.4993
1035,1.144
1036,0.5942
1037,0.2431
1038,0.2325
1039,0.2655
1040,0.342
1041,0.224
1042,0.3556
1043,0.6024
1044,0.845
1045,0.03033
1046,0.08779
1047,0.1275
1048,0.229
1049,0.04062
1050,0.05044
1051,0.5844
1052,0.4298
1053,0.5054
1054,0.3549
1055,0.4455
1056,0.1483
1057,0.8036
1058,0.5208
1059,0.779
1060,0.2239
1061,0.2228
1062,0.4825
1063,0.0471
1064,1.055
1065,0.6738
1066,0.01641
1067,0.1407
1068,0.0299
1069,0.07083
1070,0.5364
1071,0.3571
1072,0.3259
1073,0.2146
1074,0.7294
1075,0.1867
1076,0.4307
1077,0.9237
1078,0.1992
1079,0.7091
1080,0.3133
1081,0.4011
1082,0.643
1083,0.3568
1084,0.298
1085,0.299
1086,0.2323
1087,0.7953
1088,0.03673
1089,0.5899
1090,0.1416
1091,0.02686
1092,0.02398
1093,0.3349
1094,0.1096
1095,0.1687
1096,0.07035
1097,0.5607
1098,0.01956
1099,0.2874
1100,0.1813
1101,0.02371
1102,0.07938
1103,0.1764
1104,1.064
1105,0.07975
1106,0.4969
1107,1.149
1108,0.06174
1109,0.3253
1110,0.5236
1111,0.312
1112,0.0261
1113,0.5987
1114,0.1704
1115,0.2378
1116,0.3673
1117,0.2433
1118,0.2451
1119,0.7777
1120,1.08
1121,0.2225
1122,0.02656
1123,0.1999
1124,0.0625
1125,0.2133
1126,0.6225
1127,0.2973
1128,0.5822
1129,0.9921
1130,0.4265
1131,0.5075
1132,0.06189
1133,0.5939
1134,0.6306
1135,0.3229
1136,0.1145
1137,0.6461
1138,0.09845
1139,0.498
1140,0.5625
1141,0.3477
1142,0.5124
1143,0.4482
1144,0.1958
1145,0.2228
1146,0.3029
1147,0.5623
1148,0.1918
1149,0.4443
1150,0.1762
1151,0.02879
1152,0.3896
1153,0.08703
1154,0.05328
1155,0.9537
1156,0.7943
1157,0.2358
1158,0.8717
1159,0.1374
1160,0.3458
1161,0.04909
1162,0.6069
1163,0.505
1164,0.03967
1165,0.2609
1166,0.1463
1167,0.31
1168,0.7746
1169,0.8566
1170,0.2517
1171,0.03729
1172,0.6487
1173,0.8642
1174,1.025
1175,0.06718
1176,0.4493
1177,0.08787
1178,0.2164
1179,0.6405
1180,0.2049
1181,0.07099
1182,0.1758
1183,0.3539
1184,0.1305
1185,0.4829
1186,0.5888
1187,0.1796
1188,0.662
1189,0.9907
1190,0.5959
1191,0.3479
1192,0.5319
1193,0.5943
1194,0.001722
1195,0.3532
1196,1.102
1197,0.8495
1198,0.8922
1199,0.5983
1200,0.5098
1201,0.4401
1202,0.5179
1203,0.5355
1204,0.1667
1205,0.3248
1206,0.3313
1207,0.1585
1208,0.1
1209,0.4672
1210,0.7313
1211,0.08808
1212,0.7859
1213,0.5632
1214,0.3051
1215,0.0982
1216,0.7161
1217,0.0978
1218,0.7104
1219,0.9891
1220,0.3959
1221,0.9113
1222,0.2335
1223,0.538
1224,0.134
1225,0.1834
1226,0.1753
1227,0.08168
1228,0.3638
1229,0.1333
1230,0.3659
1231,0.9164
1232,0.108
1233,1.329
1234,0.3926
1235,0.5602
1236,0.08225
1237,0.6573
1238,0.0894
1239,0.3446
1240,0.5481
1241,0.4098
1242,0.1347
1243,0.616
1244,0.2738
1245,0.8801
1246,0.3389
1247,0.2008
1248,0.5474
1249,0.1581
1250,1.036
1251,0.2142
1252,1.014
1253,0.1623
1254,0.3213
1255,0.1435
1256,0.2441
1257,0.06887
1258,0.5585
1259,0.1475
1260,0.2126
1261,0.7504
1262,0.03632
1263,0.1286
1264,0.2286
1265,1.11
1266,0.0277
1267,0.7246
1268,0.1994
1269,0.89
1270,0.05299
1271,0.3108
1272,0.1361
1273,0.1977
1274,0.1783
1275,0.02848
1276,0.3328
1277,0.167
1278,0.05581
1279,0.8284
1280,0.1045
1281,0.37
1282,0.3489
1283,0.5724
1284,0.04005
1285,0.1351
1286,0.1625
1287,0.3592
1288,0.9289
1289,0.3943
1290,0.6964
1291,0.6443
1292,0.1204
1293,0.332
1294,0.3453
1295,0.5101
1296,0.6925
1297,0.1399
1298,0.0862
1299,0.6318
1300,0.7732
1301,0.2151
1302,0.5188
1303,1.01
1304,0.7577
1305,0.4188
1306,0.7305
1307,0.06361
1308,0.07639
1309,0.4717
1310,0.2929
1311,0.09117
1312,0.05059
1313,0.4015
1314,0.5813
1315,0.8223
1316,0.3026
1317,0.7085
1318,0.3469
1319,0.3704
1320,0.5032
1321,0.6661
1322,0.8224
1323,0.3189
1324,0.065
1325,0.7557
1326,0.2745
1327,0.2347
1328,0.6298
1329,0.1637
1330,0.584
1331,0.7036
1332,0.4918
1333,0.1946
1334,0.1901
1335,0.4756
1336,0.336
1337,0.332
1338,0.9074
1339,0.4147
1340,0.4728
1341,0.1073
1342,0.1627
1343,0.01892
1344,0.6068
1345,0.03439
1346,0.7063
1347,0.6817
1348,0.287
1349,0.5037
1350,0.2375
1351,0.6431
1352,0.7476
1353,0.2827
1354,0.2631
1355,0.536
1356,0.7978
1357,0.1865
1358,0.3739
1359,0.3847
1360,0.8145
1361,0.274
1362,0.1624
1363,0.3564
1364,0.6618
1365,0.2151
1366,0.1647
1367,0.9805
1368,0.1926
1369,0.7801
1370,0.1576
1371,1.174
1372,0.07536
1373,0.267
1374,0.3174
1375,0.4529
1376,0.3874
1377,0.2247
1378,0.4647
1379,0.2293
1380,0.2439
1381,0.1683
1382,0.1943
1383,0.0545
1384,0.1221
1385,0.2731
1386,1.255
1387,0.5445
1388,0.2066
1389,0.52
1390,0.5079
1391,0.4079
1392,0.01921
1393,0.2181
1394,0.2811
1395,0.411
1396,0.7846
1397,0.5044
1398,0.2994
1399,0.8747
1400,0.3181
1401,0.2973
1402,0.5204
1403,0.2849
1404,0.1094
1405,0.1327
1406,0.4383
1407,0.6284
1408,0.2379
1409,0.0607
1410,0.3421
1411,0.1135
1412,0.6216
1413,0.1008
1414,0.3686
1415,0.1979
1416,0.7826
1417,0.5802
1418,0.1377
1419,0.1909
1420,0.539
1421,0.03596
1422,0.2536
1423,0.6317
1424,0.2743
1425,0.06067
1426,0.4722
1427,0.1993
1428,0.3934
1429,0.0179
1430,1.058
1431,0.3657
1432,0.3404
1433,0.2817
1434,0.4291
1435,0.06753
1436,0.1802
1437,0.3611
1438,0.1446
1439,0.1775
1440,0.1464
1441,0.2494
1442,1.012
1443,0.1207
1444,0.0212
1445,0.3558
1446,0.8696
1447,0.1252
1448,0.07802
1449,0.2018
1450,0.2289
1451,0.07705
1452,0.1618
1453,0.4177
1454,0.1021
1455,0.1885
1456,0.6612
1457,0.001458
1458,0.907
1459,0.4569
1460,0.182
1461,0.9528
1462,0.7068
1463,0.9252
1464,0.2722
1465,0.1429
1466,0.168
1467,0.2424
1468,0.9214
1469,1.001
1470,0.05862
1471,0.5538
1472,0.8301
1473,0.1033
1474,1.017
1475,0.2321
1476,0.4735
1477,0.4842
1478,0.3535
1479,0.3976
1480,0.7839
1481,0.4332
1482,0.2204
1483,0.3089
1484,0.8928
1485,0.5923
1486,0.07171
1487,0.04008
1488,0.2566
1489,0.6142
1490,0.1251
1491,0.6158
1492,0.3291
1493,0.7291
1494,0.1115
1495,0.007395
1496,0.3209
1497,0.1577
1498,0.1964
1499,0.3884
1500,0.7211
1501,0.03743
1502,0.2752
1503,0.1526
1504,0.2184
1505,0.5798
1506,0.2357
1507,0.8175
1508,0.6804
1509,0.1119
1510,0.2125
1511,0.03353
1512,0.6405
1513,0.02936
1514,1.548
1515,0.3665
1516,0.5076
1517,0.2164
1518,1.309
1519,0.04943
1520,0.02694
1521,0.3597
1522,0.0535
1523,0.3388
1524,0.3542
1525,0.1647
1526,0.2627
1527,0.2561
1528,0.6948
1529,0.4132
1530,0.4617
1531,0.4912
1532,0.4544
1533,0.4836
1534,0.4255
1535,0.563
1536,0.1837
1537,0.145
1538,0.8209
1539,0.04987
1540,0.3648
1541,0.3899
1542,0.08069
1543,0.02654
1544,0.1635
1545,0.03103
1546,0.1533
1547,0.5228
1548,0.7724
1549,0.4913
1550,0.8363
1551,0.09948
1552,0.559
1553,0.2439
1554,0.4636
1555,0.4379
1556,0.1399
1557,0.1492
1558,0.3123
1559,0.357
1560,0.3779
1561,0.2269
1562,0.698
1563,0.02773
1564,0.06039
1565,0.1572
1566,0.7414
1567,1.601
1568,1.009
1569,0.03999
1570,0.3416
1571,0.2768
1572,0.03108
1573,0.6788
1574,0.2048
1575,0.3071
1576,0.347
1577,0.1836
1578,0.03271
1579,0.116
1580,0.4201
1581,0.1714
1582,0.06263
1583,0.8887
1584,0.4827
1585,0.2555
1586,0.04783
1587,0.2126
1588,0.4443
1589,0.08564
1590,0.5499
1591,0.1141
1592,0.115
1593,0.1431
1594,0.3032
1595,0.06969
1596,0.4966
1597,0.3072
1598,0.3872
1599,0.6027
1600,0.2166
1601,0.7046
1602,0.7882
1603,0.09511
1604,0.1602
1605,0.5139
1606,0.4575
1607,0.2149
1608,0.8927
1609,0.1115
1610,0.4508
1611,0.5368
1612,0.5201
1613,0.5763
1614,0.9934
1615,0.2664
1616,0.006091
1617,0.2201
1618,0.9442
1619,0.78
1620,0.1918
1621,1.077
1622,1.1
1623,0.1281
1624,0.3699
1625,0.5276
1626,0.01086
1627,0.2066
1628,0.2471
1629,0.04278
1630,0.4691
1631,0.3098
1632,0.1964
1633,0.5803
1634,0.3772
1635,0.2608
1636,0.1266
1637,0.06361
1638,0.2458
1639,0.03621
1640,0.08094
1641,0.358
1642,0.5395
1643,0.2153
1644,0.1165
1645,0.5747
1646,0.4564
1647,0.6537
1648,0.7108
1649,0.3493
1650,0.06856
1651,0.3558
1652,0.682
1653,0.4781
1654,0.3401
1655,0.04056
1656,0.6907
1657,0.4424
1658,0.1035
1659,0.428
1660,0.441
1661,0.2632
1662,0.05357
1663,0.1052
1664,0.1643
1665,0.2135
1666,0.2036
1667,0.2114
1668,0.5442
1669,0.5845
1670,0.04265
1671,1.23
1672,0.7984
1673,0.2251
1674,0.3505
1675,0.1217
1676,0.176
1677,0.4874
1678,0.2569
1679,0.6911
1680,0.4104
1681,0.3385
1682,0.6065
1683,0.3117
1684,0.3431
1685,0.0104
1686,0.2209
1687,0.2057
1688,0.9324
1689,0.6843
1690,0.8379
1691,0.621
1692,0.4889
1693,0.2179
1694,0.3892
1695,0.007584
1696,0.9631
1697,0.27
1698,0.1279
1699,0.1124
1700,0.2411
1701,0.1163
1702,0.3403
1703,0.786
1704,0.08105
1705,0.06545
1706,0.1322
1707,0.344
1708,0.6942
1709,0.1135
1710,1.034
1711,0.3222
1712,0.1104
1713,0.241
1714,0.1588
1715,0.4999
1716,0.01598
1717,0.07973
1718,0.01407
1719,0.6519
1720,0.5425
1721,0.5763
1722,0.2523
1723,0.2587
1724,0.3262
1725,0.09759
1726,0.4183
1727,0.686
1728,0.4462
1729,0.08199
1730,0.09132
1731,0.116
1732,0.7471
1733,0.4194
1734,0.6132
1735,0.3983
1736,0.7337
1737,0.2809
1738,0.07734
1739,0.6778
1740,0.479
1741,0.007376
1742,0.09952
1743,0.04984
1744,0.08407
1745,0.3839
1746,0.04807
1747,0.1479
1748,0.5574
1749,0.02505
1750,1.435
1751,0.2488
1752,0.07217
1753,1.068
1754,0.6386
1755,0.3381
1756,0.3927
1757,0.3213
1758,0.1875
1759,0.6703
1760,0.1157
1761,0.2081
1762,0.1064
1763,0.5027
1764,0.01865
1765,0.131
1766,0.4495
1767,0.09275
1768,0.9295
1769,0.4146
1770,0.2738
1771,0.3734
1772,0.6305
1773,0.0688
1774,0.4868
1775,0.4672
1776,0.2979
1777,0.4395
1778,0.207
1779,0.2887
1780,0.01417
1781,0.4642
1782,0.2978
1783,0.3179
1784,0.5697
1785,0.1419
1786,0.06226
1787,0.5064
1788,0.4984
1789,0.3077
1790,0.6188
1791,0.7976
1792,0.2449
1793,0.0854
1794,0.5119
1795,0.03558
1796,0.4738
1797,0.4713
1798,0.1986
1799,0.6379
1800,0.5515
1801,0.1777
1802,0.02858
1803,0.5462
1804,0.08575
1805,0.1174
1806,0.7972
1807,0.3206
1808,0.105
1809,0.1869
1810,0.2165
1811,0.5577
1812,0.03549
1813,0.2021
1814,0.06764
1815,0.5327
1816,0.5572
1817,0.133
1818,0.5704
1819,0.3502
1820,0.2671
1821,0.2362
1822,0.05187
1823,0.7128
1824,0.192
1825,0.5667
1826,0.09103
1827,0.09069
1828,0.2368
1829,0.9008
1830,0.06452
1831,0.1216
1832,0.2559
1833,0.0205
1834,0.7042
1835,0.131
1836,0.0782
1837,0.3101
1838,0.43
1839,0.3579
1840,0.6576
1841,0.4791
1842,0.3109
1843,0.4963
1844,0.3066
1845,0.1625
1846,0.3471
1847,0.6091
1848,0.6086
1849,0.4104
1850,0.2024
1851,0.1377
1852,0.09229
1853,0.384
1854,0.3552
1855,0.693
1856,0.3133
1857,0.5254
1858,0.1141
1859,0.06137
1860,0.02329
1861,0.5919
1862,0.6068
1863,0.1245
1864,0.73
1865,0.8245
1866,0.1486
1867,0.2526
1868,0.2326
1869,0.5454
1870,0.3359
1871,0.8806
1872,0.01909
1873,0.01054
1874,0.06274
1875,0.7248
1876,0.6759
1877,0.3211
1878,0.5934
1879,0.2956
1880,0.2775
1881,0.9614
1882,0.2441
1883,1.264
1884,0.1893
1885,0.1076
1886,0.3997
1887,0.215
1888,0.0781
1889,0.1463
1890,0.3789
1891,0.2661
1892,0.1915
1893,0.4007
1894,0.2006
1895,0.7814
1896,0.6753
1897,0.8048
1898,0.07191
1899,0.06877
1900,0.6811
