t,cond_num
10,5.81392
20,5.84506
30,5.8404
40,5.87939
50,5.81132
60,5.84523
70,5.871
80,5.83216
90,5.86368
100,5.81198
110,5.86444
120,5.87827
130,5.87323
140,5.84308
150,5.88506
160,5.86983
170,5.82153
180,5.86278
190,5.84792
200,5.87363
210,5.87688
220,5.86563
230,5.88569
240,5.87325
250,5.8677
260,5.88426
270,5.84201
280,5.82002
290,5.85833
300,5.84589
310,5.85263
320,5.84249
330,5.88425
340,5.87478
350,5.85674
360,5.86155
370,5.82028
380,5.82494
390,5.92192
400,5.87697
410,5.85858
420,5.84706
430,5.9038
440,5.94304
450,5.9026
460,5.90201
470,5.91624
480,5.8909
490,5.87516
500,5.88616
510,5.88183
520,5.85024
530,5.84091
540,5.85383
550,5.862
560,5.82585
570,5.85422
580,5.89537
590,5.84464
600,5.86983
610,5.84726
620,5.86164
630,5.89045
640,5.88387
650,5.89428
660,5.82564
670,5.85264
680,5.87492
690,5.89312
700,5.8618
710,5.84921
720,5.87327
730,5.86051
740,5.86902
750,5.86327
760,5.864
770,5.86673
780,5.84973
790,5.8575
800,5.88692
810,5.85941
820,5.86653
830,5.89588
840,5.87895
850,5.89943
860,5.81812
870,5.89787
880,5.80917
890,5.88042
900,5.84317
910,5.87975
920,5.87815
930,5.85079
940,5.83522
950,5.91017
960,5.85116
970,5.87747
980,5.87982
990,5.86374
1000,5.83086
1010,5.84498
1020,5.83405
1030,5.84628
1040,5.92296
1050,5.8677
1060,5.81374
1070,5.8771
1080,5.85441
1090,5.83478
1100,5.86484
1110,5.81438
1120,5.86077
1130,5.84143
1140,5.89039
1150,5.90126
1160,5.84955
1170,5.81313
1180,5.84989
1190,5.81656
1200,5.86289
1210,5.84187
1220,5.84391
1230,5.88877
1240,5.87228
1250,5.90032
1260,5.84447
1270,5.86196
1280,5.83123
1290,5.83961
1300,5.86302
1310,5.87363
1320,5.84496
1330,5.91358
1340,5.89269
1350,5.90215
1360,5.93863
1370,5.9045
1380,5.86252
1390,5.85335
1400,5.85292
1410,5.8557
1420,5.89697
1430,5.8792
1440,5.82481
1450,5.88043
1460,5.83391
1470,5.87644
1480,5.91299
1490,5.8784
1500,5.88125
1510,5.84776
1520,5.93602
1530,5.86007
1540,5.86278
1550,5.86403
1560,5.92154
1570,5.82011
1580,5.89126
1590,5.87523
1600,5.85311
1610,5.89413
1620,5.84178
1630,5.87857
1640,5.92378
1650,5.85574
1660,5.85759
1670,5.91556
1680,5.85896
1690,5.9166
1700,5.87244
1710,5.90314
1720,5.87318
1730,5.85563
1740,5.84766
1750,5.85894
1760,5.91852
1770,5.88741
1780,5.88036
1790,5.90966
1800,5.86154
1810,5.82115
1820,5.82558
1830,5.88163
1840,5.83071
1850,5.80668
1860,5.85134
1870,5.82298
1880,5.84374
1890,5.80079
1900,5.87186
1910,5.81394
1920,5.85362
1930,5.86687
1940,5.8093
1950,5.83678
1960,5.89028
1970,5.84416
1980,5.87716
1990,5.85232
2000,5.83749
2010,5.85791
2020,5.8781
2030,5.83613
2040,5.82004
2050,5.85981
2060,5.84365
2070,5.83165
2080,5.86275
2090,5.8619
2100,5.8551
2110,5.87016
2120,5.83858
2130,5.86963
2140,5.88042
2150,5.84895
2160,5.8621
2170,5.86954
2180,5.88332
2190,5.84213
2200,5.86996
2210,5.85399
2220,5.89746
2230,5.86248
2240,5.93953
2250,5.86795
2260,5.89747
2270,5.84891
2280,5.86957
2290,5.87897
2300,5.85119
2310,5.8708
2320,5.85264
2330,5.84919
2340,5.8513
2350,5.82767
2360,5.82906
2370,5.85848
2380,5.81458
2390,5.87773
2400,5.81164
2410,5.87204
2420,5.85718
2430,5.84628
2440,5.88068
2450,5.8644
2460,5.83603
2470,5.87195
2480,5.88122
2490,5.8288
2500,5.85656
2510,5.8364
2520,5.86426
2530,5.88456
2540,5.86467
2550,5.87406
2560,5.89971
2570,5.90566
2580,5.874
2590,5.85295
2600,5.88068
2610,5.92125
2620,5.86355
2630,5.8246
2640,5.90116
2650,5.84391
2660,5.843
2670,5.84111
2680,5.87522
2690,5.86571
2700,5.86119
2710,5.87271
2720,5.92511
2730,5.8676
2740,5.92726
2750,5.85584
2760,5.858
2770,5.8699
2780,5.87692
2790,5.88245
2800,5.90362
2810,5.85603
2820,5.87608
2830,5.85592
2840,5.84816
2850,5.8796
2860,5.85819
2870,5.85914
2880,5.88296
2890,5.80835
2900,5.86502
2910,5.90294
2920,5.91002
2930,5.89354
2940,5.86113
2950,5.87241
2960,5.8432
2970,5.82873
2980,5.84011
2990,5.85312
3000,5.83949
3010,5.82685
3020,5.88908
3030,5.87005
3040,5.84347
3050,5.86905
3060,5.86038
3070,5.85001
3080,5.84782
3090,5.88598
3100,5.92681
3110,5.81985
3120,5.85864
3130,5.87475
3140,5.86756
3150,5.83625
3160,5.87215
3170,5.93182
3180,5.8709
3190,5.90706
3200,5.88015
3210,5.9298
3220,5.89528
3230,5.86112
3240,5.90631
3250,5.89797
3260,5.89344
3270,5.89626
3280,5.86677
3290,5.88007
3300,5.86412
3310,5.86486
3320,5.8723
3330,5.84167
3340,5.83701
3350,5.84602
3360,5.83015
3370,5.8544
3380,5.84994
3390,5.83708
3400,5.81766
3410,5.82652
3420,5.83893
3430,5.8567
3440,5.87057
3450,5.88575
3460,5.86412
3470,5.86779
3480,5.86585
3490,5.84056
3500,5.86429
3510,5.89821
3520,5.84283
3530,5.87896
3540,5.86621
3550,5.8765
3560,5.87336
3570,5.90043
3580,5.89076
3590,5.88528
3600,5.83228
3610,5.89671
3620,5.904
3630,5.84627
3640,5.87671
3650,5.87289
3660,5.87748
3670,5.82082
3680,5.82308
3690,5.86216
3700,5.8516
3710,5.84611
3720,5.89928
3730,5.87736
3740,5.92501
3750,5.90078
3760,5.8801
3770,5.88391
3780,5.86088
3790,5.8554
3800,5.87699
3810,5.90284
3820,5.9075
3830,5.87948
3840,5.85769
3850,5.86132
3860,5.85884
3870,5.87116
3880,5.91696
3890,5.90153
3900,5.84546
3910,5.83902
3920,5.86134
3930,5.85546
3940,5.87002
3950,5.88409
3960,5.87777
3970,5.85337
3980,5.84432
3990,5.83121
4000,5.90917
4010,5.84655
4020,5.84298
4030,5.82796
4040,5.80815
4050,5.8408
4060,5.85955
4070,5.82582
4080,5.86692
4090,5.88151
4100,5.82288
4110,5.84607
4120,5.88144
4130,5.89183
4140,5.86769
4150,5.86436
4160,5.837
4170,5.86079
4180,5.85297
4190,5.889
4200,5.87099
4210,5.8653
4220,5.87316
4230,5.89792
4240,5.89157
4250,5.86213
4260,5.84567
4270,5.87123
4280,5.85163
4290,5.89617
4300,5.87341
4310,5.86604
4320,5.85757
4330,5.87198
4340,5.84764
4350,5.86555
4360,5.84533
4370,5.82886
4380,5.81771
4390,5.82363
4400,5.86969
4410,5.82474
4420,5.85265
4430,5.8827
4440,5.87437
4450,5.88879
4460,5.88436
4470,5.87158
4480,5.84528
4490,5.83353
4500,5.86165
4510,5.88092
4520,5.86084
4530,5.88351
4540,5.93326
4550,5.87293
4560,5.85714
4570,5.847
4580,5.88227
4590,5.85044
4600,5.86631
4610,5.85455
4620,5.88828
4630,5.89221
4640,5.83427
4650,5.87966
4660,5.88671
4670,5.86939
4680,5.84158
4690,5.85867
4700,5.86788
4710,5.85974
4720,5.83199
4730,5.87141
4740,5.85433
4750,5.84916
4760,5.87612
4770,5.92004
4780,5.9024
4790,5.87927
4800,5.86342
4810,5.85987
4820,5.86142
4830,5.84426
4840,5.8561
4850,5.9022
4860,5.86265
4870,5.8967
4880,5.87783
4890,5.86146
4900,5.8477
4910,5.8556
4920,5.84336
4930,5.84115
4940,5.89646
4950,5.88229
4960,5.86722
4970,5.86807
4980,5.91286
4990,5.86433
5000,5.83544
5010,5.86648
5020,5.90097
5030,5.83006
5040,5.88697
5050,5.92054
5060,5.89692
5070,5.89163
5080,5.8746
5090,5.8533
5100,5.84738
5110,5.84815
5120,5.85059
5130,5.83615
5140,5.88523
5150,5.89419
5160,5.89221
5170,5.87602
5180,5.88582
5190,5.88113
5200,5.90729
5210,5.86812
5220,5.87893
5230,5.84897
5240,5.83725
5250,5.90362
5260,5.85737
5270,5.83573
5280,5.84242
5290,5.86705
5300,5.83484
5310,5.85527
5320,5.85357
5330,5.83385
5340,5.89123
5350,5.8665
5360,5.82839
5370,5.88701
5380,5.86096
5390,5.89061
5400,5.84906
5410,5.84357
5420,5.82599
5430,5.88489
5440,5.84112
5450,5.87292
5460,5.85518
5470,5.91187
5480,5.85553
5490,5.86424
5500,5.90845
5510,5.89759
5520,5.8538
5530,5.85258
5540,5.87599
5550,5.86078
5560,5.87247
5570,5.85576
5580,5.87792
5590,5.88481
5600,5.86959
5610,5.86073
5620,5.88673
5630,5.87951
5640,5.87611
5650,5.90351
5660,5.85906
5670,5.87375
5680,5.87495
5690,5.86699
5700,5.8783
5710,5.84602
5720,5.82389
5730,5.84904
5740,5.85388
5750,5.91158
5760,5.90607
5770,5.8599
5780,5.87421
5790,5.86077
5800,5.87662
5810,5.88402
5820,5.87984
5830,5.89508
5840,5.87386
5850,5.86014
5860,5.83088
5870,5.85517
5880,5.86695
5890,5.85503
5900,5.8542
5910,5.9096
5920,5.85632
5930,5.85385
5940,5.87334
5950,5.90416
5960,5.861
5970,5.87991
5980,5.89263
5990,5.90086
6000,5.89711
6010,5.86745
6020,5.87532
6030,5.87696
6040,5.9011
6050,5.91533
6060,5.88547
6070,5.84323
6080,5.82874
6090,5.91627
6100,5.8677
6110,5.90242
6120,5.89939
6130,5.89847
6140,5.80372
6150,5.90266
6160,5.91062
6170,5.84029
6180,5.82285
6190,5.88204
6200,5.88726
6210,5.866
6220,5.81776
6230,5.83728
6240,5.84408
6250,5.86284
6260,5.85689
6270,5.89438
6280,5.82965
