MDTU,0,2,4,6,8,10
10,16.4394,16.4286,16.4271,16.4201,16.4149,16.413
20,16.5262,16.5128,16.5104,16.5038,16.5013,16.4955
30,16.5633,16.5508,16.5441,16.5366,16.5326,16.5261
40,16.5246,16.5136,16.5095,16.504,16.5007,16.4949
50,16.5496,16.5373,16.5341,16.5306,16.5297,16.5244
60,16.7567,16.7422,16.7349,16.7231,16.7166,16.7086
70,16.6442,16.6429,16.634,16.6316,16.6284,16.6247
80,16.7878,16.7747,16.7684,16.7603,16.7568,16.7464
90,16.7117,16.7003,16.6987,16.6937,16.6888,16.6868
100,16.6854,16.6753,16.6713,16.6626,16.662,16.6572
110,16.6838,16.6716,16.6672,16.663,16.6615,16.6571
120,16.6802,16.6653,16.665,16.6605,16.6559,16.6518
130,16.7533,16.7423,16.7371,16.7315,16.7282,16.7245
140,16.7783,16.7686,16.7652,16.7577,16.7535,16.746
150,16.8226,16.8118,16.8073,16.8028,16.7989,16.7974
160,16.87,16.8608,16.8555,16.8474,16.8424,16.8381
170,16.7299,16.7118,16.7094,16.7018,16.701,16.6969
180,16.9106,16.9011,16.8977,16.8949,16.8889,16.884
190,16.7168,16.7075,16.703,16.6934,16.6905,16.6862
200,16.82,16.807,16.8037,16.798,16.7912,16.7874
210,16.7157,16.699,16.6983,16.6926,16.691,16.6869
220,16.759,16.7503,16.7474,16.7432,16.7402,16.7339
230,16.7398,16.7265,16.7244,16.7194,16.7171,16.7118
240,16.8414,16.8304,16.8258,16.8158,16.8098,16.8019
250,16.8085,16.8012,16.7985,16.7919,16.7896,16.7881
260,16.9681,16.9563,16.954,16.9456,16.9433,16.939
270,17.0103,16.9967,16.9918,16.987,16.9823,16.9787
280,16.9839,16.9732,16.9715,16.9651,16.9635,16.9595
290,16.9382,16.9249,16.9221,16.9122,16.9071,16.8995
300,16.9117,16.9016,16.8964,16.8818,16.8728,16.8703
310,16.8656,16.8635,16.8515,16.8511,16.8491,16.846
320,17.0382,17.0239,17.0145,17.0058,16.9953,16.9901
330,16.8401,16.8285,16.8245,16.8188,16.8165,16.8102
340,16.9008,16.8889,16.8851,16.8792,16.8756,16.8702
350,16.8084,16.797,16.7944,16.7838,16.778,16.7703
360,16.9129,16.9,16.8961,16.8932,16.8927,16.8884
370,16.9225,16.9089,16.905,16.9001,16.8984,16.8923
380,16.8455,16.8332,16.8318,16.8269,16.8239,16.819
390,16.814,16.8036,16.8001,16.7979,16.7908,16.79
400,16.8089,16.796,16.7902,16.7874,16.7846,16.7719
410,16.8456,16.8321,16.8301,16.8259,16.8239,16.8192
420,16.7463,16.7352,16.7324,16.7281,16.7242,16.7203
430,16.7645,16.7547,16.7449,16.7379,16.7347,16.7247
440,16.6016,16.5884,16.5844,16.5689,16.5625,16.556
450,16.9744,16.9615,16.9525,16.9486,16.9439,16.9338
460,16.7081,16.6946,16.6906,16.6856,16.6807,16.6734
470,16.8818,16.8683,16.8634,16.8564,16.8531,16.8468
480,16.7718,16.7598,16.7537,16.7398,16.7342,16.723
490,16.6008,16.5894,16.586,16.5793,16.5752,16.572
500,16.6983,16.6867,16.6822,16.6678,16.6612,16.6535
510,16.7304,16.7171,16.7145,16.712,16.7107,16.7072
520,16.6011,16.5899,16.5882,16.5847,16.581,16.5788
530,16.729,16.7166,16.7115,16.7068,16.7042,16.7014
540,16.7255,16.7122,16.7104,16.7012,16.6991,16.6927
550,16.8903,16.8783,16.8768,16.8679,16.8653,16.8602
560,16.8453,16.8332,16.8316,16.8281,16.82,16.8174
570,16.8312,16.818,16.8162,16.811,16.81,16.8041
580,16.9873,16.975,16.9678,16.9591,16.9543,16.9448
590,16.7828,16.7676,16.7591,16.7549,16.7527,16.7499
