MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.22643,-1.21606,-0.15915
2,1.92422,-1.89677,-0.323822
3,1.78441,-1.76511,-0.261708
4,1.81014,-1.80313,-0.159095
5,1.71993,-1.71104,-0.174721
6,1.67254,-1.66519,-0.156604
7,1.68274,-1.65092,-0.325696
8,1.60847,-1.57994,-0.30161
9,1.60626,-1.58017,-0.288308
10,1.59238,-1.57062,-0.262351
11,1.50387,-1.4847,-0.23933
12,1.43159,-1.41343,-0.227321
13,1.5016,-1.4864,-0.213078
14,1.47844,-1.47339,-0.122105
15,1.4638,-1.45604,-0.150516
16,1.4816,-1.47045,-0.181371
17,1.46388,-1.4481,-0.214314
18,1.41876,-1.40996,-0.157775
19,1.44564,-1.43855,-0.143097
20,1.39535,-1.38043,-0.203499
21,1.34832,-1.33814,-0.165414
22,1.35399,-1.33945,-0.197893
23,1.43501,-1.4124,-0.253698
24,1.36614,-1.34827,-0.22025
25,1.38042,-1.35829,-0.24614
26,1.42148,-1.40187,-0.235315
27,1.31239,-1.28884,-0.247525
28,1.31239,-1.28884,-0.247525
29,1.36937,-1.34717,-0.245551
30,1.34681,-1.33747,-0.158345
31,1.34681,-1.33747,-0.158345
32,1.42196,-1.41788,-0.107586
33,1.42196,-1.41788,-0.107586
34,1.4321,-1.4242,-0.150249
35,1.49248,-1.48327,-0.165522
36,1.40771,-1.38915,-0.227835
37,1.37974,-1.36451,-0.204427
38,1.37974,-1.36451,-0.204427
39,1.40662,-1.38628,-0.238377
40,1.41467,-1.39649,-0.226065
41,1.44528,-1.4284,-0.220274
42,1.44528,-1.4284,-0.220274
43,1.45271,-1.43926,-0.197241
44,1.54369,-1.53652,-0.148584
45,1.56397,-1.56137,-0.090179
46,1.53543,-1.53017,-0.126971
47,1.58663,-1.58061,-0.138115
48,1.56808,-1.56078,-0.151134
49,1.58869,-1.57654,-0.196123
50,1.56389,-1.5537,-0.178233
51,1.46475,-1.45612,-0.158756
52,1.3916,-1.38568,-0.12813
53,1.40213,-1.38355,-0.227503
54,1.42155,-1.40355,-0.225525
55,1.43478,-1.40446,-0.293402
56,1.43478,-1.40446,-0.293402
57,1.39251,-1.37423,-0.224921
58,1.39251,-1.37423,-0.224921
59,1.44277,-1.42028,-0.253784
60,1.40535,-1.3882,-0.2189
61,1.36244,-1.34493,-0.217729
62,1.3727,-1.32937,-0.342174
63,1.43403,-1.40302,-0.296583
64,1.41685,-1.37734,-0.332278
65,1.40805,-1.36139,-0.35947
66,1.39088,-1.35665,-0.306663
67,1.3871,-1.35166,-0.311546
68,1.36939,-1.33799,-0.291528
69,1.27757,-1.26257,-0.195205
70,1.32095,-1.31096,-0.162154
71,1.32095,-1.31096,-0.162154
72,1.24744,-1.2427,-0.108632
