MDTU,0,2,4,6,8,10
10,0.0169448,0.017216,0.0175282,0.0183848,0.0187045,0.0192005
20,0.017195,0.0175237,0.0180996,0.0182386,0.0186399,0.0188182
30,0.0169534,0.017266,0.0174466,0.0175927,0.0178154,0.0179423
40,0.0175404,0.0177085,0.0178793,0.0182407,0.0187305,0.0190478
50,0.0183221,0.0187102,0.0192004,0.0193833,0.0195345,0.0197925
60,0.0177888,0.0183636,0.0185831,0.0186986,0.0189598,0.019187
70,0.0161428,0.0164705,0.0171405,0.0174259,0.0178075,0.0180106
80,0.0166783,0.0168388,0.0170708,0.0176131,0.0179054,0.0180275
90,0.014594,0.0155976,0.0163114,0.0165343,0.0169203,0.017154
100,0.0146333,0.0149621,0.0157733,0.0161631,0.0165181,0.0169149
110,0.015905,0.0166675,0.016877,0.0174739,0.0176514,0.0178823
120,0.0159686,0.0165522,0.0172215,0.0174503,0.0179019,0.0183766
130,0.015682,0.0158425,0.0164191,0.0165977,0.0167879,0.0172611
140,0.0168341,0.0170922,0.0175232,0.0178835,0.0180685,0.0182614
150,0.0167577,0.0169496,0.0171597,0.0175223,0.0177301,0.0180893
160,0.0159471,0.0161465,0.0168595,0.0170737,0.0173321,0.0176673
170,0.0162247,0.016794,0.0172349,0.0180868,0.0181819,0.018443
180,0.0168304,0.0173819,0.0180443,0.018268,0.0184787,0.0188016
190,0.0164593,0.0165652,0.0168404,0.0172142,0.0173866,0.0176955
200,0.0153862,0.0159306,0.0169804,0.0170739,0.0175324,0.0179123
210,0.0164547,0.0172674,0.0176,0.017818,0.0182688,0.0184959
220,0.014943,0.0160481,0.0167483,0.0173432,0.0174594,0.0175943
230,0.0164261,0.0166234,0.01718,0.0180217,0.0182736,0.0185079
240,0.0168034,0.0169846,0.0178789,0.0181295,0.0183381,0.0184204
250,0.015287,0.0154729,0.0168685,0.0170767,0.0172349,0.0176415
260,0.0136601,0.0140912,0.0155351,0.0160756,0.0166836,0.0168372
270,0.01653,0.0168834,0.0171345,0.0173258,0.0176774,0.0179091
280,0.0167452,0.0169492,0.0171514,0.017242,0.0175031,0.0177907
290,0.0166676,0.0171198,0.0171619,0.0174121,0.0175439,0.0178059
300,0.0151973,0.0154161,0.0159684,0.0162444,0.0164879,0.0168717
310,0.0156913,0.0167659,0.0170817,0.0175989,0.0179017,0.0181005
320,0.0137729,0.0145276,0.0150428,0.0155094,0.016288,0.0165651
330,0.0154202,0.0157185,0.0160908,0.0163765,0.0166077,0.0167768
340,0.0164557,0.016978,0.0172061,0.0173685,0.0176775,0.0178036
350,0.0158464,0.0160258,0.0164016,0.016532,0.0168172,0.0171063
360,0.0159675,0.0165139,0.0169418,0.0173728,0.0177121,0.0180494
370,0.0167874,0.0172778,0.0175362,0.0179174,0.0180842,0.018249
380,0.0149324,0.0151813,0.0162816,0.0165363,0.0167524,0.0170023
390,0.0162502,0.0167313,0.0171792,0.017283,0.0174484,0.0176989
400,0.0165815,0.016795,0.0172623,0.0173495,0.0175669,0.017898
410,0.0142293,0.014903,0.0155324,0.015944,0.0162552,0.0164055
420,0.0162368,0.0171041,0.0172308,0.0178242,0.0179502,0.0181531
430,0.0161996,0.016354,0.0170653,0.0173006,0.0174776,0.0178199
440,0.0158819,0.0160065,0.0163196,0.0167654,0.0169222,0.0171305
450,0.0138712,0.0140488,0.0161084,0.0163463,0.016449,0.0167065
460,0.0168042,0.0171976,0.0172865,0.0178937,0.0180484,0.0181406
470,0.0160414,0.0167085,0.0172865,0.017389,0.0177215,0.0180916
480,0.0158939,0.0164745,0.0166653,0.0172184,0.0174345,0.0176904
490,0.015053,0.0154977,0.0167862,0.0169302,0.0171849,0.0176102
500,0.0163083,0.0165349,0.0171884,0.0175689,0.0177066,0.0179392
510,0.0143082,0.0145126,0.0153219,0.0154918,0.015669,0.0158849
520,0.0145605,0.0147362,0.0157488,0.016222,0.0165553,0.0167939
530,0.0160748,0.0162348,0.0172607,0.0174252,0.0176168,0.0179179
540,0.015327,0.0154904,0.0162334,0.0166539,0.0169002,0.0171115
550,0.0159849,0.0162728,0.0170929,0.0173297,0.0174312,0.0177336
560,0.0146777,0.0149718,0.0159197,0.0161889,0.0166993,0.0168461
570,0.0165797,0.0168286,0.0171927,0.017355,0.0179183,0.0180454
580,0.0163756,0.0172244,0.017653,0.0178909,0.0181234,0.0183805
590,0.0163649,0.016813,0.0170646,0.017328,0.017773,0.0179945
600,0.0163891,0.0166742,0.017049,0.0174266,0.0176383,0.0177816
