MDTU,plaq,Re(det),Im(det),link
1,0.447196,0.358581,0.184435,0.0496388
2,0.624092,1.25854,0.544552,0.0678629
3,0.588419,1.06215,0.483726,0.0649174
4,0.578955,1.12424,0.517399,0.063534
5,0.572882,1.05615,0.490569,0.0633337
6,0.545929,0.97054,0.469479,0.0608712
7,0.550153,0.960184,0.457903,0.0613384
8,0.54476,0.919757,0.441332,0.0611253
9,0.511503,0.853167,0.426052,0.0573833
10,0.528582,0.863273,0.416581,0.0592158
11,0.509063,0.805465,0.408551,0.0577704
12,0.491782,0.768011,0.394689,0.0558872
13,0.505544,0.769949,0.386402,0.0571246
14,0.509402,0.761769,0.37982,0.057511
15,0.497873,0.762036,0.391585,0.0564718
16,0.496112,0.774763,0.395524,0.0564359
17,0.500864,0.770425,0.388023,0.0567775
18,0.486048,0.719439,0.371328,0.0553208
19,0.485673,0.707428,0.35932,0.0548631
20,0.479597,0.663553,0.347788,0.0548055
21,0.459807,0.636724,0.338516,0.0528543
22,0.460114,0.592326,0.317353,0.0529627
23,0.464962,0.64053,0.339805,0.0528899
24,0.452062,0.617637,0.32981,0.0514625
25,0.444332,0.617495,0.337685,0.0505616
26,0.43292,0.593782,0.332464,0.0487675
27,0.419973,0.561605,0.323879,0.0476696
28,0.419973,0.561605,0.323879,0.0476696
29,0.41593,0.580392,0.333086,0.0474328
30,0.409489,0.547395,0.318279,0.0458671
31,0.409489,0.547395,0.318279,0.0458671
32,0.44626,0.619946,0.336853,0.0497601
33,0.44626,0.619946,0.336853,0.0497601
34,0.446813,0.610612,0.331386,0.0501144
35,0.45941,0.62048,0.327015,0.0516436
36,0.42746,0.54795,0.303873,0.0481566
37,0.440086,0.536911,0.289435,0.0498932
38,0.440086,0.536911,0.289435,0.0498932
39,0.446653,0.543662,0.288209,0.0507494
40,0.471833,0.571855,0.292074,0.0534685
41,0.479944,0.582061,0.294576,0.0544162
42,0.479944,0.582061,0.294576,0.0544162
43,0.481761,0.586621,0.296924,0.0542058
44,0.513669,0.636277,0.302725,0.0572992
45,0.507123,0.615579,0.300179,0.0568423
46,0.511372,0.616311,0.294101,0.0577681
47,0.526376,0.652278,0.307743,0.0589979
48,0.526192,0.62796,0.295102,0.0595262
49,0.517069,0.621282,0.297502,0.0579539
50,0.505878,0.612609,0.296721,0.0566257
51,0.470029,0.569979,0.293247,0.0530205
52,0.450545,0.548231,0.290006,0.0506486
53,0.448479,0.536664,0.284111,0.0502084
54,0.446406,0.550815,0.295187,0.0495392
55,0.449801,0.550888,0.289624,0.0502818
56,0.449801,0.550888,0.289624,0.0502818
57,0.45811,0.54388,0.285266,0.0523036
58,0.45811,0.54388,0.285266,0.0523036
59,0.489822,0.582693,0.290871,0.0558963
60,0.483315,0.559201,0.283368,0.0552453
61,0.468222,0.54173,0.284192,0.0534907
62,0.455557,0.530685,0.282243,0.0515353
63,0.472186,0.560666,0.290342,0.0529329
64,0.486661,0.577468,0.289541,0.0550581
