MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.74605,-0.739981,-0.0949664
2,0.764601,-0.756791,-0.109003
3,0.772698,-0.768211,-0.0831497
4,0.761615,-0.759748,-0.0532964
5,0.766859,-0.762704,-0.0797236
6,0.7592,-0.756325,-0.0660119
7,0.773027,-0.760522,-0.13848
8,0.772203,-0.760687,-0.132861
9,0.769842,-0.75868,-0.130617
10,0.767785,-0.759185,-0.114596
11,0.772915,-0.763042,-0.123142
12,0.77368,-0.765584,-0.111635
13,0.776528,-0.770061,-0.100008
14,0.775976,-0.77295,-0.0684579
15,0.770974,-0.766886,-0.0792889
16,0.765111,-0.759456,-0.0928458
17,0.760781,-0.754631,-0.0965341
18,0.768299,-0.764343,-0.077873
19,0.769042,-0.764795,-0.0807074
20,0.764066,-0.755871,-0.111602
21,0.753228,-0.74804,-0.0882569
22,0.757635,-0.752246,-0.0902039
23,0.763932,-0.75271,-0.130461
24,0.762799,-0.752265,-0.126331
25,0.763967,-0.751607,-0.136861
26,0.778888,-0.767239,-0.134209
27,0.76058,-0.74598,-0.14831
28,0.76058,-0.74598,-0.14831
29,0.76266,-0.751284,-0.131239
30,0.769716,-0.763914,-0.0943329
31,0.769716,-0.763914,-0.0943329
32,0.763779,-0.762034,-0.051608
33,0.763779,-0.762034,-0.051608
34,0.766872,-0.763985,-0.0664795
35,0.774882,-0.770086,-0.0860756
36,0.772649,-0.76315,-0.120785
37,0.764164,-0.756346,-0.109028
38,0.764164,-0.756346,-0.109028
39,0.764251,-0.753146,-0.129806
40,0.756871,-0.747309,-0.11993
41,0.76463,-0.756224,-0.11307
42,0.76463,-0.756224,-0.11307
43,0.756207,-0.750854,-0.0898218
44,0.764721,-0.760591,-0.0793689
45,0.769157,-0.767476,-0.0508174
46,0.758953,-0.755352,-0.0738439
47,0.755543,-0.751791,-0.0751981
48,0.761676,-0.758046,-0.0742741
49,0.76352,-0.757276,-0.0974457
50,0.766222,-0.760343,-0.0947421
51,0.758356,-0.751614,-0.100898
52,0.751782,-0.74796,-0.0757091
53,0.746749,-0.737211,-0.118967
54,0.756403,-0.745155,-0.129961
55,0.734833,-0.718206,-0.155435
56,0.734833,-0.718206,-0.155435
57,0.753071,-0.742232,-0.127306
58,0.753071,-0.742232,-0.127306
