t,cond_num
10,7.01881
20,6.9976
30,7.01569
40,6.96215
50,6.92051
60,6.95271
70,7.03704
80,6.99986
90,7.12613
100,7.12732
110,7.04897
120,7.04721
130,7.06862
140,6.98994
150,6.99185
160,7.04532
170,7.02449
180,6.98234
190,7.00575
200,7.07286
210,7.0003
220,7.09622
230,7.00767
240,6.99185
250,7.08213
260,7.19485
270,6.99235
280,6.98534
290,7.00343
300,7.08165
310,7.06513
320,7.18162
330,7.07236
340,7.01174
350,7.03792
360,7.03664
370,6.98344
380,7.0987
390,7.01209
400,6.9935
410,7.15108
420,7.01684
430,7.02488
440,7.03615
450,7.17551
460,6.97763
470,7.03061
480,7.03434
490,7.09309
500,7.00695
510,7.14034
520,7.12258
530,7.03132
540,7.06975
550,7.03346
560,7.11758
570,6.99537
580,7.00535
590,7.00142
600,7.00006
