MDTU,S_F
1,2.02707e-05
2,2.02298e-05
3,2.02781e-05
4,1.99267e-05
5,2.01039e-05
6,2.01961e-05
7,2.0267e-05
8,2.03813e-05
9,2.02345e-05
10,2.02394e-05
11,2.06374e-05
12,2.06623e-05
13,2.05824e-05
14,2.05937e-05
15,2.07798e-05
16,2.0682e-05
17,2.08759e-05
18,2.1136e-05
19,2.10137e-05
20,2.0937e-05
21,2.11977e-05
22,2.11316e-05
23,2.10293e-05
24,2.09539e-05
25,2.0845e-05
26,2.07652e-05
27,2.05923e-05
28,2.05923e-05
29,2.05872e-05
30,2.04683e-05
31,2.04683e-05
32,2.05697e-05
33,2.05697e-05
34,2.04375e-05
35,2.04194e-05
36,2.0641e-05
37,2.0742e-05
38,2.0742e-05
39,2.0757e-05
40,2.08285e-05
41,2.10169e-05
42,2.10169e-05
43,2.0797e-05
44,2.08544e-05
45,2.10929e-05
46,2.11603e-05
47,2.10422e-05
48,2.10117e-05
49,2.10548e-05
50,2.12745e-05
51,2.10504e-05
52,2.10128e-05
53,2.08397e-05
54,2.07107e-05
55,2.08312e-05
56,2.08312e-05
57,2.10034e-05
58,2.10034e-05
59,2.12156e-05
60,2.13324e-05
61,2.12983e-05
62,2.11916e-05
63,2.10929e-05
64,2.11258e-05
65,2.12067e-05
66,2.12391e-05
67,2.12609e-05
68,2.14876e-05
69,2.15486e-05
70,2.15629e-05
71,2.15629e-05
72,2.17101e-05
73,2.16464e-05
74,2.13377e-05
75,2.1474e-05
76,2.1474e-05
77,2.14491e-05
78,2.17097e-05
79,2.18228e-05
80,2.1701e-05
81,2.18431e-05
82,2.15158e-05
83,2.16472e-05
84,2.15894e-05
85,2.16267e-05
86,2.16267e-05
87,2.15316e-05
88,2.17426e-05
89,2.15704e-05
90,2.15704e-05
91,2.15698e-05
92,2.15026e-05
93,2.15026e-05
94,2.16344e-05
95,2.16344e-05
96,2.14551e-05
97,2.14551e-05
98,2.15432e-05
99,2.15432e-05
100,2.13455e-05
101,2.13455e-05
102,2.14109e-05
103,2.131e-05
104,2.13489e-05
105,2.15123e-05
106,2.15115e-05
107,2.14112e-05
108,2.12155e-05
109,2.10625e-05
110,2.10352e-05
111,2.13188e-05
112,2.15142e-05
113,2.16128e-05
114,2.16128e-05
115,2.13377e-05
116,2.14609e-05
117,2.1501e-05
118,2.1501e-05
119,2.15051e-05
120,2.17425e-05
121,2.17425e-05
122,2.16753e-05
123,2.16753e-05
124,2.15024e-05
125,2.13651e-05
126,2.14188e-05
127,2.14145e-05
128,2.14863e-05
129,2.13342e-05
130,2.12983e-05
131,2.15873e-05
132,2.15767e-05
133,2.16943e-05
134,2.16898e-05
135,2.14928e-05
136,2.14928e-05
137,2.17439e-05
138,2.17439e-05
139,2.16777e-05
140,2.13741e-05
141,2.13741e-05
142,2.14085e-05
143,2.14085e-05
144,2.15639e-05
145,2.15639e-05
146,2.1629e-05
147,2.15997e-05
148,2.15997e-05
149,2.16953e-05
150,2.14506e-05
151,2.15279e-05
152,2.15279e-05
153,2.15279e-05
154,2.15279e-05
155,2.1607e-05
156,2.14482e-05
157,2.14596e-05
158,2.13271e-05
159,2.11357e-05
160,2.11415e-05
161,2.13442e-05
162,2.13363e-05
163,2.14965e-05
164,2.15058e-05
165,2.15058e-05
166,2.16944e-05
167,2.17593e-05
168,2.15793e-05
169,2.17797e-05
170,2.17797e-05
171,2.17748e-05
172,2.18616e-05
173,2.19071e-05
174,2.22121e-05
175,2.2007e-05
176,2.19968e-05
177,2.19968e-05
178,2.19968e-05
179,2.18511e-05
180,2.1911e-05
181,2.18202e-05
182,2.19087e-05
183,2.16355e-05
184,2.16006e-05
185,2.16795e-05
186,2.14511e-05
187,2.12882e-05
188,2.16067e-05
189,2.16067e-05
190,2.15807e-05
191,2.16869e-05
192,2.16846e-05
193,2.163e-05
194,2.16388e-05
195,2.18452e-05
196,2.16133e-05
197,2.16133e-05
198,2.15016e-05
199,2.14661e-05
200,2.14661e-05
201,2.14661e-05
202,2.1461e-05
203,2.14094e-05
204,2.17571e-05
205,2.17571e-05
206,2.17571e-05
207,2.1785e-05
208,2.18121e-05
209,2.18181e-05
210,2.18181e-05
211,2.18837e-05
212,2.18837e-05
213,2.18837e-05
214,2.17009e-05
215,2.17638e-05
216,2.18033e-05
217,2.15404e-05
218,2.16206e-05
