ReTr(L),ImTr(L)
-0.625594,-1.42895
-0.625594,-1.42895
-1.06703,-2.61217
-0.97529,-2.51341
-0.887358,-2.55995
-0.944825,-2.46131
-0.903751,-2.40979
-0.867632,-2.35378
-0.867632,-2.35378
-0.995327,-2.36017
-1.03286,-2.37302
-1.08834,-2.29894
-1.1273,-2.27991
-1.08914,-2.26014
-1.08936,-2.19206
-1.17272,-2.17538
-1.16487,-2.1233
-1.1808,-2.1392
-1.18751,-2.14902
-1.17077,-2.12046
-1.13143,-2.14453
-1.10733,-2.15288
-1.13888,-2.11444
-1.1685,-2.08018
-1.22041,-2.01289
-1.21517,-2.03014
-1.17201,-2.07593
-1.21876,-2.08125
-1.12611,-2.09294
-1.10479,-2.0909
-1.09044,-2.14506
-0.995608,-2.10137
-0.978134,-2.03043
-1.02815,-2.09054
-0.980979,-2.05015
-1.05366,-1.96474
-1.0571,-2.03437
-0.980301,-1.93204
-0.980301,-1.93204
-0.995227,-1.89417
-0.941693,-1.89796
-0.978606,-1.89716
-0.86741,-1.88436
-0.890619,-1.91923
-0.921573,-1.89084
-0.875211,-1.84277
-0.895627,-1.81448
-0.895627,-1.81448
-0.955645,-1.81713
-1.01556,-1.84976
-1.01556,-1.84976
-1.06814,-1.82514
-1.01555,-1.81044
-0.98139,-1.8195
-0.97491,-1.82369
-0.930074,-1.78942
-0.930074,-1.78942
-0.937743,-1.74311
-0.856121,-1.77487
-0.864777,-1.77205
-0.868702,-1.79554
-0.841867,-1.76699
-0.841867,-1.76699
-0.842814,-1.80736
-0.82211,-1.79134
-0.829157,-1.8118
-0.856268,-1.84903
-0.86565,-1.85645
-0.893625,-1.80876
-0.880933,-1.85509
-0.880933,-1.85509
-0.880933,-1.85509
-0.872302,-1.82391
-0.810668,-1.79712
-0.776437,-1.81687
-0.776437,-1.81687
-0.723879,-1.75652
-0.715962,-1.76841
-0.70671,-1.78879
-0.70671,-1.78879
-0.70671,-1.78879
-0.648566,-1.79062
-0.644837,-1.77102
-0.616055,-1.79311
-0.677187,-1.74857
-0.676908,-1.84729
-0.676908,-1.84729
-0.720523,-1.77931
-0.696751,-1.70565
-0.720465,-1.69914
-0.757366,-1.76133
-0.677904,-1.74997
-0.677904,-1.74997
-0.729665,-1.76799
-0.73132,-1.78365
-0.692678,-1.84419
-0.584711,-1.79302
-0.638073,-1.76851
-0.638073,-1.76851
-0.651079,-1.75701
-0.629398,-1.77449
-0.646566,-1.76815
-0.662834,-1.80807
-0.634442,-1.80013
-0.624964,-1.8493
-0.624964,-1.8493
-0.572165,-1.83374
-0.576393,-1.79481
-0.573728,-1.79634
-0.590249,-1.78297
-0.527286,-1.74441
-0.527286,-1.74441
-0.527286,-1.74441
-0.527286,-1.74441
-0.553524,-1.72314
-0.537556,-1.75697
-0.52247,-1.74829
-0.52247,-1.74829
-0.540183,-1.77098
-0.540183,-1.77098
-0.59138,-1.72634
-0.620425,-1.74969
-0.593602,-1.7397
-0.502136,-1.76871
-0.493859,-1.79902
-0.472362,-1.81041
-0.418557,-1.81291
-0.382839,-1.75677
-0.45926,-1.74
-0.448676,-1.69889
-0.448676,-1.69889
-0.513791,-1.75325
-0.589903,-1.74926
-0.616356,-1.78373
-0.568973,-1.76889
-0.635596,-1.74245
-0.62912,-1.65798
-0.62912,-1.65798
-0.596049,-1.57772
-0.598408,-1.56889
-0.64029,-1.59472
-0.622265,-1.61949
-0.635445,-1.63257
-0.624908,-1.68436
-0.657065,-1.6734
-0.59352,-1.6719
-0.646162,-1.76798
-0.646162,-1.76798
-0.576102,-1.78312
-0.576102,-1.78312
-0.539783,-1.72624
-0.485227,-1.76403
-0.489075,-1.78484
-0.489075,-1.78484
-0.464708,-1.7651
-0.402279,-1.79687
-0.402279,-1.79687
-0.402279,-1.79687
-0.321774,-1.77262
-0.410739,-1.77284
-0.513706,-1.74402
-0.590497,-1.76171
-0.51461,-1.745
-0.603685,-1.82791
-0.603685,-1.82791
-0.644737,-1.80318
-0.644737,-1.80318
-0.69142,-1.79119
-0.666245,-1.75704
-0.666245,-1.75704
-0.708766,-1.73404
-0.708766,-1.73404
-0.698382,-1.68364
-0.698382,-1.68364
-0.671156,-1.6683
-0.657906,-1.72728
-0.657906,-1.72728
-0.657906,-1.72728
-0.747386,-1.65556
-0.745387,-1.6966
-0.744901,-1.68377
-0.757597,-1.67275
-0.786246,-1.66252
-0.81209,-1.68007
-0.776223,-1.62743
-0.741032,-1.5656
-0.741032,-1.5656
-0.745458,-1.53225
-0.775999,-1.56483
-0.775999,-1.56483
-0.775999,-1.56483
-0.79674,-1.58376
-0.772312,-1.5581
-0.784176,-1.56713
-0.709826,-1.55411
-0.688526,-1.55275
-0.688526,-1.55275
-0.688526,-1.55275
-0.709686,-1.57752
-0.722589,-1.54602
-0.722927,-1.53431
-0.722927,-1.53431
-0.730562,-1.59663
