MDTU,S_F
1,5.27401e-06
2,5.27401e-06
3,5.23933e-06
4,5.16961e-06
5,5.1857e-06
6,5.16526e-06
7,5.18412e-06
8,5.14322e-06
9,5.14322e-06
10,5.16985e-06
11,5.24487e-06
12,5.21232e-06
13,5.18879e-06
14,5.22698e-06
15,5.24683e-06
16,5.21952e-06
17,5.23541e-06
18,5.22492e-06
19,5.20568e-06
20,5.21951e-06
21,5.21982e-06
22,5.21053e-06
23,5.23138e-06
24,5.25476e-06
25,5.23214e-06
26,5.21436e-06
27,5.25175e-06
28,5.31124e-06
29,5.34419e-06
30,5.33217e-06
31,5.35851e-06
32,5.36553e-06
33,5.33396e-06
34,5.31099e-06
35,5.29872e-06
36,5.30451e-06
37,5.31571e-06
38,5.31879e-06
39,5.31879e-06
40,5.3114e-06
41,5.33984e-06
42,5.34048e-06
43,5.30335e-06
44,5.336e-06
45,5.30383e-06
46,5.40525e-06
47,5.32485e-06
48,5.32485e-06
49,5.34948e-06
50,5.32117e-06
51,5.32117e-06
52,5.39316e-06
53,5.39396e-06
54,5.34125e-06
55,5.34755e-06
56,5.3209e-06
57,5.3209e-06
58,5.34414e-06
59,5.37906e-06
60,5.37408e-06
61,5.38864e-06
62,5.39843e-06
63,5.39843e-06
64,5.39566e-06
65,5.4181e-06
66,5.36858e-06
67,5.45066e-06
68,5.38692e-06
69,5.39042e-06
70,5.45407e-06
71,5.45407e-06
72,5.45407e-06
73,5.432e-06
74,5.4471e-06
75,5.42314e-06
76,5.42314e-06
77,5.47376e-06
78,5.53342e-06
79,5.55032e-06
80,5.55032e-06
81,5.55032e-06
82,5.5355e-06
83,5.46977e-06
84,5.51636e-06
85,5.50799e-06
86,5.52212e-06
87,5.52212e-06
88,5.54941e-06
89,5.4999e-06
90,5.4869e-06
91,5.49549e-06
92,5.50557e-06
93,5.50557e-06
94,5.52363e-06
95,5.50109e-06
96,5.54911e-06
97,5.54532e-06
98,5.47848e-06
99,5.47848e-06
100,5.48093e-06
101,5.50784e-06
102,5.48023e-06
103,5.50649e-06
104,5.44556e-06
105,5.44381e-06
106,5.44381e-06
107,5.45441e-06
108,5.44228e-06
109,5.47166e-06
110,5.47828e-06
111,5.53275e-06
112,5.53275e-06
113,5.53275e-06
114,5.53275e-06
115,5.4519e-06
116,5.49186e-06
117,5.46028e-06
118,5.46028e-06
119,5.48541e-06
120,5.48541e-06
121,5.47828e-06
122,5.49618e-06
123,5.49705e-06
124,5.49488e-06
125,5.52212e-06
126,5.50977e-06
127,5.47299e-06
128,5.4629e-06
129,5.51831e-06
130,5.46354e-06
131,5.46354e-06
132,5.45962e-06
133,5.48176e-06
134,5.45899e-06
135,5.46413e-06
136,5.51438e-06
137,5.49689e-06
138,5.49689e-06
139,5.52026e-06
140,5.50214e-06
141,5.5242e-06
142,5.52256e-06
143,5.53386e-06
144,5.48878e-06
145,5.50376e-06
146,5.54945e-06
147,5.54993e-06
148,5.54993e-06
149,5.61088e-06
150,5.61088e-06
151,5.5577e-06
152,5.50723e-06
153,5.60577e-06
154,5.60577e-06
155,5.6057e-06
156,5.61532e-06
157,5.61532e-06
158,5.61532e-06
159,5.6282e-06
160,5.57937e-06
161,5.62304e-06
162,5.57586e-06
