t,e^(-dS)
1,0.265537
2,0.268743
3,0.256148
4,0.981935
5,0.942245
6,1.03442
7,1.01323
8,1.08094
9,0.862172
10,0.969039
11,1.07122
12,1.06946
13,1.05772
14,1.02066
15,1.05201
16,1.03299
17,0.967606
18,1.02886
19,1.03994
20,1.12277
21,0.927502
22,0.755633
23,3.99483
24,0.628072
25,0.422105
26,1.89515
27,1.97625
28,3.59304
29,2.06184
30,4.27592
31,0.847809
32,0.631094
33,0.471376
34,0.34611
35,11.5536
36,1.26833
37,1.43519
38,4.35359
39,0.503083
40,3.8038
41,0.813752
42,1.88401
43,1.0667
44,3.84587
45,0.368248
46,1.68742
47,1.88891
48,0.875202
49,1.77589
50,1.17715
51,0.755557
52,8.72332
53,2.00171
54,1.25759
55,0.315373
56,2.89794
57,0.151072
58,3.66563
59,4.01485
60,0.460059
61,2.05382
62,0.466872
63,0.330219
64,1.03312
65,2.41452
66,0.232934
67,1.73724
68,1.14111
69,1.60159
70,1.43061
71,0.555937
72,0.113608
73,0.758965
74,4.03901
75,3.50083
76,0.258981
77,1.40298
78,0.528348
79,0.7598
80,0.427073
81,0.280271
82,1.3875
83,1.09644
84,0.677938
85,1.65682
86,1.06121
87,0.696282
88,4.19545
89,0.461165
90,1.51074
91,2.05731
92,5.77189
93,0.424094
94,1.81993
95,0.295526
96,0.629959
97,0.834853
98,1.84744
99,0.364583
100,1.10353
101,0.940005
102,1.51619
103,0.445793
104,0.953162
105,0.273898
106,0.350989
107,3.93535
108,0.920259
109,1.36821
110,0.777322
111,1.79553
112,0.456302
113,0.377381
114,0.29464
115,0.504443
116,1.54868
117,1.70574
118,0.357722
119,0.801637
120,0.190329
121,1.05539
122,0.816115
123,1.66846
124,1.1781
125,3.53248
126,2.97725
127,1.55877
128,1.11115
129,0.674354
130,0.660406
131,0.157552
132,1.41765
133,0.32271
134,1.23837
135,1.06798
136,0.574245
137,1.96364
138,0.603626
139,3.01621
140,7.01464
141,0.657375
142,0.770666
143,0.801717
144,2.32961
145,2.53908
146,4.34055
147,0.819222
148,0.361317
149,0.593689
150,0.207422
151,0.554715
152,0.251076
153,0.664049
154,0.582923
155,4.56766
156,1.34514
157,0.488117
158,0.438849
159,1.26213
160,1.60689
161,1.35189
162,1.12389
163,0.830108
164,0.53036
165,0.760028
166,2.03929
167,0.0776922
168,2.43318
169,1.48661
170,0.36204
171,0.725133
172,0.608049
173,2.38024
174,0.362402
175,1.32512
176,2.18475
177,0.510737
178,0.302401
179,1.31798
180,1.84062
181,0.72354
182,1.1505
183,1.19148
184,1.15431
185,0.865974
186,1.54234
187,0.515149
188,1.8675
189,2.19087
190,0.469353
191,0.171016
192,0.478787
193,0.684751
194,0.790176
195,0.833435
196,1.16358
197,0.425283
198,0.328243
199,1.21022
200,2.5439
201,0.793978
202,0.330549
203,1.40931
204,0.236691
205,1.82741
206,0.956122
207,2.1115
208,1.79069
209,2.94763
210,1.11762
211,1.03681
212,2.39217
213,1.20045
214,1.46507
215,0.292585
216,0.91979
217,1.42262
218,0.21481
219,0.749762
220,0.128606
221,2.03827
222,0.15397
223,0.722889
224,0.439376
225,0.303007
226,1.08385
227,0.569043
228,0.646488
229,0.272259
230,5.95958
231,2.20913
232,0.921917
233,0.6354
234,2.78431
235,0.421178
236,1.66047
237,1.49451
238,0.458039
239,0.738156
240,2.93292
241,1.08984
242,5.16549
243,0.427372
244,0.567281
245,0.220028
246,0.268743
247,0.181954
248,0.104874
249,0.62058
250,0.203112
251,1.95189
252,0.60951
253,1.25207
254,1.05416
255,0.443925
256,1.53603
257,0.541398
258,0.0570401
259,1.86339
260,1.34945
261,0.231541
262,0.636609
263,0.361317
264,0.643071
265,0.829195
266,0.408771
267,0.570467
268,1.37396
269,0.2334
270,1.30591
271,0.263158
272,0.347149
273,0.264213
274,0.752691
275,1.36411
276,0.720579
277,3.28051
278,1.13338
279,0.250324
280,0.87293
281,3.59664
282,0.265537
283,1.34676
284,1.42461
285,0.620456
286,6.14722
287,0.137518
288,0.91621
289,0.199488
290,1.29305
291,1.49227
292,0.577874
293,1.38874
294,0.272532
295,0.358438
296,1.90713
297,4.90375
298,1.32459
299,1.51392
300,0.289964
301,1.89686
302,0.545365
303,0.369465
304,1.61543
305,1.92707
306,1.38805
307,0.9337
308,0.228779
309,1.39013
310,0.809855
311,1.09783
312,3.20913
313,0.677666
314,0.540047
315,0.983193
316,1.13326
317,1.43649
318,0.237402
319,0.932198
320,0.703069
321,0.792867
322,0.341981
323,0.230616
324,6.80733
325,1.82778
326,0.945293
327,0.33088
328,1.45005
329,0.0359006
330,0.355938
331,0.206181
332,1.26681
333,0.993501
334,0.26982
335,0.42639
336,0.589547
337,0.580828
338,1.14214
339,1.17633
340,0.489143
341,1.28261
342,1.0253
343,0.419119
344,0.258722
345,0.710206
346,1.78069
347,0.113949
348,1.02488
349,0.0911727
350,1.45674
351,0.723033
352,1.44109
353,0.332538
354,0.405798
355,0.0487037
356,0.661795
357,0.865368
358,2.59426
359,4.45043
360,0.71448
361,1.02525
362,0.748713
363,0.662457
364,0.0960391
365,0.205153
366,1.44542
367,0.848572
368,0.366045
369,0.194758
370,0.560907
371,1.83878
372,2.74835
373,1.19698
374,2.39624
375,0.453573
376,1.18164
377,0.439288
378,3.72848
379,0.706664
380,0.603144
381,0.433138
382,0.492924
383,1.23331
384,3.06179
385,1.88081
386,0.609205
387,0.488996
388,0.593986
389,0.548647
390,0.651942
391,0.715982
392,0.392272
393,0.187683
394,0.136286
395,0.288806
396,3.45561
397,2.07425
398,1.58788
399,0.4275
400,0.43046
401,0.912315
402,2.92122
403,1.29046
404,0.970863
405,0.409303
406,2.48532
407,0.820534
408,0.227638
409,0.836022
410,2.37691
411,0.69503
412,1.72444
413,0.844424
414,1.18637
415,0.612504
416,3.73968
417,0.205975
418,1.76138
419,1.38044
420,0.756691
421,1.41581
422,0.459875
423,1.3279
424,0.939197
425,2.77042
426,1.45965
427,1.79069
428,0.593392
429,1.14271
430,0.920673
431,0.684272
432,7.53832
433,0.524715
434,0.619898
435,1.18519
436,0.0588361
437,2.52363
438,1.6405
439,0.827538
440,0.345418
441,1.34393
442,1.26579
443,0.527662
444,0.564226
445,1.54682
446,0.559059
447,2.36127
448,0.0374406
449,0.560907
450,0.428142
451,0.411067
452,1.0646
453,1.86507
454,1.75365
455,1.06013
456,0.445392
457,1.36752
458,0.87529
459,0.410779
460,2.29561
461,2.77597
462,0.344728
463,0.312235
464,0.486558
465,1.35717
466,0.336553
467,0.739634
468,0.391292
469,0.497281
470,0.4487
471,0.0961352
472,1.16906
473,0.877656
474,0.382816
475,2.66872
476,1.05903
477,0.33824
478,1.56221
479,0.496238
480,0.77005
481,0.196715
482,1.86731
483,0.692533
484,1.72616
485,0.683793
486,1.27112
487,0.567849
488,0.212673
489,0.482825
490,4.19965
491,1.01786
492,0.320459
493,0.193399
494,0.430719
495,0.394317
496,0.523196
497,2.78431
498,0.430676
499,0.692256
500,0.535101
501,1.47006
502,2.32402
503,1.04991
504,0.646036
505,1.52852
506,0.611341
507,0.848657
508,0.411149
509,0.2608
510,0.663186
511,0.394909
