MDTU,S_F
1,4.07585e-05
2,4.04989e-05
3,4.02157e-05
4,4.05895e-05
5,4.09124e-05
6,4.08929e-05
7,4.07941e-05
8,4.08848e-05
9,4.06701e-05
10,4.09651e-05
11,4.12787e-05
12,4.05961e-05
13,4.05503e-05
14,4.05503e-05
15,3.99326e-05
16,4.01896e-05
17,4.03844e-05
18,4.04145e-05
19,4.00383e-05
20,4.00383e-05
21,4.00383e-05
22,4.00383e-05
23,3.98242e-05
24,4.00839e-05
25,3.97489e-05
26,3.91896e-05
27,3.93159e-05
28,3.93378e-05
29,3.87815e-05
30,3.96956e-05
31,3.88453e-05
32,3.90017e-05
33,3.90017e-05
34,3.90463e-05
35,3.90463e-05
36,3.90463e-05
37,3.85646e-05
38,3.85646e-05
39,3.84927e-05
40,3.88112e-05
41,3.83807e-05
42,3.83807e-05
43,3.88403e-05
44,3.88403e-05
45,3.88403e-05
46,3.88403e-05
47,3.78279e-05
48,3.79814e-05
49,3.79814e-05
50,3.79814e-05
51,3.91006e-05
52,3.91006e-05
53,3.89745e-05
54,3.86618e-05
55,3.86727e-05
56,3.81853e-05
57,3.81853e-05
58,3.80732e-05
59,3.80732e-05
60,3.80732e-05
61,3.79914e-05
62,3.80851e-05
63,3.76537e-05
64,3.77925e-05
65,3.79347e-05
66,3.80138e-05
67,3.80138e-05
68,3.78442e-05
69,3.71623e-05
70,3.71623e-05
71,3.78776e-05
72,3.735e-05
73,3.8146e-05
74,3.8146e-05
75,3.8146e-05
76,3.83624e-05
77,3.85161e-05
78,3.84761e-05
79,3.77088e-05
80,3.78862e-05
81,3.82083e-05
82,3.75171e-05
83,3.71781e-05
84,3.7679e-05
85,3.77492e-05
86,3.78853e-05
87,3.78853e-05
88,3.75613e-05
89,3.72892e-05
90,3.74175e-05
91,3.7511e-05
92,3.69848e-05
93,3.69848e-05
94,3.69848e-05
95,3.69848e-05
96,3.70088e-05
97,3.7051e-05
98,3.69888e-05
99,3.62779e-05
100,3.62779e-05
101,3.62779e-05
102,3.68601e-05
103,3.63008e-05
104,3.6616e-05
105,3.69047e-05
106,3.68594e-05
107,3.65268e-05
108,3.65268e-05
109,3.64699e-05
110,3.65294e-05
111,3.67506e-05
112,3.62445e-05
113,3.62445e-05
114,3.60731e-05
115,3.60148e-05
116,3.64287e-05
117,3.64287e-05
118,3.64287e-05
119,3.59736e-05
120,3.59736e-05
121,3.61802e-05
122,3.61229e-05
123,3.63589e-05
124,3.62557e-05
125,3.61835e-05
126,3.59091e-05
127,3.59091e-05
128,3.68641e-05
129,3.68045e-05
130,3.68045e-05
131,3.68501e-05
132,3.67221e-05
133,3.67221e-05
134,3.67221e-05
135,3.68601e-05
136,3.67042e-05
137,3.67042e-05
138,3.67042e-05
139,3.65265e-05
140,3.66466e-05
141,3.66466e-05
142,3.66466e-05
143,3.61961e-05
144,3.62779e-05
145,3.62779e-05
146,3.62224e-05
147,3.64219e-05
148,3.65473e-05
149,3.61816e-05
150,3.5918e-05
151,3.62364e-05
152,3.62364e-05
153,3.62364e-05
154,3.62364e-05
155,3.62364e-05
156,3.59786e-05
157,3.67402e-05
158,3.67402e-05
159,3.70663e-05
160,3.70864e-05
161,3.70864e-05
162,3.70864e-05
163,3.70864e-05
164,3.74017e-05
165,3.71798e-05
166,3.69686e-05
167,3.69686e-05
168,3.70894e-05
169,3.70894e-05
170,3.73361e-05
171,3.69241e-05
172,3.69241e-05
173,3.71989e-05
174,3.71989e-05
175,3.69006e-05
176,3.66103e-05
177,3.67631e-05
178,3.67631e-05
179,3.6623e-05
180,3.6623e-05
181,3.6623e-05
182,3.66745e-05
183,3.66745e-05
184,3.63346e-05
185,3.64427e-05
186,3.6612e-05
187,3.6612e-05
188,3.6612e-05
189,3.6612e-05
190,3.6612e-05
191,3.6612e-05
192,3.67238e-05
193,3.67238e-05
194,3.74841e-05
195,3.72271e-05
196,3.71473e-05
197,3.71473e-05
198,3.71473e-05
199,3.73941e-05
200,3.76192e-05
201,3.7538e-05
202,3.72212e-05
203,3.72212e-05
204,3.70404e-05
205,3.74765e-05
206,3.73376e-05
207,3.73376e-05
208,3.73376e-05
209,3.73376e-05
210,3.69225e-05
211,3.69225e-05
212,3.70584e-05
213,3.70088e-05
214,3.64431e-05
215,3.64431e-05
216,3.64431e-05
217,3.65768e-05
218,3.70889e-05
219,3.72942e-05
220,3.72942e-05
221,3.64411e-05
222,3.66523e-05
223,3.6821e-05
224,3.66422e-05
225,3.63897e-05
226,3.63401e-05
227,3.60185e-05
228,3.60185e-05
229,3.55788e-05
230,3.58099e-05
231,3.5604e-05
232,3.6144e-05
233,3.6144e-05
234,3.6144e-05
235,3.62125e-05
236,3.60603e-05
237,3.60306e-05
238,3.67216e-05
239,3.6072e-05
240,3.6072e-05
241,3.6072e-05
242,3.60789e-05
243,3.60124e-05
244,3.58276e-05
245,3.58468e-05
246,3.59255e-05
247,3.66616e-05
248,3.66436e-05
249,3.63071e-05
250,3.62424e-05
251,3.66295e-05
252,3.69559e-05
253,3.6731e-05
254,3.7165e-05
255,3.7165e-05
256,3.7165e-05
257,3.7165e-05
258,3.70066e-05
259,3.7119e-05
260,3.7119e-05
261,3.7119e-05
262,3.76037e-05
263,3.76037e-05
264,3.69461e-05
265,3.7524e-05
266,3.77628e-05
267,3.77628e-05
268,3.76193e-05
269,3.82211e-05
270,3.75842e-05
271,3.7747e-05
272,3.74753e-05
273,3.71044e-05
274,3.7219e-05
275,3.7219e-05
276,3.72142e-05
277,3.81961e-05
278,3.81961e-05
279,3.82512e-05
280,3.76282e-05
281,3.72229e-05
282,3.72229e-05
283,3.76087e-05
284,3.73432e-05
285,3.73432e-05
286,3.76695e-05
287,3.74795e-05
288,3.67438e-05
289,3.72409e-05
290,3.71318e-05
291,3.71318e-05
292,3.69429e-05
293,3.63243e-05
294,3.63243e-05
295,3.62589e-05
296,3.67204e-05
297,3.64188e-05
298,3.61487e-05
299,3.64763e-05
300,3.64763e-05
301,3.65062e-05
302,3.64595e-05
303,3.68539e-05
304,3.7221e-05
305,3.66806e-05
306,3.68873e-05
307,3.64933e-05
308,3.64933e-05
309,3.63588e-05
310,3.66365e-05
311,3.66365e-05
312,3.66675e-05
313,3.66675e-05
314,3.62846e-05
315,3.62846e-05
316,3.65663e-05
317,3.65583e-05
318,3.65583e-05
319,3.65583e-05
320,3.61853e-05
321,3.62135e-05
322,3.67598e-05
323,3.62813e-05
324,3.62321e-05
325,3.62321e-05
326,3.62321e-05
327,3.63818e-05
328,3.67999e-05
329,3.62942e-05
330,3.55229e-05
331,3.59141e-05
332,3.64938e-05
333,3.59087e-05
334,3.6656e-05
335,3.68629e-05
336,3.68767e-05
337,3.72618e-05
338,3.68861e-05
339,3.70359e-05
340,3.64298e-05
341,3.62445e-05
342,3.62569e-05
343,3.55755e-05
344,3.61129e-05
345,3.60642e-05
346,3.67449e-05
347,3.67449e-05
348,3.6736e-05
349,3.68578e-05
350,3.68569e-05
351,3.6807e-05
352,3.6807e-05
