MDTU,min_min,min_max,max_min,max_max5
1,-0.759635,-0.173951,0.0713701,0.3649
2,-0.752047,-0.194483,0.0670857,0.349742
3,-0.720097,-0.185578,0.0428632,0.325322
4,-0.772697,-0.173722,0.0671406,0.335365
5,-0.741709,-0.19825,0.0697956,0.35772
6,-0.751489,-0.183121,0.0581717,0.339345
7,-0.704038,-0.188539,0.0585676,0.328843
8,-0.733291,-0.163117,0.0661085,0.328335
9,-0.705792,-0.175353,0.0615606,0.321287
10,-0.748325,-0.184093,0.0558276,0.342544
11,-0.737608,-0.171684,0.0721218,0.333159
12,-0.734585,-0.170642,0.0565838,0.323067
13,-0.761185,-0.177038,0.0656328,0.332497
14,-0.761185,-0.177038,0.0656328,0.332497
15,-0.74064,-0.151305,0.0558304,0.33763
16,-0.790359,-0.179104,0.0458466,0.3315
17,-0.738392,-0.167164,0.0594275,0.348843
18,-0.752597,-0.15311,0.0655412,0.367382
19,-0.830239,-0.172202,0.0659025,0.324734
20,-0.830239,-0.172202,0.0659025,0.324734
21,-0.830239,-0.172202,0.0659025,0.324734
22,-0.830239,-0.172202,0.0659025,0.324734
23,-0.730613,-0.163421,0.0626644,0.336221
24,-0.697639,-0.171915,0.0534247,0.326914
25,-0.798983,-0.155766,0.0626388,0.341802
26,-0.802068,-0.163552,0.0618987,0.339314
27,-0.718546,-0.124986,0.0604277,0.333607
28,-0.7251,-0.138637,0.0761635,0.357223
29,-0.706458,-0.155409,0.0692543,0.343048
30,-0.79567,-0.140807,0.0764294,0.34534
31,-0.694355,-0.164917,0.0669763,0.330746
32,-0.696056,-0.142789,0.0779002,0.322025
33,-0.696056,-0.142789,0.0779002,0.322025
34,-0.736417,-0.14058,0.0844632,0.333804
35,-0.736417,-0.14058,0.0844632,0.333804
36,-0.736417,-0.14058,0.0844632,0.333804
37,-0.670422,-0.159381,0.0833664,0.327081
38,-0.670422,-0.159381,0.0833664,0.327081
39,-0.709526,-0.124687,0.074406,0.327558
40,-0.766642,-0.15779,0.0800227,0.357359
41,-0.653264,-0.162456,0.0693374,0.339818
42,-0.653264,-0.162456,0.0693374,0.339818
43,-0.778842,-0.127991,0.0596097,0.341641
44,-0.778842,-0.127991,0.0596097,0.341641
45,-0.778842,-0.127991,0.0596097,0.341641
46,-0.778842,-0.127991,0.0596097,0.341641
