t,cost
10,1668
20,782.8
30,596
40,416
50,473.067
60,490
70,488.133
80,484
90,488
100,492.667
110,429.6
120,424.667
130,425.467
140,429.467
150,428.133
160,430.667
170,434.133
180,427.867
190,425.6
200,422.667
210,405.467
220,406.4
230,406.8
240,403.733
250,403.067
260,408.8
270,403.867
280,401.467
290,383.6
300,376.667
310,374
320,372
330,399.867
340,395.467
350,403.867
360,401.733
370,405.2
380,409.867
390,401.467
400,398.933
410,401.6
420,403.333
430,407.333
440,414.667
450,416.4
460,683.733
470,543.867
480,582
490,560.533
500,510.667
510,496.8
520,494.4
530,481.067
540,487.467
550,498.533
560,478.267
570,496.533
580,494.133
590,494.8
600,534.667
610,638.533
620,561.2
630,602.933
640,570.8
650,602.8
660,592.933
670,559.067
680,661.6
690,656.133
700,449.333
710,447.867
720,437.467
730,443.6
740,446.4
750,445.2
760,443.6
770,446.8
780,440.667
790,449.467
800,453.6
810,446.267
820,442.133
830,421.333
840,427.467
850,442.667
860,421.2
870,427.067
880,421.467
890,421.2
900,423.867
910,418.4
920,416.133
930,415.867
940,414.667
950,415.067
960,421.067
970,412
980,400.133
990,409.067
1000,422.933
1010,420.4
1020,394.933
1030,393.2
1040,395.2
1050,407.067
1060,411.2
1070,410
1080,409.733
1090,412
1100,415.6
1110,413.333
1120,421.867
1130,411.2
1140,415.733
1150,422.667
1160,430.667
1170,425.333
1180,419.333
1190,412.933
1200,447.733
1210,456
1220,454.667
1230,449.467
1240,443.333
1250,444.933
1260,459.867
1270,458
1280,453.2
1290,440.533
1300,446.8
1310,452
1320,447.867
1330,444.8
1340,450.4
1350,451.2
1360,442
1370,436.133
1380,447.867
1390,443.6
1400,441.067
1410,452.8
1420,442.4
1430,447.867
1440,447.6
1450,408.667
1460,405.333
1470,399.2
1480,401.733
1490,403.333
1500,416.133
1510,408
1520,410.8
1530,413.2
1540,415.467
1550,412.533
1560,404.4
1570,414.933
1580,415.333
1590,425.6
1600,421.733
1610,423.333
1620,429.2
1630,418.933
1640,428.4
1650,430.4
1660,420.533
1670,422.667
1680,420.933
1690,422.267
1700,420.8
1710,413.467
1720,412.133
1730,424
1740,425.067
1750,426.8
1760,421.333
1770,422.533
1780,413.733
1790,419.733
1800,410.267
1810,420.4
1820,415.6
1830,425.067
1840,410.4
1850,410.133
1860,403.467
1870,393.733
1880,382
1890,382
1900,388.667
1910,380.133
1920,380.533
1930,385.2
1940,385.733
1950,411.2
1960,427.067
1970,436.667
1980,433.733
1990,430.267
2000,417.467
2010,430
2020,427.467
2030,427.867
2040,428.4
2050,417.333
2060,427.067
2070,432
2080,421.6
2090,404.4
2100,417.2
2110,423.467
2120,424.667
2130,423.6
2140,413.333
2150,419.333
2160,424.533
2170,421.2
2180,420.4
2190,423.867
2200,418.8
2210,416.667
2220,412.533
2230,410.533
2240,395.867
2250,426.667
2260,406.667
2270,398.533
2280,407.333
2290,412.933
2300,415.6
2310,412.8
2320,380.267
2330,388.8
2340,405.733
2350,399.2
2360,379.467
2370,362.533
2380,379.733
2390,381.067
2400,387.867
2410,375.333
2420,383.733
2430,389.333
2440,394.4
2450,424.4
2460,440.667
2470,425.067
2480,429.6
2490,429.067
2500,422.533
2510,406
2520,443.2
2530,446.933
2540,435.2
2550,442.267
2560,402.8
2570,414
2580,425.333
2590,414.667
2600,414.4
2610,422.8
2620,432.267
2630,446.667
2640,448.4
2650,453.6
2660,444.667
2670,440.533
2680,450.8
2690,446
2700,406.133
2710,419.733
2720,439.067
2730,435.333
2740,423.733
2750,441.333
2760,440.4
2770,448.667
2780,457.6
2790,448.8
2800,435.733
