MDTU,link
1,0.92434
2,0.927214
3,0.925082
4,0.925492
5,0.922892
6,0.925572
7,0.927764
8,0.927642
9,0.931034
10,0.931494
11,0.930882
12,0.932482
13,0.935424
14,0.935424
15,0.938465
16,0.937753
17,0.935784
18,0.935904
19,0.934437
20,0.934437
21,0.934437
22,0.934437
23,0.936874
24,0.939811
25,0.939799
26,0.945176
27,0.946965
28,0.947152
29,0.952164
30,0.949641
31,0.952578
32,0.950221
33,0.950221
34,0.953188
35,0.953188
36,0.953188
37,0.956491
38,0.956491
39,0.960329
40,0.963448
41,0.965313
42,0.965313
43,0.965218
44,0.965218
45,0.965218
46,0.965218
47,0.966486
48,0.966508
49,0.966508
50,0.966508
51,0.964032
52,0.964032
53,0.966291
54,0.966304
55,0.968379
56,0.969625
57,0.969625
58,0.969416
59,0.969416
60,0.969416
61,0.971946
62,0.974163
63,0.976263
64,0.976452
65,0.978105
66,0.977024
67,0.977024
68,0.979497
69,0.982477
70,0.982477
71,0.982463
72,0.984777
73,0.983879
74,0.983879
75,0.983879
76,0.979602
77,0.980922
78,0.981888
79,0.984
80,0.98511
81,0.983629
82,0.987585
83,0.991185
84,0.989614
85,0.9912
86,0.99048
87,0.99048
88,0.992773
89,0.993003
90,0.992374
91,0.994124
92,0.998299
93,0.998299
94,0.998299
95,0.998299
96,0.997543
97,0.998819
98,0.998896
99,0.997047
100,0.997047
101,0.997047
102,0.997055
103,0.998813
104,0.996858
105,0.995845
106,0.99575
107,0.996485
108,0.996485
109,0.9952
110,0.997403
111,0.998712
112,1.00297
113,1.00297
114,1.00531
115,1.00417
116,1.00335
117,1.00335
118,1.00335
119,1.00004
120,1.00004
121,1.00517
122,1.00362
123,1.0034
124,1.00253
125,1.00487
126,1.00382
127,1.00382
128,1.00054
129,0.998734
130,0.998734
131,0.999995
132,0.998575
133,0.998575
134,0.998575
135,0.99875
136,1.00231
137,1.00231
138,1.00231
139,0.999529
140,1.00014
141,1.00014
142,1.00014
143,1.00421
144,1.00515
145,1.00515
146,1.00366
147,1.00218
148,1.00424
149,1.00664
150,1.00554
151,1.00169
152,1.00169
153,1.00169
154,1.00169
155,1.00169
156,1.00105
157,0.998591
158,0.998591
159,0.99842
160,0.999214
161,0.999214
162,0.999214
163,0.999214
164,0.996197
165,0.993949
166,0.997655
167,0.997655
168,0.996091
169,0.996091
170,0.995274
171,0.999263
172,0.999263
173,0.998007
174,0.998007
175,1.00036
176,1.00246
177,1.00053
178,1.00053
179,1.00271
180,1.00271
181,1.00271
182,1.00523
183,1.00523
184,1.00536
185,1.00504
186,1.00465
187,1.00465
188,1.00465
189,1.00465
190,1.00465
191,1.00465
192,1.00661
193,1.00661
194,1.00238
195,1.00138
196,1.00455
197,1.00455
198,1.00455
199,1.00239
200,1.00498
201,1.00511
202,1.00357
203,1.00357
204,1.00538
205,1.00427
206,1.00455
207,1.00455
208,1.00455
209,1.00455
210,1.00428
211,1.00428
212,1.00537
213,1.0056
214,1.00735
215,1.00735
216,1.00735
217,1.00661
218,1.00501
219,1.00511
220,1.00511
221,1.00601
222,1.00668
223,1.00506
224,1.00755
225,1.00847
226,1.00942
227,1.00894
228,1.00894
229,1.01119
230,1.01016
231,1.01245
232,1.01015
233,1.01015
234,1.01015
235,1.01108
236,1.00859
237,1.00786
238,1.00696
239,1.00782
240,1.00782
241,1.00782
242,1.00823
243,1.0053
244,1.00702
245,1.00613
246,1.00715
247,1.00611
248,1.0057
249,1.0054
250,1.00248
251,1.00482
252,1.00188
253,1.00238
254,1.00046
255,1.00046
256,1.00046
257,1.00046
258,1.00277
259,1.00129
260,1.00129
261,1.00129
262,1.00006
263,1.00006
264,1.00236
265,0.999888
266,0.999525
267,0.999525
268,0.99731
269,0.996646
270,0.999935
271,0.997
272,0.99981
273,0.99906
274,0.998622
275,0.998622
276,0.997397
277,0.993429
278,0.993429
279,0.991108
280,0.994452
281,0.997252
282,0.997252
283,0.995988
284,0.996807
285,0.996807
286,0.993278
287,0.99415
288,0.997182
289,0.997947
290,1.0029
291,1.0029
292,1.00524
293,1.00846
294,1.00846
295,1.0078
296,1.0084
297,1.0108
298,1.00782
299,1.00531
300,1.00531
301,1.0064
302,1.00896
303,1.00785
304,1.00396
305,1.00595
306,1.00633
307,1.00768
308,1.00768
309,1.00814
310,1.00809
311,1.00809
312,1.0091
313,1.0091
314,1.00851
315,1.00851
316,1.01104
317,1.00964
318,1.00964
319,1.00964
320,1.01045
321,1.01337
322,1.0137
323,1.01494
324,1.01393
325,1.01393
326,1.01393
327,1.01408
328,1.0133
329,1.01919
330,1.02185
331,1.02157
332,1.01599
333,1.01671
334,1.01429
335,1.01226
336,1.01348
337,1.01404
