MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.953959,0.0861216,0.0234645,0.00831548
2,0.954337,0.0750977,0.00884059,0.00136995
3,0.958292,0.0810223,0.0180524,0.0049944
4,0.954395,0.111549,0.0148676,0.0047671
5,0.946805,0.122619,0.0282717,0.00314689
6,0.946959,0.115378,0.0324565,0.00425824
7,0.94404,0.113685,0.0395653,0.00465958
8,0.942053,0.148434,0.0337328,0.00949606
9,0.946484,0.16605,0.0774235,0.00248202
10,0.945448,0.212773,0.074418,0.00385593
11,0.943259,0.178547,0.0966894,0.00463104
12,0.948627,0.187991,0.0612849,0.00445662
13,0.954568,0.176711,0.0679545,0.0027512
14,0.954568,0.176711,0.0679545,0.0027512
15,0.959721,0.178445,0.0570543,0.00417902
16,0.956493,0.18038,0.0243809,0.00386106
17,0.952174,0.232406,0.0518814,0.00603183
18,0.948026,0.235294,0.0239482,0.00484244
19,0.945285,0.219776,0.0048614,0.000525606
20,0.945285,0.219776,0.0048614,0.000525606
21,0.945285,0.219776,0.0048614,0.000525606
22,0.945285,0.219776,0.0048614,0.000525606
23,0.948369,0.192036,0.0453947,0.00670385
24,0.946604,0.175158,0.0447066,0.00271454
25,0.94896,0.204444,0.0611533,0.00808519
26,0.952389,0.210941,0.0710578,0.0043633
27,0.952901,0.157282,0.104339,0.00135061
28,0.954095,0.180413,0.0868301,0.00793209
29,0.958959,0.18922,0.129199,0.00568513
30,0.949929,0.213136,0.150436,0.00991426
31,0.951641,0.204497,0.111882,0.00489949
32,0.948026,0.175017,0.0649072,0.00655152
33,0.948026,0.175017,0.0649072,0.00655152
34,0.946339,0.179386,0.096902,0.00592204
35,0.946339,0.179386,0.096902,0.00592204
36,0.946339,0.179386,0.096902,0.00592204
37,0.955729,0.177586,0.0906391,0.00432213
38,0.955729,0.177586,0.0906391,0.00432213
39,0.958796,0.222488,0.0940437,0.00408315
40,0.957988,0.198152,0.0901961,0.00274393
41,0.958643,0.219562,0.158536,0.00378331
42,0.958643,0.219562,0.158536,0.00378331
43,0.958732,0.227036,0.128305,0.000730096
44,0.958732,0.227036,0.128305,0.000730096
45,0.958732,0.227036,0.128305,0.000730096
46,0.958732,0.227036,0.128305,0.000730096
47,0.959285,0.213825,0.173966,0.00169513
48,0.957112,0.189129,0.141765,0.00144697
49,0.957112,0.189129,0.141765,0.00144697
50,0.957112,0.189129,0.141765,0.00144697
51,0.949771,0.197076,0.187347,0.00384489
52,0.949771,0.197076,0.187347,0.00384489
53,0.948291,0.200975,0.215865,0.00443243
54,0.946291,0.236978,0.128869,0.00378976
55,0.948075,0.309671,0.13744,0.00457727
56,0.950718,0.219631,0.104105,0.00337546
57,0.950718,0.219631,0.104105,0.00337546
58,0.952157,0.229647,0.108779,0.00721437
59,0.952157,0.229647,0.108779,0.00721437
60,0.952157,0.229647,0.108779,0.00721437
61,0.952086,0.292515,0.147119,0.00576263
62,0.953579,0.262128,0.201412,0.0099335
63,0.959072,0.221785,0.156218,0.00588548
64,0.956571,0.244168,0.206693,0.00824089
65,0.955605,0.240043,0.224825,0.00475847
66,0.950929,0.249383,0.162347,0.0116702
67,0.950929,0.249383,0.162347,0.0116702
68,0.949859,0.298613,0.180387,0.00167404
69,0.960963,0.323709,0.13615,0.00348785
70,0.960963,0.323709,0.13615,0.00348785
71,0.953451,0.296598,0.184245,0.00672295
72,0.950397,0.354357,0.133636,0.00742622
73,0.946949,0.332932,0.114854,0.00616262
74,0.946949,0.332932,0.114854,0.00616262
75,0.946949,0.332932,0.114854,0.00616262
76,0.941222,0.35768,0.122509,0.0117494
77,0.94063,0.377934,0.0878102,0.0135053
78,0.944606,0.323895,0.127654,0.00532214
79,0.951303,0.34892,0.150344,0.00300408
80,0.952049,0.317459,0.199884,0.00659744
81,0.947694,0.326825,0.124027,0.00450138
82,0.954811,0.357231,0.0839849,0.00488052
83,0.958662,0.279081,0.20195,0.00253665
84,0.95227,0.199215,0.169533,0.00208005
85,0.953882,0.245807,0.151222,0.00215209
86,0.9546,0.241112,0.15929,0.00700884
87,0.9546,0.241112,0.15929,0.00700884
88,0.961355,0.207417,0.123322,0.0100017
89,0.958622,0.248218,0.0738601,0.00405228
90,0.958142,0.251269,0.0663363,0.00377849
91,0.955272,0.143876,0.0870284,0.00758671
92,0.961552,0.155684,0.0495841,0.012256
93,0.961552,0.155684,0.0495841,0.012256
94,0.961552,0.155684,0.0495841,0.012256
95,0.961552,0.155684,0.0495841,0.012256
96,0.962204,0.10644,0.0645875,0.00627256
97,0.962247,0.0572042,0.0480307,0.00596425
98,0.963259,0.0960706,0.0952456,0.00301318
99,0.96255,0.102543,0.139819,0.00977297
100,0.96255,0.102543,0.139819,0.00977297
101,0.96255,0.102543,0.139819,0.00977297
102,0.957912,0.0996186,0.144053,0.00568725
103,0.959805,0.15347,0.126705,0.00453703
104,0.958312,0.188991,0.247053,0.0111345
105,0.95814,0.166673,0.121229,0.00113369
106,0.954541,0.179885,0.140099,0.0047137
107,0.955924,0.175533,0.201699,0.00382113
108,0.955924,0.175533,0.201699,0.00382113
109,0.955286,0.176211,0.146763,0.00190866
110,0.953427,0.193524,0.135623,0.0058326
111,0.957253,0.193285,0.12533,0.00375076
112,0.963845,0.260488,0.0506655,0.0131462
113,0.963845,0.260488,0.0506655,0.0131462
114,0.962443,0.255167,0.0502877,0.0124876
115,0.962268,0.246943,0.0900937,0.00941573
116,0.961429,0.234544,0.0881687,0.00756836
117,0.961429,0.234544,0.0881687,0.00756836
118,0.961429,0.234544,0.0881687,0.00756836
119,0.956362,0.197614,0.0523587,0.00443445
120,0.956362,0.197614,0.0523587,0.00443445
121,0.965169,0.234923,0.0346663,0.00818889
122,0.964731,0.249808,0.089491,0.00576387
123,0.962811,0.335068,0.122654,0.00351593
124,0.964514,0.327297,0.160752,0.0035759
125,0.96512,0.313658,0.108007,0.00771359
126,0.963531,0.368251,0.0221093,0.00996584
127,0.963531,0.368251,0.0221093,0.00996584
128,0.955525,0.375264,0.0842528,0.0094966
