MDTU,S_B
1,0.999016
2,1.00299
3,0.999776
4,1.00182
5,1.00047
6,1.00076
7,1.00099
8,1.00006
9,1.00103
10,1.00087
11,1.00145
12,1.00047
13,1.00017
14,1.00017
15,1.00033
16,1.00056
17,0.999979
18,0.998551
19,0.999223
20,0.999223
21,0.999223
22,0.999223
23,0.999696
24,1.0017
25,0.998433
26,1.00011
27,1.0011
28,0.999506
29,1.00084
30,1.00026
31,1.00053
32,0.998483
33,0.998483
34,1.00029
35,1.00029
36,1.00029
37,0.998472
38,0.998472
39,0.999772
40,1.00075
41,1.00048
42,1.00048
43,0.999916
44,0.999916
45,0.999916
46,0.999916
47,0.999154
48,0.998795
49,0.998795
50,0.998795
51,0.999721
52,0.999721
53,1.00076
54,1.00139
55,0.999914
56,1.0004
57,1.0004
58,0.998169
59,0.998169
60,0.998169
61,0.99928
62,0.999379
63,0.99952
64,0.999324
65,1.00076
66,0.997923
67,0.997923
68,1.00087
69,0.997585
70,0.997585
71,0.999497
72,0.999982
73,1.00088
74,1.00088
75,1.00088
76,0.999645
77,0.999553
78,0.999815
79,0.998966
80,0.997571
81,0.998738
82,0.999731
83,1.00033
84,0.999487
85,1.00005
86,0.998119
87,0.998119
88,0.998179
89,0.996938
90,0.998323
91,0.999994
92,0.999363
93,0.999363
94,0.999363
95,0.999363
96,0.997882
97,1.00015
98,0.999898
99,0.997766
100,0.997766
101,0.997766
102,0.999849
103,0.999913
104,0.998833
105,0.998954
106,0.999185
107,0.999827
108,0.999827
109,0.997927
110,0.999603
111,0.998914
112,0.998449
113,0.998449
114,1.00007
115,0.999151
116,0.999697
117,0.999697
118,0.999697
119,0.997725
120,0.997725
121,0.999261
122,0.998378
123,0.999269
124,0.999154
125,0.999773
126,0.997856
127,0.997856
128,0.998782
129,0.999163
130,0.999163
131,0.999029
132,0.999539
133,0.999539
134,0.999539
135,0.998794
136,0.999114
137,0.999114
138,0.999114
139,0.99748
140,0.998235
141,0.998235
142,0.998235
143,0.998298
144,0.99924
145,0.99924
146,0.999596
147,0.998853
148,0.99922
149,0.999406
150,0.99997
151,1.00037
152,1.00037
153,1.00037
154,1.00037
155,1.00037
156,0.99872
157,0.999773
158,0.999773
159,0.99983
160,0.999669
161,0.999669
162,0.999669
163,0.999669
164,0.999288
165,0.997135
166,0.999314
167,0.999314
168,0.999705
169,0.999705
170,0.997287
171,0.999017
172,0.999017
173,0.998232
174,0.998232
175,0.999018
176,0.998927
177,0.997791
178,0.997791
179,0.998246
180,0.998246
181,0.998246
182,0.99896
183,0.99896
184,0.997825
185,1.00042
186,1.00018
187,1.00018
188,1.00018
189,1.00018
190,1.00018
191,1.00018
192,1.00011
193,1.00011
194,1.00137
195,0.998415
196,1.00022
197,1.00022
198,1.00022
199,0.997391
200,0.999315
201,0.999926
202,0.997476
203,0.997476
204,0.999539
205,0.997637
206,0.998733
207,0.998733
208,0.998733
209,0.998733
210,0.998035
211,0.998035
212,0.999955
213,0.99839
214,0.998237
215,0.998237
216,0.998237
217,0.9998
218,0.999261
219,0.998558
220,0.998558
221,0.999118
222,0.998039
223,0.997754
224,0.999151
225,0.99838
226,0.999031
227,0.998597
228,0.998597
229,0.999384
230,0.997865
231,0.998505
232,0.99948
233,0.99948
234,0.99948
235,1.00007
236,0.999115
237,0.997274
238,1.00099
239,0.999576
240,0.999576
241,0.999576
242,1.00039
243,0.999036
244,0.999599
245,0.998686
246,0.999309
247,1.00045
248,0.999907
249,0.999805
250,0.997312
251,0.999347
252,0.998395
253,0.998796
254,0.998434
255,0.998434
256,0.998434
257,0.998434
258,0.999847
259,0.998988
260,0.998988
261,0.998988
262,0.999844
263,0.999844
264,1.00074
265,1.00041
266,0.998792
267,0.998792
268,0.997684
269,0.999137
270,0.99895
271,0.99828
272,0.999647
273,0.998752
274,0.998537
275,0.998537
276,0.999642
277,0.999017
278,0.999017
279,0.99791
280,0.998266
281,0.998611
282,0.998611
283,0.998829
284,1.001
285,1.001
286,0.998814
287,0.998801
288,0.998664
289,0.998693
290,0.99868
291,0.99868
292,0.998145
293,0.999231
294,0.999231
295,0.998448
296,0.999488
297,0.999719
298,0.998285
299,0.998461
300,0.998461
301,0.998116
302,0.99858
303,0.998274
304,0.997696
305,0.997848
306,0.99765
307,0.999095
308,0.999095
309,1.00031
310,0.999617
311,0.999617
312,0.999071
313,0.999071
314,0.999259
315,0.999259
316,0.999998
317,0.998892
318,0.998892
319,0.998892
320,0.997112
321,0.998379
322,0.998155
323,0.998738
324,0.996115
325,0.996115
326,0.996115
327,0.997727
328,0.997383
329,0.999425
330,0.999839
331,0.999153
332,0.9983
333,0.999774
334,1.00011
335,0.998044
336,0.998811
337,0.99973
338,0.997507
339,0.99864
340,0.999243
341,0.998263
342,0.999844
343,0.998507
344,0.999834
345,0.997245
346,1.00052
347,1.00052
348,0.999622
349,0.998305
350,0.999064
351,0.998826
352,0.998826
353,0.998826
354,0.998826
