MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.809441,0.896824,-9.07001e-05
2,0.798636,0.890232,-9.225e-05
3,0.802407,0.891993,-0.000126557
4,0.801722,0.891864,1.78808e-05
5,0.812022,0.898386,4.79656e-05
6,0.80196,0.892258,3.36393e-05
7,0.797728,0.890035,-2.59929e-07
8,0.797683,0.890022,2.24122e-05
9,0.784914,0.88224,-3.61696e-05
10,0.782393,0.880533,7.06235e-06
11,0.783145,0.880778,-0.000100112
12,0.774684,0.875455,2.10384e-05
13,0.76539,0.869811,4.50109e-05
14,0.76539,0.869811,4.50109e-05
15,0.751374,0.860667,-0.000103254
16,0.754758,0.863256,-8.48656e-05
17,0.764076,0.86909,1.39108e-05
18,0.760976,0.86699,-0.000109332
19,0.766335,0.870346,2.12825e-05
20,0.766335,0.870346,2.12825e-05
21,0.766335,0.870346,2.12825e-05
22,0.766335,0.870346,2.12825e-05
23,0.75492,0.862714,8.97113e-05
24,0.744633,0.856237,-4.78297e-05
25,0.744136,0.855661,3.69927e-05
26,0.72068,0.84022,-0.000222132
27,0.711555,0.834244,-0.000114311
28,0.710474,0.834235,4.96664e-05
29,0.684738,0.815992,2.43393e-05
30,0.697667,0.825474,-2.70314e-05
31,0.685183,0.817884,-0.000196841
32,0.694938,0.824601,-0.000235815
33,0.694938,0.824601,-0.000235815
34,0.679608,0.813577,-6.2845e-06
35,0.679608,0.813577,-6.2845e-06
36,0.679608,0.813577,-6.2845e-06
37,0.662625,0.8018,-9.4599e-05
38,0.662625,0.8018,-9.4599e-05
39,0.641398,0.785534,0.00010622
40,0.627895,0.778145,8.20568e-05
41,0.617297,0.769323,-0.000130005
42,0.617297,0.769323,-0.000130005
43,0.614173,0.764858,3.8367e-05
44,0.614173,0.764858,3.8367e-05
45,0.614173,0.764858,3.8367e-05
46,0.614173,0.764858,3.8367e-05
47,0.607792,0.759059,0.000132871
48,0.607022,0.758815,-2.75929e-05
49,0.607022,0.758815,-2.75929e-05
50,0.607022,0.758815,-2.75929e-05
51,0.620709,0.769682,9.69244e-06
52,0.620709,0.769682,9.69244e-06
53,0.610516,0.763983,-0.000170555
54,0.61135,0.764568,-0.000143631
55,0.597886,0.752689,8.79075e-05
56,0.587529,0.743439,4.67519e-05
57,0.587529,0.743439,4.67519e-05
58,0.587973,0.743813,-5.70778e-06
59,0.587973,0.743813,-5.70778e-06
60,0.587973,0.743813,-5.70778e-06
61,0.575355,0.73531,-4.52696e-05
62,0.56191,0.723628,0.000175777
63,0.548133,0.712468,-0.000217681
64,0.546751,0.713543,6.10304e-05
65,0.538717,0.708746,-7.13109e-05
66,0.542301,0.710137,0.000113961
67,0.542301,0.710137,0.000113961
68,0.529403,0.697715,0.00029244
69,0.50993,0.68312,-0.000195385
70,0.50993,0.68312,-0.000195385
71,0.511061,0.679645,7.65594e-05
72,0.493851,0.664161,-0.000192874
73,0.500755,0.672849,1.73983e-05
74,0.500755,0.672849,1.73983e-05
75,0.500755,0.672849,1.73983e-05
76,0.527262,0.69725,0.000133554
77,0.519433,0.692214,-0.000147564
78,0.514121,0.687468,-1.69664e-06
79,0.499849,0.676509,1.96435e-05
80,0.491266,0.669516,0.0002385
81,0.501349,0.678472,-0.000146078
82,0.477526,0.652745,0.000247668
83,0.453382,0.63134,-0.000194437
84,0.461977,0.635432,0.000118797
85,0.452137,0.627386,0.000585082
86,0.456662,0.634376,0.000108466
87,0.456662,0.634376,0.000108466
88,0.444724,0.613017,0.000168922
89,0.440517,0.610812,-0.000170983
90,0.447721,0.615108,-0.000131155
91,0.438497,0.601006,2.69835e-05
92,0.419406,0.567716,-0.000235343
93,0.419406,0.567716,-0.000235343
94,0.419406,0.567716,-0.000235343
95,0.419406,0.567716,-0.000235343
96,0.42029,0.569233,0.000215013
97,0.408888,0.570722,0.000419982
98,0.407261,0.567958,8.29046e-05
99,0.416106,0.581501,-9.65749e-05
100,0.416106,0.581501,-9.65749e-05
101,0.416106,0.581501,-9.65749e-05
102,0.416828,0.57764,0.000204933
103,0.407971,0.566666,-7.40588e-05
104,0.420742,0.585804,-0.000113482
105,0.424237,0.593919,-3.88036e-05
106,0.424423,0.591375,-0.000516936
107,0.419067,0.583442,-0.000334287
108,0.419067,0.583442,-0.000334287
109,0.425339,0.597354,-0.000144325
110,0.416314,0.569732,0.000486461
111,0.412199,0.559859,0.000603778
112,0.381623,0.534668,0.000165117
113,0.381623,0.534668,0.000165117
114,0.36947,0.515258,-0.000348992
115,0.381765,0.51739,0.000111271
116,0.383014,0.53325,-2.045e-05
117,0.383014,0.53325,-2.045e-05
118,0.383014,0.53325,-2.045e-05
119,0.398953,0.556294,3.13939e-05
120,0.398953,0.556294,3.13939e-05
121,0.372303,0.521084,0.00015245
122,0.375109,0.529446,-6.83615e-05
123,0.378735,0.533456,0.000302198
124,0.385378,0.543319,0.000286653
125,0.374349,0.51525,0.000358695
126,0.379057,0.528875,-5.60959e-05
127,0.379057,0.528875,-5.60959e-05
128,0.394715,0.549916,0.000415797
129,0.406784,0.565356,-6.76264e-05
130,0.406784,0.565356,-6.76264e-05
131,0.40099,0.561357,0.000698648
132,0.413398,0.561437,0.000320614
133,0.413398,0.561437,0.000320614
134,0.413398,0.561437,0.000320614
135,0.406642,0.565354,0.000338454
136,0.385477,0.54093,1.05141e-05
137,0.385477,0.54093,1.05141e-05
138,0.385477,0.54093,1.05141e-05
139,0.402217,0.560256,-4.04556e-05
140,0.395518,0.561566,-0.000311278
141,0.395518,0.561566,-0.000311278
142,0.395518,0.561566,-0.000311278
143,0.369043,0.533677,-0.000122719
144,0.365669,0.531456,7.33521e-05
145,0.365669,0.531456,7.33521e-05
146,0.373566,0.53753,-1.51667e-05
147,0.383843,0.544845,-0.000224241
148,0.375306,0.526955,0.000355981
149,0.361525,0.509559,9.94646e-05
150,0.368386,0.516501,-0.000491512
151,0.387318,0.548485,-0.00026677
152,0.387318,0.548485,-0.00026677
153,0.387318,0.548485,-0.00026677
154,0.387318,0.548485,-0.00026677
155,0.387318,0.548485,-0.00026677
156,0.391948,0.555445,0.00031997
157,0.409189,0.571556,0.000386925
158,0.409189,0.571556,0.000386925
159,0.411926,0.568349,0.000135159
160,0.412179,0.558145,-0.000214459
161,0.412179,0.558145,-0.000214459
162,0.412179,0.558145,-0.000214459
163,0.412179,0.558145,-0.000214459
164,0.427796,0.576667,9.28027e-05
165,0.438068,0.594589,0.000231193
166,0.417763,0.568307,0.0002092
167,0.417763,0.568307,0.0002092
168,0.426113,0.582609,-0.000269314
169,0.426113,0.582609,-0.000269314
170,0.432227,0.580083,0.000175261
171,0.408055,0.556984,-0.000245757
