MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.674703,-0.455873,-0.497397
2,0.663754,-0.48057,-0.457845
3,0.677671,-0.447717,-0.508711
4,0.671125,-0.438771,-0.507827
5,0.682122,-0.444224,-0.517644
6,0.681196,-0.491073,-0.472098
7,0.685181,-0.519393,-0.446884
8,0.679961,-0.516373,-0.442387
9,0.683631,-0.53511,-0.425451
10,0.696635,-0.538131,-0.442397
11,0.703419,-0.530481,-0.46194
12,0.689049,-0.512742,-0.460307
13,0.690047,-0.523544,-0.449519
14,0.690047,-0.523544,-0.449519
15,0.696139,-0.521859,-0.460731
16,0.702511,-0.51585,-0.476886
17,0.684655,-0.482453,-0.48579
18,0.697713,-0.493106,-0.493609
19,0.692197,-0.539625,-0.433522
20,0.692197,-0.539625,-0.433522
21,0.692197,-0.539625,-0.433522
22,0.692197,-0.539625,-0.433522
23,0.690938,-0.545002,-0.424698
24,0.69746,-0.577404,-0.391222
25,0.699923,-0.560418,-0.419315
26,0.701798,-0.538308,-0.450273
27,0.702842,-0.525261,-0.466999
28,0.694888,-0.52254,-0.458062
29,0.688035,-0.51984,-0.450731
30,0.68869,-0.519733,-0.451854
31,0.68938,-0.531575,-0.438945
32,0.698238,-0.557611,-0.420245
33,0.698238,-0.557611,-0.420245
34,0.703854,-0.545002,-0.445402
35,0.703854,-0.545002,-0.445402
36,0.703854,-0.545002,-0.445402
37,0.699347,-0.524905,-0.462126
38,0.699347,-0.524905,-0.462126
39,0.697352,-0.532371,-0.450423
40,0.708712,-0.525587,-0.475426
41,0.71177,-0.552902,-0.448236
42,0.71177,-0.552902,-0.448236
43,0.705293,-0.558085,-0.431254
44,0.705293,-0.558085,-0.431254
45,0.705293,-0.558085,-0.431254
46,0.705293,-0.558085,-0.431254
47,0.716518,-0.563356,-0.44275
48,0.723313,-0.542878,-0.477981
49,0.723313,-0.542878,-0.477981
50,0.723313,-0.542878,-0.477981
51,0.723986,-0.530836,-0.49231
52,0.723986,-0.530836,-0.49231
53,0.718627,-0.490233,-0.525449
54,0.717792,-0.484295,-0.529796
55,0.732726,-0.44664,-0.580861
56,0.72831,-0.465568,-0.560074
57,0.72831,-0.465568,-0.560074
58,0.730057,-0.447657,-0.576703
59,0.730057,-0.447657,-0.576703
60,0.730057,-0.447657,-0.576703
61,0.741072,-0.433401,-0.601125
62,0.731739,-0.465595,-0.564503
63,0.732034,-0.523197,-0.511994
64,0.73531,-0.517856,-0.522021
65,0.724216,-0.510872,-0.51332
66,0.722577,-0.493127,-0.52815
67,0.722577,-0.493127,-0.52815
68,0.737127,-0.506405,-0.53564
69,0.738062,-0.549539,-0.492689
70,0.738062,-0.549539,-0.492689
71,0.730337,-0.533737,-0.498514
72,0.736992,-0.519552,-0.522706
73,0.731687,-0.497405,-0.536614
74,0.731687,-0.497405,-0.536614
75,0.731687,-0.497405,-0.536614
76,0.724471,-0.515644,-0.50889
77,0.716737,-0.529534,-0.483017
78,0.731262,-0.569922,-0.458184
79,0.716322,-0.569009,-0.43514
80,0.737972,-0.586906,-0.447375
81,0.729717,-0.56142,-0.466149
82,0.742087,-0.582377,-0.459924
83,0.739126,-0.572966,-0.466923
84,0.729406,-0.579717,-0.442675
85,0.721782,-0.570246,-0.44248
86,0.72326,-0.543392,-0.477315
87,0.72326,-0.543392,-0.477315
88,0.730429,-0.551959,-0.478401
89,0.704881,-0.519502,-0.476419
90,0.741439,-0.577706,-0.464745
91,0.727241,-0.545764,-0.480648
92,0.72515,-0.565271,-0.454215
93,0.72515,-0.565271,-0.454215
94,0.72515,-0.565271,-0.454215
95,0.72515,-0.565271,-0.454215
96,0.742897,-0.595707,-0.443879
97,0.727888,-0.607001,-0.40171
98,0.737584,-0.621322,-0.397477
99,0.73895,-0.611089,-0.415473
100,0.73895,-0.611089,-0.415473
101,0.73895,-0.611089,-0.415473
102,0.738119,-0.600799,-0.42879
103,0.745832,-0.608781,-0.430872
104,0.741369,-0.572271,-0.47131
105,0.742154,-0.556272,-0.491277
106,0.744912,-0.602431,-0.438145
107,0.738764,-0.60371,-0.425801
108,0.738764,-0.60371,-0.425801
109,0.723606,-0.621237,-0.371039
110,0.725842,-0.617374,-0.381703
111,0.738702,-0.640446,-0.368116
112,0.738809,-0.628731,-0.38799
113,0.738809,-0.628731,-0.38799
114,0.736959,-0.637304,-0.370071
115,0.734742,-0.639386,-0.361981
116,0.739405,-0.629973,-0.38711
117,0.739405,-0.629973,-0.38711
118,0.739405,-0.629973,-0.38711
119,0.752271,-0.646761,-0.384203
120,0.752271,-0.646761,-0.384203
121,0.748672,-0.637973,-0.391792
122,0.731249,-0.633406,-0.365406
123,0.743166,-0.66212,-0.33748
124,0.74094,-0.677129,-0.300814
125,0.713589,-0.647132,-0.300714
126,0.723635,-0.652376,-0.313134
127,0.723635,-0.652376,-0.313134
128,0.72608,-0.66261,-0.296884
129,0.727186,-0.669169,-0.284627
130,0.727186,-0.669169,-0.284627
131,0.751093,-0.679728,-0.319547
132,0.736547,-0.662694,-0.321462
133,0.736547,-0.662694,-0.321462
134,0.736547,-0.662694,-0.321462
135,0.733721,-0.668162,-0.303159
136,0.730858,-0.660986,-0.31185
137,0.730858,-0.660986,-0.31185
138,0.730858,-0.660986,-0.31185
139,0.729477,-0.663486,-0.303189
140,0.742649,-0.660594,-0.339329
141,0.742649,-0.660594,-0.339329
142,0.742649,-0.660594,-0.339329
143,0.744667,-0.6491,-0.364964
144,0.735812,-0.640354,-0.362445
145,0.735812,-0.640354,-0.362445
146,0.742333,-0.648942,-0.36046
147,0.737295,-0.636704,-0.37177
148,0.7439,-0.620565,-0.410228
149,0.741993,-0.609137,-0.42368
150,0.738553,-0.625389,-0.392874
151,0.737532,-0.61496,-0.407159
152,0.737532,-0.61496,-0.407159
153,0.737532,-0.61496,-0.407159
154,0.737532,-0.61496,-0.407159
155,0.737532,-0.61496,-0.407159
156,0.736767,-0.65149,-0.344073
157,0.751634,-0.65995,-0.359749
158,0.751634,-0.65995,-0.359749
159,0.745022,-0.620121,-0.412926
160,0.737978,-0.616908,-0.405015
161,0.737978,-0.616908,-0.405015
162,0.737978,-0.616908,-0.405015
163,0.737978,-0.616908,-0.405015
164,0.740127,-0.610126,-0.418967
165,0.73349,-0.607345,-0.411265
166,0.732019,-0.62844,-0.375386
167,0.732019,-0.62844,-0.375386
168,0.73981,-0.652378,-0.348888
169,0.73981,-0.652378,-0.348888
170,0.74151,-0.651109,-0.354816
171,0.744229,-0.65508,-0.353195
172,0.744229,-0.65508,-0.353195
173,0.746547,-0.665292,-0.3387
174,0.746547,-0.665292,-0.3387
175,0.72831,-0.643734,-0.34065
176,0.736021,-0.615151,-0.404124
177,0.746193,-0.61578,-0.421449
178,0.746193,-0.61578,-0.421449
179,0.729395,-0.58757,-0.432179
180,0.729395,-0.58757,-0.432179
181,0.729395,-0.58757,-0.432179
182,0.728302,-0.566166,-0.458126
183,0.728302,-0.566166,-0.458126
184,0.718409,-0.548764,-0.463649
185,0.719309,-0.554416,-0.458288
186,0.72847,-0.553739,-0.47333
187,0.72847,-0.553739,-0.47333
188,0.72847,-0.553739,-0.47333
189,0.72847,-0.553739,-0.47333
190,0.72847,-0.553739,-0.47333
191,0.72847,-0.553739,-0.47333
192,0.714133,-0.546822,-0.459316
193,0.714133,-0.546822,-0.459316
194,0.737026,-0.55201,-0.488356
195,0.739978,-0.544891,-0.50066
196,0.724816,-0.545482,-0.477291
197,0.724816,-0.545482,-0.477291
198,0.724816,-0.545482,-0.477291
199,0.738935,-0.570789,-0.469281
200,0.736367,-0.581314,-0.452008
201,0.728711,-0.570248,-0.453692
202,0.740368,-0.598415,-0.43594
