MDTU,0,2,4,6,8,10
10,0.0182019,0.01882,0.0189936,0.019783,0.0200049,0.0203656
20,0.0184001,0.0188117,0.0197753,0.0200123,0.0204205,0.0206115
30,0.0192795,0.0199206,0.020731,0.0212534,0.0215386,0.0218127
40,0.0195016,0.0199081,0.0209956,0.0211271,0.0214884,0.0218319
50,0.020319,0.0205952,0.0216114,0.0218786,0.0222048,0.0224678
60,0.02019,0.0204947,0.0211845,0.0215875,0.0218883,0.0220748
70,0.0200313,0.0203377,0.0212674,0.0216775,0.0219073,0.0221285
80,0.0222496,0.0226463,0.0231834,0.0237782,0.023977,0.0242468
90,0.0219895,0.0221983,0.0228383,0.0230835,0.0236759,0.0240251
100,0.0190231,0.0197167,0.0211777,0.0215645,0.0222242,0.0225158
110,0.0196117,0.0203616,0.0206477,0.0211178,0.0220787,0.022292
120,0.0207574,0.021735,0.022277,0.0225761,0.0227076,0.0231292
130,0.0208901,0.0211857,0.0216348,0.0221544,0.0225752,0.0228567
140,0.020517,0.0209366,0.0225314,0.0228206,0.0230217,0.0234301
150,0.0213247,0.0215966,0.0221183,0.0226744,0.0231915,0.0232778
160,0.0208444,0.0212565,0.022065,0.0225059,0.0227682,0.0230314
170,0.0222692,0.0229146,0.0232137,0.023821,0.0240316,0.0243323
180,0.0183281,0.0203416,0.0207691,0.0213896,0.0218186,0.0222873
190,0.0212813,0.0221707,0.0223274,0.0229479,0.0231108,0.023468
200,0.0227675,0.0230583,0.0236192,0.023777,0.0238962,0.02435
210,0.0203048,0.0218408,0.0220164,0.0225436,0.0226827,0.0229481
220,0.0215585,0.0217053,0.022264,0.0227866,0.0231735,0.0234729
230,0.0203994,0.0207916,0.0216843,0.022001,0.0225162,0.022832
240,0.0213433,0.0217437,0.0224651,0.0228185,0.0232924,0.0235546
250,0.0202382,0.0204913,0.0213955,0.0216749,0.0222678,0.0225071
260,0.018953,0.0200452,0.020736,0.0213101,0.0215652,0.0219406
270,0.0195279,0.0204895,0.0216192,0.0218235,0.0222785,0.0225961
280,0.0195113,0.0202366,0.0214468,0.0221552,0.0230874,0.023552
290,0.0213196,0.0221619,0.0231998,0.023467,0.0236245,0.0239652
300,0.0219491,0.0225442,0.022932,0.0233179,0.0235945,0.0239898
310,0.0234434,0.0237213,0.0238904,0.0244019,0.0247067,0.0248733
