MDTU,S_F
1,1.06437e-05
2,1.2918e-05
3,1.42386e-05
4,1.55274e-05
5,1.69235e-05
6,1.79784e-05
7,1.86761e-05
8,1.96961e-05
9,2.02172e-05
10,2.07252e-05
11,2.1138e-05
12,2.14823e-05
13,2.19787e-05
14,2.26704e-05
15,2.32341e-05
16,2.37553e-05
17,2.46076e-05
18,2.50924e-05
19,2.55524e-05
20,2.58013e-05
21,2.63116e-05
22,2.66998e-05
23,2.72923e-05
24,2.80888e-05
25,2.80929e-05
26,2.83392e-05
27,2.86189e-05
28,2.92614e-05
29,2.92182e-05
30,2.92938e-05
31,2.94038e-05
32,2.95991e-05
33,2.97431e-05
34,2.99096e-05
35,3.00055e-05
36,2.92988e-05
37,2.97055e-05
38,2.98194e-05
39,3.00621e-05
40,3.01859e-05
41,3.05636e-05
42,3.07204e-05
43,3.09614e-05
44,3.16735e-05
45,3.19615e-05
46,3.19496e-05
47,3.21682e-05
48,3.25776e-05
49,3.27222e-05
50,3.2626e-05
51,3.30467e-05
52,3.30133e-05
53,3.34903e-05
54,3.33913e-05
55,3.36073e-05
56,3.34469e-05
57,3.35326e-05
58,3.33729e-05
59,3.34707e-05
60,3.37156e-05
61,3.39701e-05
62,3.37718e-05
63,3.38769e-05
64,3.38936e-05
65,3.39895e-05
66,3.38558e-05
67,3.39811e-05
68,3.45441e-05
69,3.47431e-05
70,3.5323e-05
71,3.56005e-05
72,3.54982e-05
73,3.5642e-05
74,3.58707e-05
75,3.59654e-05
76,3.59334e-05
77,3.57112e-05
78,3.57299e-05
79,3.55256e-05
80,3.55256e-05
81,3.54708e-05
82,3.53075e-05
83,3.50681e-05
84,3.54124e-05
85,3.5544e-05
86,3.56406e-05
87,3.5644e-05
88,3.60803e-05
89,3.60453e-05
90,3.64266e-05
91,3.64041e-05
92,3.67865e-05
93,3.70049e-05
94,3.69294e-05
95,3.7359e-05
96,3.77013e-05
97,3.76506e-05
98,3.74487e-05
99,3.71664e-05
100,3.74468e-05
101,3.78226e-05
102,3.78252e-05
103,3.74822e-05
104,3.75872e-05
105,3.72503e-05
106,3.67878e-05
107,3.67465e-05
108,3.66123e-05
109,3.68575e-05
110,3.68575e-05
111,3.70286e-05
112,3.74512e-05
113,3.69035e-05
114,3.68526e-05
115,3.66106e-05
116,3.65151e-05
117,3.63562e-05
118,3.6566e-05
119,3.69137e-05
120,3.67709e-05
121,3.67709e-05
122,3.69819e-05
123,3.7012e-05
124,3.74047e-05
125,3.72979e-05
126,3.67035e-05
127,3.67035e-05
128,3.70428e-05
129,3.72222e-05
130,3.72715e-05
131,3.75254e-05
132,3.77125e-05
133,3.79473e-05
134,3.80394e-05
135,3.80394e-05
136,3.79951e-05
137,3.76999e-05
138,3.80175e-05
139,3.79101e-05
140,3.82873e-05
141,3.83749e-05
142,3.83713e-05
143,3.84478e-05
144,3.85388e-05
145,3.85388e-05
146,3.85237e-05
147,3.87008e-05
148,3.84725e-05
149,3.84007e-05
150,3.84291e-05
151,3.85869e-05
152,3.85869e-05
153,3.84988e-05
154,3.84988e-05
155,3.84169e-05
156,3.84169e-05
157,3.8316e-05
158,3.8316e-05
159,3.84957e-05
160,3.84957e-05
161,3.85982e-05
162,3.89336e-05
163,3.88988e-05
164,3.87379e-05
165,3.87379e-05
166,3.87052e-05
167,3.84021e-05
168,3.84021e-05
169,3.83737e-05
170,3.8408e-05
171,3.84234e-05
172,3.81315e-05
173,3.82877e-05
174,3.81779e-05
175,3.8367e-05
176,3.86322e-05
177,3.86322e-05
178,3.85827e-05
179,3.90294e-05
180,3.90294e-05
181,3.90611e-05
182,3.8712e-05
183,3.88432e-05
184,3.92049e-05
185,3.92481e-05
186,3.87686e-05
187,3.8949e-05
188,3.88688e-05
189,3.88688e-05
190,3.88688e-05
191,3.88688e-05
192,3.90648e-05
193,3.88355e-05
194,3.85043e-05
195,3.86043e-05
196,3.89164e-05
197,3.87778e-05
198,3.84669e-05
199,3.84593e-05
200,3.84309e-05
201,3.8553e-05
202,3.86615e-05
203,3.89332e-05
204,3.89971e-05
205,3.90008e-05
206,3.91927e-05
207,3.93631e-05
208,3.93631e-05
209,3.93631e-05
210,3.92189e-05
211,3.94789e-05
212,3.99242e-05
213,4.00676e-05
214,3.99562e-05
215,3.96198e-05
216,3.96198e-05
217,3.94863e-05
218,3.94863e-05
219,3.96489e-05
220,3.96489e-05
221,3.97094e-05
222,3.97094e-05
223,3.97965e-05
224,3.97965e-05
225,3.95526e-05
226,3.95526e-05
227,3.93475e-05
228,3.91052e-05
229,3.91052e-05
230,3.92434e-05
231,3.90754e-05
232,3.90754e-05
233,3.90754e-05
234,3.90754e-05
235,3.90754e-05
236,3.90754e-05
237,3.91528e-05
238,3.89368e-05
239,3.8698e-05
240,3.85768e-05
241,3.85768e-05
242,3.86366e-05
243,3.90167e-05
244,3.90167e-05
245,3.90167e-05
246,3.90167e-05
247,3.90167e-05
248,3.87269e-05
249,3.87269e-05
250,3.87269e-05
251,3.87269e-05
252,3.89607e-05
253,3.89364e-05
254,3.92613e-05
255,3.91628e-05
256,3.97418e-05
257,3.94213e-05
258,3.91916e-05
259,3.91916e-05
260,3.91842e-05
261,3.85521e-05
262,3.85521e-05
263,3.86335e-05
264,3.9276e-05
265,3.9276e-05
266,3.9276e-05
267,3.94121e-05
268,3.90701e-05
269,3.93155e-05
270,3.93155e-05
271,3.9075e-05
272,3.9075e-05
273,3.90913e-05
274,3.90913e-05
275,3.87717e-05
276,3.87235e-05
277,3.90189e-05
278,3.90189e-05
279,3.90189e-05
280,3.92309e-05
281,3.94315e-05
282,3.96041e-05
283,3.94743e-05
284,3.97288e-05
285,3.95919e-05
286,3.95919e-05
287,3.93579e-05
288,3.94547e-05
289,3.93654e-05
290,3.97488e-05
291,3.97488e-05
292,3.92903e-05
293,3.93705e-05
294,3.95151e-05
295,3.96836e-05
296,3.96836e-05
297,3.96836e-05
298,3.9476e-05
299,3.94955e-05
300,3.94955e-05
301,3.9523e-05
302,3.9523e-05
303,3.9523e-05
304,3.9523e-05
305,3.92348e-05
306,3.92348e-05
307,3.90213e-05
308,3.92767e-05
309,3.91685e-05
310,3.91685e-05
311,3.86928e-05
312,3.89021e-05
313,3.88536e-05
314,3.88847e-05
315,3.88847e-05
316,3.86203e-05
317,3.88892e-05
318,3.88892e-05
319,3.88892e-05
320,3.88892e-05
321,3.89863e-05
322,3.89863e-05
323,3.87375e-05
324,3.87375e-05
325,3.87249e-05
326,3.89164e-05
327,3.91285e-05
328,3.91285e-05
329,3.9129e-05
330,3.9129e-05
331,3.89145e-05
332,3.90708e-05
333,3.88717e-05
334,3.895e-05
335,3.895e-05
336,3.90024e-05
337,3.89775e-05
338,3.89775e-05
339,3.91191e-05
340,3.91191e-05
341,3.92574e-05
342,3.92574e-05
343,3.92574e-05
344,3.86477e-05
345,3.91839e-05
346,3.85156e-05
347,3.86757e-05
348,3.85628e-05
349,3.86683e-05
350,3.85814e-05
351,3.8331e-05
352,3.83418e-05
353,3.84704e-05
354,3.83189e-05
355,3.83189e-05
356,3.82329e-05
357,3.80926e-05
358,3.80926e-05
359,3.80926e-05
360,3.80926e-05
361,3.85491e-05
362,3.82789e-05
363,3.82789e-05
364,3.82789e-05
365,3.82789e-05
366,3.82789e-05
367,3.83487e-05
368,3.79634e-05
369,3.79634e-05
370,3.81831e-05
371,3.80927e-05
372,3.81545e-05
373,3.82015e-05
374,3.82015e-05
375,3.82015e-05
376,3.82015e-05
377,3.82015e-05
378,3.84026e-05
379,3.83403e-05
380,3.84414e-05
381,3.8673e-05
382,3.83871e-05
383,3.83089e-05
384,3.83089e-05
385,3.83089e-05
386,3.84786e-05
387,3.82813e-05
388,3.82813e-05
389,3.82813e-05
390,3.8242e-05
391,3.8242e-05
392,3.821e-05
393,3.85338e-05
394,3.8686e-05
395,3.8686e-05
396,3.8686e-05
397,3.8686e-05
398,3.81765e-05
399,3.84151e-05
400,3.88963e-05
401,3.8907e-05
402,3.8907e-05
403,3.8907e-05
404,3.84508e-05
405,3.81659e-05
406,3.84701e-05
407,3.82252e-05
408,3.83069e-05
409,3.83069e-05
410,3.85006e-05
411,3.84811e-05
412,3.85934e-05
413,3.86109e-05
414,3.86356e-05
415,3.8783e-05
416,3.8783e-05
417,3.89663e-05
418,3.88518e-05
419,3.89755e-05
420,3.87306e-05
