MDTU,plaq,Re(det),Im(det),link
158,0.438833,0.345444,0.209194,0.0512137
159,0.433361,0.331975,0.203884,0.0513198
160,0.433361,0.331975,0.203884,0.0513198
161,0.460621,0.353533,0.206713,0.0539621
162,0.466523,0.343149,0.19901,0.0544408
163,0.451777,0.341168,0.205157,0.0529216
164,0.439212,0.33141,0.204364,0.0508545
165,0.439212,0.33141,0.204364,0.0508545
166,0.442381,0.331222,0.202396,0.0514031
167,0.436344,0.331781,0.203435,0.0512938
168,0.436344,0.331781,0.203435,0.0512938
169,0.442461,0.330433,0.201902,0.0515749
170,0.430975,0.320413,0.200717,0.0499342
171,0.430138,0.315632,0.199654,0.0505836
172,0.41826,0.313773,0.200866,0.0487487
173,0.435239,0.322289,0.199234,0.050181
174,0.442223,0.323161,0.19756,0.0510915
175,0.4459,0.319781,0.192015,0.0527082
176,0.453491,0.320547,0.189842,0.0540073
177,0.453491,0.320547,0.189842,0.0540073
178,0.450345,0.308306,0.183214,0.0532893
179,0.469048,0.325111,0.18651,0.0555458
180,0.469048,0.325111,0.18651,0.0555458
181,0.45587,0.314943,0.183023,0.0538154
182,0.471183,0.337339,0.193787,0.0556241
183,0.456417,0.319021,0.186296,0.0541167
184,0.449426,0.305231,0.183006,0.0539854
185,0.457237,0.313573,0.183704,0.0551183
186,0.4628,0.313949,0.184441,0.0542722
187,0.454159,0.299621,0.17966,0.0530257
188,0.452154,0.298702,0.178206,0.0524668
189,0.452154,0.298702,0.178206,0.0524668
190,0.452154,0.298702,0.178206,0.0524668
191,0.452154,0.298702,0.178206,0.0524668
192,0.456892,0.29992,0.178225,0.0535935
193,0.464186,0.304162,0.176465,0.0529664
194,0.464758,0.308177,0.181534,0.0527401
195,0.453446,0.297778,0.174736,0.0531905
196,0.454244,0.297197,0.176537,0.0530851
197,0.434637,0.275094,0.168798,0.0502624
198,0.442758,0.286543,0.176176,0.0510132
199,0.456467,0.30055,0.177428,0.0525048
200,0.429628,0.276618,0.173589,0.0495211
201,0.449798,0.300142,0.178504,0.0525025
202,0.432409,0.276756,0.170534,0.0509296
203,0.435645,0.283599,0.170237,0.051401
204,0.423069,0.260245,0.163567,0.0503184
205,0.422419,0.262695,0.165635,0.0499093
206,0.445153,0.290354,0.176476,0.0529521
207,0.439543,0.281297,0.17189,0.0524765
208,0.439543,0.281297,0.17189,0.0524765
209,0.439543,0.281297,0.17189,0.0524765
210,0.43969,0.283873,0.172967,0.0526826
211,0.445778,0.281049,0.169281,0.053819
212,0.444674,0.273918,0.165531,0.0540307
213,0.445612,0.271915,0.163439,0.0542648
214,0.441391,0.268098,0.161796,0.0538544
215,0.429686,0.270053,0.165233,0.0516605
216,0.429686,0.270053,0.165233,0.0516605
217,0.433145,0.261701,0.1582,0.0512555
218,0.433145,0.261701,0.1582,0.0512555
219,0.433234,0.264509,0.160111,0.0521285
220,0.433234,0.264509,0.160111,0.0521285
221,0.442671,0.264816,0.158144,0.0534339
222,0.442671,0.264816,0.158144,0.0534339
223,0.441467,0.25929,0.154523,0.0537956
224,0.441467,0.25929,0.154523,0.0537956
225,0.436519,0.27073,0.164682,0.0522935
226,0.436519,0.27073,0.164682,0.0522935
227,0.428496,0.268549,0.166919,0.0518055
228,0.442988,0.287102,0.172754,0.0531055
229,0.442988,0.287102,0.172754,0.0531055
230,0.44663,0.292369,0.174564,0.0538776
231,0.430576,0.273622,0.167863,0.0516729
232,0.430576,0.273622,0.167863,0.0516729
233,0.430576,0.273622,0.167863,0.0516729
234,0.430576,0.273622,0.167863,0.0516729
235,0.430576,0.273622,0.167863,0.0516729
236,0.430576,0.273622,0.167863,0.0516729
237,0.430632,0.279047,0.172011,0.0509026
238,0.443456,0.296266,0.179093,0.0522291
239,0.418407,0.281079,0.17864,0.0488271
240,0.414769,0.281212,0.180379,0.0479163
241,0.414769,0.281212,0.180379,0.0479163
242,0.41051,0.2827,0.184708,0.0468221
243,0.417161,0.282402,0.178208,0.0481058
244,0.417161,0.282402,0.178208,0.0481058
245,0.417161,0.282402,0.178208,0.0481058
246,0.417161,0.282402,0.178208,0.0481058
247,0.417161,0.282402,0.178208,0.0481058
248,0.415245,0.280597,0.181276,0.0473907
249,0.415245,0.280597,0.181276,0.0473907
250,0.415245,0.280597,0.181276,0.0473907
251,0.415245,0.280597,0.181276,0.0473907
252,0.420261,0.289579,0.186669,0.0470812
253,0.422242,0.288951,0.183389,0.0481916
254,0.413041,0.289118,0.185845,0.0482764
255,0.426245,0.296631,0.185195,0.0495633
256,0.445444,0.291358,0.176749,0.0518158
257,0.458309,0.319424,0.183774,0.0538114
258,0.470036,0.325745,0.18751,0.0545915
259,0.470036,0.325745,0.18751,0.0545915
260,0.451502,0.310096,0.182206,0.0528069
261,0.43402,0.296547,0.183969,0.0495777
262,0.43402,0.296547,0.183969,0.0495777
263,0.43933,0.301123,0.182425,0.0513592
264,0.457774,0.31039,0.182121,0.0539542
265,0.457774,0.31039,0.182121,0.0539542
266,0.457774,0.31039,0.182121,0.0539542
267,0.487756,0.330601,0.185348,0.057865
268,0.477892,0.3233,0.183681,0.0564309
269,0.481975,0.333787,0.186021,0.0575474
270,0.481975,0.333787,0.186021,0.0575474
271,0.463182,0.318311,0.185114,0.0541016
272,0.463182,0.318311,0.185114,0.0541016
273,0.473023,0.324175,0.188017,0.0547518
274,0.473023,0.324175,0.188017,0.0547518
275,0.471001,0.324634,0.186749,0.0535373
276,0.453838,0.311999,0.184508,0.0520018
277,0.457848,0.309821,0.183755,0.0528584
278,0.457848,0.309821,0.183755,0.0528584
279,0.457848,0.309821,0.183755,0.0528584
280,0.441477,0.297933,0.179477,0.0508138
281,0.45038,0.300684,0.181817,0.0518081
282,0.465542,0.320878,0.186595,0.054853
283,0.461433,0.324811,0.189137,0.0549292
284,0.455392,0.319615,0.186422,0.0536319
285,0.500682,0.343654,0.18906,0.0586977
286,0.500682,0.343654,0.18906,0.0586977
287,0.48226,0.335204,0.193986,0.0567895
288,0.474991,0.321543,0.183453,0.0556934
289,0.47426,0.32301,0.183969,0.0554559
290,0.478405,0.322747,0.182851,0.0555415
291,0.478405,0.322747,0.182851,0.0555415
292,0.480176,0.315153,0.179133,0.0555272
293,0.458193,0.302744,0.177681,0.0531525
294,0.449968,0.292418,0.172524,0.0528075
295,0.429696,0.273137,0.168285,0.0508385
296,0.429696,0.273137,0.168285,0.0508385
297,0.429696,0.273137,0.168285,0.0508385
298,0.436795,0.285055,0.173571,0.052323
299,0.447462,0.286069,0.170187,0.0530225
300,0.447462,0.286069,0.170187,0.0530225
301,0.454442,0.296745,0.174561,0.053565
302,0.454442,0.296745,0.174561,0.053565
303,0.454442,0.296745,0.174561,0.053565
304,0.454442,0.296745,0.174561,0.053565
305,0.436669,0.285505,0.172254,0.0510829
306,0.436669,0.285505,0.172254,0.0510829
307,0.443091,0.299543,0.181408,0.050592
308,0.445175,0.288917,0.172107,0.0522946
309,0.437459,0.273751,0.166819,0.0514376
310,0.437459,0.273751,0.166819,0.0514376
311,0.426569,0.272239,0.168997,0.0489587
312,0.421701,0.26676,0.1679,0.0481896
313,0.43576,0.283025,0.174781,0.049653
314,0.425283,0.271297,0.170221,0.04808
315,0.425283,0.271297,0.170221,0.04808
316,0.433869,0.273258,0.172479,0.049064
317,0.429428,0.267497,0.167387,0.0472152
318,0.429428,0.267497,0.167387,0.0472152
319,0.429428,0.267497,0.167387,0.0472152
320,0.429428,0.267497,0.167387,0.0472152
321,0.43021,0.27386,0.17231,0.0473376
322,0.43021,0.27386,0.17231,0.0473376
323,0.428016,0.276523,0.1739,0.0474186
324,0.428016,0.276523,0.1739,0.0474186
325,0.441916,0.289726,0.176992,0.0502395
326,0.431337,0.270903,0.166234,0.0499696
327,0.451618,0.286167,0.172047,0.0511878
328,0.451618,0.286167,0.172047,0.0511878
329,0.455293,0.29282,0.171908,0.0526039
330,0.455293,0.29282,0.171908,0.0526039
331,0.437596,0.274233,0.168044,0.0497922
332,0.433116,0.283399,0.173005,0.0498101
333,0.433706,0.290979,0.177728,0.0494065
334,0.441872,0.294469,0.180924,0.0502548
335,0.441872,0.294469,0.180924,0.0502548
336,0.454094,0.315632,0.186025,0.051935
337,0.454877,0.305545,0.181181,0.0517063
338,0.454877,0.305545,0.181181,0.0517063
339,0.444203,0.29762,0.181775,0.0506805
340,0.444203,0.29762,0.181775,0.0506805
341,0.442124,0.307288,0.183011,0.0520257
342,0.442124,0.307288,0.183011,0.0520257
343,0.442124,0.307288,0.183011,0.0520257
344,0.433175,0.303305,0.18779,0.0505513
345,0.441701,0.309307,0.186797,0.0524992
346,0.42364,0.301564,0.188246,0.0500466
347,0.431196,0.310973,0.19176,0.0512872
348,0.433027,0.311462,0.189839,0.0518265
349,0.4291,0.309512,0.189962,0.0517982
350,0.42003,0.307627,0.192935,0.0506736
351,0.416057,0.305463,0.196859,0.0496348
352,0.42671,0.31366,0.195646,0.0516021
353,0.422588,0.309345,0.19285,0.0508151
354,0.413685,0.293758,0.188532,0.0486922
355,0.413685,0.293758,0.188532,0.0486922
356,0.416019,0.302459,0.191193,0.0489529
357,0.405473,0.287383,0.187033,0.0476547
358,0.405473,0.287383,0.187033,0.0476547
359,0.405473,0.287383,0.187033,0.0476547
360,0.405473,0.287383,0.187033,0.0476547
361,0.420299,0.300016,0.189099,0.0499631
362,0.415264,0.297311,0.189284,0.0484935
363,0.415264,0.297311,0.189284,0.0484935
364,0.415264,0.297311,0.189284,0.0484935
365,0.415264,0.297311,0.189284,0.0484935
366,0.415264,0.297311,0.189284,0.0484935
367,0.428222,0.320845,0.198037,0.0498071
368,0.431432,0.312113,0.193347,0.0490721
369,0.431432,0.312113,0.193347,0.0490721
370,0.420211,0.294395,0.1869,0.0477121
371,0.441672,0.319946,0.195877,0.051231
372,0.43577,0.308917,0.190683,0.0507099
373,0.45149,0.319826,0.19151,0.0526498
374,0.45149,0.319826,0.19151,0.0526498
375,0.45149,0.319826,0.19151,0.0526498
376,0.45149,0.319826,0.19151,0.0526498
377,0.45149,0.319826,0.19151,0.0526498
378,0.443951,0.308199,0.186818,0.0524061
379,0.440279,0.307503,0.185164,0.0513066
380,0.434806,0.305087,0.187998,0.0511555
381,0.442873,0.312752,0.188556,0.0523957
382,0.431394,0.30335,0.184549,0.0512304
383,0.436939,0.307694,0.186662,0.0520036
384,0.436939,0.307694,0.186662,0.0520036
385,0.436939,0.307694,0.186662,0.0520036
386,0.431077,0.305868,0.189075,0.0512122
387,0.426548,0.299744,0.188717,0.0494412
388,0.426548,0.299744,0.188717,0.0494412
389,0.426548,0.299744,0.188717,0.0494412
390,0.427162,0.303157,0.189424,0.0498561
391,0.427162,0.303157,0.189424,0.0498561
392,0.429332,0.299591,0.18804,0.0505738
393,0.428345,0.304121,0.191624,0.049974
394,0.433688,0.310548,0.193124,0.0505263
395,0.433688,0.310548,0.193124,0.0505263
396,0.433688,0.310548,0.193124,0.0505263
397,0.433688,0.310548,0.193124,0.0505263
398,0.432592,0.310879,0.191486,0.0501821
399,0.438866,0.312668,0.190572,0.0510002
400,0.440735,0.31049,0.189054,0.0515316
401,0.451708,0.321443,0.190391,0.053333
402,0.451708,0.321443,0.190391,0.053333
403,0.451708,0.321443,0.190391,0.053333
404,0.449198,0.326618,0.197709,0.0522099
405,0.450155,0.321803,0.191563,0.0524167
406,0.460581,0.326258,0.192888,0.0539868
407,0.448812,0.324913,0.195613,0.0515246
408,0.479471,0.351981,0.200474,0.0554009
409,0.479471,0.351981,0.200474,0.0554009
410,0.484152,0.338172,0.191517,0.0554541
411,0.468789,0.331717,0.192258,0.0546751
412,0.451126,0.303051,0.181614,0.051555
413,0.456833,0.309456,0.182454,0.0528764
414,0.461232,0.309979,0.181856,0.0540121
415,0.465777,0.313023,0.180809,0.0540919
416,0.465777,0.313023,0.180809,0.0540919
417,0.465663,0.317935,0.183847,0.0545647
418,0.465044,0.317727,0.184903,0.0546652
419,0.471105,0.326137,0.186084,0.0550071
420,0.466751,0.31762,0.183814,0.054514
421,0.464797,0.3244,0.187373,0.0555914
422,0.489625,0.342253,0.190661,0.0585337
423,0.462425,0.316637,0.185264,0.0556342
424,0.462425,0.316637,0.185264,0.0556342
425,0.426743,0.287126,0.178474,0.0508157
426,0.428759,0.289015,0.179633,0.0502378
427,0.430908,0.28335,0.177386,0.0501761
428,0.428572,0.277448,0.169566,0.0513811
429,0.427724,0.284207,0.175627,0.0503716
430,0.425349,0.274047,0.170583,0.051547
431,0.416016,0.273251,0.172861,0.0498421
432,0.414456,0.275936,0.17496,0.0493746
433,0.414456,0.275936,0.17496,0.0493746
434,0.414456,0.275936,0.17496,0.0493746
435,0.414456,0.275936,0.17496,0.0493746
436,0.413966,0.277939,0.177488,0.0485734
437,0.413966,0.277939,0.177488,0.0485734
438,0.421491,0.278578,0.173597,0.0496788
439,0.421491,0.278578,0.173597,0.0496788
440,0.421491,0.278578,0.173597,0.0496788
441,0.421491,0.278578,0.173597,0.0496788
442,0.421491,0.278578,0.173597,0.0496788
443,0.421491,0.278578,0.173597,0.0496788
444,0.421491,0.278578,0.173597,0.0496788
445,0.43021,0.291897,0.179806,0.0509062
446,0.43021,0.291897,0.179806,0.0509062
447,0.43021,0.291897,0.179806,0.0509062
448,0.431479,0.285747,0.176784,0.0507513
449,0.431479,0.285747,0.176784,0.0507513
450,0.429625,0.285824,0.176489,0.0499081
451,0.429625,0.285824,0.176489,0.0499081
452,0.429625,0.285824,0.176489,0.0499081
453,0.429625,0.285824,0.176489,0.0499081
454,0.429625,0.285824,0.176489,0.0499081
455,0.429625,0.285824,0.176489,0.0499081
456,0.429625,0.285824,0.176489,0.0499081
457,0.43225,0.27351,0.1675,0.0509004
458,0.43225,0.27351,0.1675,0.0509004
459,0.43046,0.265344,0.163942,0.0507458
460,0.419644,0.271297,0.171022,0.0491239
461,0.419644,0.271297,0.171022,0.0491239
462,0.41875,0.263018,0.165497,0.0486114
463,0.41674,0.257308,0.161951,0.0488296
464,0.415937,0.260962,0.164679,0.0493039
465,0.436492,0.275687,0.169588,0.0505695
466,0.436492,0.275687,0.169588,0.0505695
467,0.418804,0.270982,0.170791,0.0493781
468,0.428844,0.272364,0.168211,0.0509449
469,0.428844,0.272364,0.168211,0.0509449
470,0.436147,0.264569,0.162084,0.0530816
471,0.429493,0.263269,0.163129,0.0518129
472,0.429493,0.263269,0.163129,0.0518129
473,0.431958,0.271929,0.164496,0.0517287
474,0.431958,0.271929,0.164496,0.0517287
475,0.431958,0.271929,0.164496,0.0517287
476,0.434215,0.266152,0.161986,0.0518363
477,0.442618,0.269555,0.161181,0.052529
478,0.437629,0.261733,0.15961,0.0512216
479,0.439664,0.26718,0.163577,0.0507736
480,0.439664,0.26718,0.163577,0.0507736
481,0.439664,0.26718,0.163577,0.0507736
482,0.439664,0.26718,0.163577,0.0507736
483,0.415467,0.249276,0.159011,0.0484188
484,0.430807,0.258392,0.158764,0.0498264
485,0.430807,0.258392,0.158764,0.0498264
486,0.436572,0.268705,0.164431,0.0510265
487,0.448656,0.277405,0.164588,0.0522224
488,0.448643,0.268447,0.158545,0.0533932
489,0.452821,0.269892,0.159503,0.0533474
490,0.458737,0.269096,0.159178,0.0548706
491,0.458737,0.269096,0.159178,0.0548706
492,0.458737,0.269096,0.159178,0.0548706
493,0.444752,0.259948,0.156014,0.0529693
494,0.444752,0.259948,0.156014,0.0529693
495,0.447232,0.255366,0.151515,0.0545726
496,0.433511,0.253669,0.153841,0.0526895
497,0.417435,0.242369,0.152559,0.0501704
498,0.417435,0.242369,0.152559,0.0501704
499,0.424529,0.25332,0.157625,0.0509408
500,0.414415,0.242084,0.153879,0.0500362
501,0.409066,0.233053,0.149321,0.0483412
502,0.400696,0.220867,0.143296,0.0471769
503,0.410819,0.229833,0.148424,0.0479042
504,0.403985,0.218465,0.142042,0.0474178
505,0.406467,0.220827,0.144486,0.0478185
506,0.407052,0.231076,0.150093,0.047419
507,0.407447,0.226298,0.145169,0.0472269
508,0.407447,0.226298,0.145169,0.0472269
509,0.406013,0.231669,0.15214,0.0471847
510,0.424611,0.252663,0.155731,0.0506671
511,0.424611,0.252663,0.155731,0.0506671
512,0.412942,0.236219,0.149016,0.0491915
513,0.415075,0.241921,0.154128,0.0485747
514,0.412068,0.244825,0.154447,0.050051
515,0.412068,0.244825,0.154447,0.050051
516,0.433121,0.256456,0.155274,0.0518933
517,0.42524,0.247813,0.154547,0.0510483
518,0.42524,0.247813,0.154547,0.0510483
519,0.42524,0.247813,0.154547,0.0510483
520,0.44426,0.261762,0.155994,0.0521362
521,0.44426,0.261762,0.155994,0.0521362
522,0.44426,0.261762,0.155994,0.0521362
523,0.44426,0.261762,0.155994,0.0521362
524,0.432013,0.250598,0.154769,0.0507918
525,0.432013,0.250598,0.154769,0.0507918
526,0.407071,0.23788,0.154658,0.0485666
527,0.418559,0.243414,0.153056,0.0491731
528,0.408199,0.23581,0.1533,0.0482009
529,0.434933,0.262614,0.159569,0.0513851
530,0.434125,0.2647,0.162989,0.051639
531,0.433977,0.270105,0.166725,0.0503652
532,0.433977,0.270105,0.166725,0.0503652
533,0.439574,0.275695,0.166342,0.0525237
534,0.438394,0.2685,0.162719,0.0520587
535,0.445987,0.288503,0.170917,0.053113
536,0.459927,0.295222,0.172254,0.0533936
537,0.459927,0.295222,0.172254,0.0533936
538,0.459927,0.295222,0.172254,0.0533936
539,0.448559,0.299094,0.178882,0.0529143
540,0.432724,0.282705,0.172113,0.0503114
541,0.432724,0.282705,0.172113,0.0503114
542,0.427239,0.283923,0.175938,0.0496288
543,0.43466,0.280998,0.171723,0.0502295
544,0.43466,0.280998,0.171723,0.0502295
545,0.431187,0.276729,0.168906,0.0512124
546,0.431187,0.276729,0.168906,0.0512124
547,0.437652,0.286367,0.174389,0.0507012
548,0.422938,0.26918,0.167719,0.0493366
549,0.432687,0.273686,0.170955,0.0490931
550,0.432687,0.273686,0.170955,0.0490931
551,0.428488,0.27411,0.172208,0.0488019
552,0.428488,0.27411,0.172208,0.0488019
553,0.428689,0.27259,0.170627,0.0494637
554,0.428689,0.27259,0.170627,0.0494637
555,0.428689,0.27259,0.170627,0.0494637
556,0.43916,0.288847,0.178011,0.0510311
557,0.436018,0.283478,0.173956,0.0508231
558,0.431717,0.296398,0.181877,0.0502281
559,0.431717,0.296398,0.181877,0.0502281
560,0.442205,0.29797,0.18015,0.0514635
561,0.442205,0.29797,0.18015,0.0514635
562,0.445788,0.297564,0.178533,0.0526013
563,0.445788,0.297564,0.178533,0.0526013
564,0.435102,0.284819,0.174327,0.0497208
565,0.439133,0.289623,0.178782,0.0504633
566,0.439133,0.289623,0.178782,0.0504633
567,0.439133,0.289623,0.178782,0.0504633
568,0.439133,0.289623,0.178782,0.0504633
569,0.439133,0.289623,0.178782,0.0504633
570,0.466975,0.316063,0.181112,0.0544806
571,0.448987,0.294847,0.176445,0.0530299
572,0.44624,0.291404,0.175781,0.0533901
573,0.451614,0.29445,0.174776,0.05389
574,0.46185,0.305033,0.176844,0.0546323
575,0.433828,0.283906,0.173429,0.052091
576,0.443407,0.29174,0.176483,0.0526924
577,0.455829,0.292675,0.172808,0.0548928
578,0.455829,0.292675,0.172808,0.0548928
579,0.452901,0.294865,0.176703,0.0540047
580,0.441302,0.294344,0.178251,0.052647
581,0.441302,0.294344,0.178251,0.052647
582,0.434333,0.288945,0.17863,0.0514135
583,0.434333,0.288945,0.17863,0.0514135
584,0.426182,0.282451,0.179065,0.0497916
585,0.424851,0.276107,0.176149,0.0496813
586,0.43095,0.295947,0.181438,0.0507757
587,0.424482,0.294513,0.184909,0.0495029
588,0.420847,0.290946,0.182621,0.0487236
589,0.422893,0.284569,0.180619,0.0482098
590,0.432261,0.298434,0.184138,0.049956
591,0.417531,0.276364,0.178797,0.0475427
592,0.425165,0.276544,0.172638,0.0477444
593,0.425165,0.276544,0.172638,0.0477444
594,0.430363,0.282009,0.172974,0.0503583
595,0.430363,0.282009,0.172974,0.0503583
596,0.430363,0.282009,0.172974,0.0503583
597,0.418644,0.265924,0.168935,0.0488468
598,0.426768,0.266155,0.165052,0.0491547
599,0.420496,0.264177,0.167629,0.0478908
600,0.4085,0.255315,0.164486,0.0471304
601,0.4085,0.255315,0.164486,0.0471304
602,0.407305,0.246344,0.164087,0.0460543
603,0.407305,0.246344,0.164087,0.0460543
604,0.406728,0.247821,0.164055,0.0463163
605,0.406728,0.247821,0.164055,0.0463163
606,0.41437,0.246616,0.160141,0.048237
607,0.411491,0.252376,0.162744,0.0477484
608,0.411491,0.252376,0.162744,0.0477484
609,0.419256,0.261456,0.165156,0.0485228
610,0.419256,0.261456,0.165156,0.0485228
611,0.419256,0.261456,0.165156,0.0485228
612,0.414281,0.256477,0.165145,0.0473857
