t,cg_iters
1,20832
2,21078
3,22129
4,22190
5,22255
6,22677
7,22511
8,22883
9,22816
10,22889
11,23028
12,22973
13,23405
14,23579
15,23754
16,23954
17,24371
18,23976
19,24135
20,23715
21,23791
22,24256
23,24640
24,24627
25,24719
26,24546
27,24780
28,25183
29,25799
30,25500
31,22478
32,22659
33,22753
34,22805
35,22741
36,22721
37,22697
38,23261
39,23656
40,22930
41,20307
42,20460
43,20570
44,20895
45,20835
46,20517
47,20450
48,20806
49,20789
50,21172
51,18180
52,18366
53,18014
54,18152
55,18028
56,17978
57,17914
58,18487
59,18786
60,18993
61,15818
62,15924
63,15779
64,15370
65,15109
66,15429
67,15357
68,15291
69,15210
70,15203
71,12301
72,12349
73,12334
74,12625
75,12744
76,12404
77,12501
78,12857
79,12625
80,12450
81,10487
82,10461
83,10658
84,10657
85,10879
86,11178
87,11095
88,10915
89,10801
90,11163
91,10961
92,10868
93,10947
94,10980
95,10997
96,11004
97,11072
98,11098
99,11233
100,11131
101,11012
102,11050
103,10852
104,11038
105,11270
106,11259
107,11594
108,11408
109,11284
110,11246
111,11143
112,11187
113,11396
114,11442
115,11277
116,11347
117,11366
118,11095
119,10900
120,11080
121,11082
122,11089
123,11087
124,10971
125,11161
126,11267
127,11087
128,11347
129,11267
130,11298
131,11338
132,11346
133,11368
134,11649
135,11491
136,11405
137,11237
138,11522
139,11710
140,11405
141,11075
142,11213
143,11202
144,10872
145,11129
146,10871
147,10844
148,10910
149,11080
150,11201
151,11141
152,11190
153,11203
154,11288
155,11176
156,11353
157,11347
158,11281
159,11245
160,11245
161,11099
162,11196
163,11317
164,11376
165,11400
166,11476
167,11706
168,11442
169,11839
170,11622
171,11314
172,11453
173,11350
174,11210
175,11351
176,11354
177,11200
178,11229
179,11117
180,11193
181,11359
182,11510
183,11537
184,11556
185,11342
186,11324
187,11216
188,11114
189,11220
190,10947
191,11079
192,11033
193,11147
194,11048
195,11109
196,11293
197,11237
198,11229
199,11148
200,11288
201,10715
202,10709
203,10631
204,10782
205,10729
206,10592
207,10374
208,10470
209,10519
210,10381
211,9725
212,9860
213,9899
214,10191
215,10058
216,10168
217,10079
218,9938
219,9853
220,9932
221,8179
222,8326
223,8227
224,8151
225,8146
226,8126
227,8051
228,8229
229,8027
230,8223
231,8705
232,8521
233,8667
234,8685
235,8550
236,8625
237,8776
238,8670
239,8644
240,8646
241,8488
242,8649
243,8672
244,8636
245,8659
246,8587
247,8577
248,8555
249,8732
250,8717
251,8624
252,8579
253,8716
254,8760
255,8650
256,8697
257,8753
258,8599
259,8581
260,8649
261,8868
262,8872
263,8914
264,8750
265,8741
266,8632
267,8600
268,8391
269,8327
270,8477
271,8448
272,8375
273,8580
274,8601
275,8567
276,8626
277,8674
278,8771
279,8773
280,8664
281,8732
282,8748
283,8627
284,8545
285,8559
286,8703
287,8746
288,8662
289,8622
290,8524
291,8588
292,8465
293,8497
294,8581
295,8518
296,8589
297,8564
298,8582
299,8515
300,8583
301,8556
302,8571
303,8525
304,8620
305,8678
306,8704
307,8739
308,8728
309,8932
310,8945
311,8864
312,8679
313,8602
314,8577
315,8712
316,8621
317,8637
318,8536
319,8483
320,8553
321,8505
322,8471
323,8476
324,8507
325,8484
326,8565
327,8578
328,8555
329,8458
330,8452
331,8473
332,8395
333,8247
334,8177
335,8278
336,8282
337,8376
338,8446
339,8545
340,8539
341,8476
342,8573
343,8502
344,8414
345,8529
346,8624
347,8834
348,8995
349,8967
350,8817
351,8599
352,8507
353,8665
354,8688
355,8547
356,8714
357,8713
358,8850
359,8867
360,8639
361,8817
362,8776
363,8499
364,8535
365,8613
366,8691
367,8654
368,8785
369,8675
370,8662
371,8565
372,8413
373,8372
374,8411
375,8380
376,8356
377,8545
378,8324
379,8547
380,8710
381,8937
382,8750
383,8533
384,8636
385,8660
386,8544
