MDTU,|det-1|^2,1-Re(det),Im(det)
1,6.27056e+17,-6.08314e+08,12566.3
2,7.56835e+13,-6.64709e+06,-92.1245
3,1.22565e+13,-2.66655e+06,181.043
4,2.46765e+12,-1.19546e+06,12.2862
5,4.43822e+11,-506445,36.1637
6,8.00544e+10,-214582,-2.38936
7,1.52484e+10,-93295.7,-8.21849
8,3.56112e+09,-44997.4,-4.93182
9,1.07688e+09,-24688.6,-0.0988804
10,3.82453e+08,-14712.1,0.575524
11,1.53022e+08,-9292.5,1.0575
12,7.26157e+07,-6408.73,0.311525
13,3.53938e+07,-4464.14,0.8081
14,1.68672e+07,-3075.13,-0.287484
15,8.74688e+06,-2210.97,-0.296501
16,4.76191e+06,-1633.38,-0.0441281
17,2.44315e+06,-1167.46,0.258112
18,1.35699e+06,-870.575,0.191252
19,724239,-634.61,0.0721572
20,430333,-487.802,0.238263
21,252204,-372.186,-0.00555272
22,154355,-291.413,0.0886029
23,108480,-243.073,0.0279115
24,63474.8,-186.941,-0.0431609
25,40600.1,-149.654,-0.0115964
26,28592.7,-125.64,-0.0415527
27,19776.3,-104.766,0.0229225
28,13713.7,-87.1921,0.0496908
29,11202.6,-78.6452,-0.0121055
30,7416.7,-64.125,0.0280233
31,5416.88,-54.7496,0.0122011
32,4202.5,-48.5863,-0.0059694
33,3476.71,-44.2585,-0.00911888
34,2523.05,-37.7378,-0.000898406
35,2140,-34.716,0.00261628
36,1756.36,-31.7641,0.00735881
37,1353.63,-27.857,0.0104546
38,1201.57,-26.2068,-0.00954988
39,910.258,-22.8194,0.000561623
40,756.593,-20.829,-0.00134657
41,647.13,-19.1915,-0.00336513
42,519.848,-17.1004,-0.00330481
43,401.259,-14.9655,0.00722607
44,334.788,-13.6414,0.00236502
45,288.937,-12.6526,0.00289639
46,242.126,-11.6197,-0.00152379
47,193.082,-10.4011,-7.33321e-05
48,161.086,-9.4572,0.00153291
49,127.777,-8.42175,0.000306949
50,110.067,-7.79963,-0.00185046
51,92.5798,-7.11703,0.00405021
52,80.0871,-6.61737,0.00628525
53,65.3159,-5.90861,-0.00289917
54,51.8418,-5.27546,-0.000908936
55,45.5078,-4.88369,-0.0014883
56,40.061,-4.58916,0.000436815
57,35.4495,-4.27933,0.0013053
58,29.2758,-3.92511,0.00158815
59,24.8764,-3.60271,0.000786714
60,22.0195,-3.38674,-0.00125522
61,19.3069,-3.12769,0.000434405
62,16.8598,-2.89799,0.000117915
63,14.8078,-2.72784,-0.00150113
64,14.3977,-2.6349,-0.00167492
65,12.7906,-2.51383,0.000579889
66,10.4105,-2.23825,0.00154043
67,8.88958,-2.05339,0.00112904
68,8.02201,-1.89387,-0.000819103
69,6.84404,-1.7406,4.03807e-05
70,6.40879,-1.61509,-0.000392481
71,5.82817,-1.52032,0.00210658
72,5.03245,-1.39592,0.000453407
73,5.00205,-1.37655,-0.000212387
74,4.51384,-1.26007,-0.00052359
75,4.33846,-1.21582,0.000134294
76,3.96232,-1.16004,-0.000624532
77,3.45685,-1.0713,0.000606632
78,3.17857,-1.04309,-0.000361527
79,2.76313,-0.97297,-5.36432e-06
80,2.76313,-0.97297,-5.36432e-06
81,2.81885,-0.98621,0.000334804
82,2.94041,-1.00906,-0.000137916
83,2.8698,-0.97864,0.000353268
84,2.42399,-0.85535,-0.000363778
