MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2401.01,2400.98,11.8082
2,444.926,444.919,2.53892
3,329.039,329.016,3.87788
4,237.362,237.255,7.13633
5,169.107,169.104,-1.04691
6,124.77,124.769,0.485955
7,91.3486,91.3319,-1.74845
8,71.0248,71.0245,0.187704
9,56.9413,56.9382,-0.597008
10,45.7956,45.7458,-2.13622
11,37.8992,37.8988,-0.15533
12,32.4807,32.4465,-1.49131
13,29.2888,29.2734,-0.949457
14,25.4147,25.4145,-0.103006
15,22.8865,22.8791,-0.58428
16,19.4973,19.4341,-1.56785
17,17.6165,17.6038,-0.668367
18,16.0813,16.0797,-0.227967
19,14.3856,14.3827,-0.290519
20,13.9065,13.905,-0.203402
21,12.3199,12.3198,-0.0463913
22,11.3563,11.3534,0.253126
23,10.9528,10.8776,1.28187
24,9.11783,9.09007,0.71092
25,8.51531,8.47557,0.821774
26,8.13078,8.10776,0.611344
27,7.1968,7.17862,0.511186
28,6.80812,6.80375,0.243962
29,6.73562,6.70604,0.630561
30,6.40737,6.37513,0.641948
31,6.00835,6.00225,0.270786
32,5.6051,5.60466,0.0699926
33,5.21853,5.21752,-0.102821
34,4.89367,4.89227,-0.116865
35,4.90192,4.89808,-0.194113
36,4.6473,4.64716,-0.0359629
37,4.36504,4.36252,0.148179
38,4.22193,4.22055,-0.107852
39,4.14033,4.1388,-0.112567
40,4.2044,4.2021,-0.139175
41,4.04888,4.03881,-0.285358
42,3.9202,3.90595,-0.333959
43,3.62285,3.6068,-0.340609
44,3.48655,3.45527,-0.466006
45,3.35703,3.31345,-0.539174
46,3.29312,3.25571,-0.494977
47,3.11691,3.07146,-0.530313
48,3.0036,2.94632,-0.583753
49,2.81951,2.77488,-0.499627
50,2.71586,2.67799,-0.451943
51,2.50217,2.48168,-0.31953
52,2.45296,2.43129,-0.325307
53,2.44541,2.43517,-0.22352
54,2.38334,2.36451,-0.299006
55,2.45775,2.45069,-0.18614
56,2.46674,2.46389,-0.118683
57,2.40288,2.39398,-0.206665
58,2.28759,2.28572,-0.0926085
59,2.18052,2.17476,-0.158423
60,2.12008,2.11432,-0.156194
61,2.16639,2.15259,-0.244104
62,2.18541,2.1731,-0.231653
63,2.16662,2.14772,-0.285591
64,2.23391,2.20321,-0.369072
65,2.17194,2.12763,-0.436473
66,2.01168,1.97521,-0.381321
67,1.92135,1.8987,-0.294108
68,1.94535,1.93196,-0.227898
69,1.83481,1.81971,-0.234933
70,1.83848,1.83527,-0.108578
71,1.83971,1.83951,-0.0272136
72,1.80441,1.80241,0.0849178
73,1.79514,1.79417,0.058823
74,1.70485,1.70394,0.0558912
75,1.78774,1.78638,0.0697881
76,1.74807,1.74801,0.0146985
77,1.65079,1.6502,0.0440158
78,1.55074,1.55059,0.0216604
79,1.65384,1.65382,-0.00641595
80,1.65384,1.65382,-0.00641595
81,1.71521,1.71511,0.0184537
82,1.74628,1.74402,0.0889492
83,1.71884,1.71883,0.00547547
84,1.65776,1.6563,0.069654
85,1.56675,1.56674,0.00356381
86,1.61013,1.60856,0.0712346
87,1.60821,1.60715,0.058507
88,1.5498,1.5498,0.00108973
89,1.45596,1.45242,-0.101439
90,1.46123,1.45882,0.0838543
91,1.4527,1.45247,-0.0258869
92,1.46188,1.46185,-0.00959949
93,1.35922,1.35922,0.00319354
94,1.42902,1.42721,0.0718777
95,1.38306,1.37559,0.143503
96,1.33568,1.33322,0.0810803
97,1.3101,1.30756,0.0815566
98,1.31669,1.31434,0.0785776
99,1.29838,1.29736,0.0514287
100,1.29031,1.29016,0.0197776
101,1.30198,1.30189,0.0148079
102,1.31473,1.31362,0.0538874
103,1.36258,1.36054,0.0745547
104,1.3052,1.30516,0.00988966
105,1.29663,1.29541,-0.0563143
106,1.23644,1.23639,0.0116979
107,1.24679,1.24679,0.00205878
108,1.21378,1.21252,0.0552104
109,1.20007,1.20003,-0.00987015
110,1.20007,1.20003,-0.00987015
111,1.20614,1.2052,0.0474496
112,1.22263,1.21654,0.121904
113,1.16198,1.16025,0.0633589
114,1.16184,1.15774,0.0975301
115,1.24828,1.24723,0.0511866
116,1.22416,1.22395,0.0224806
117,1.16285,1.15602,-0.125839
118,1.21975,1.21975,-0.000174276
119,1.24658,1.24606,0.0359289
120,1.2287,1.22869,0.00344619
121,1.2287,1.22869,0.00344619
122,1.19862,1.19688,-0.0644976
123,1.16394,1.16278,-0.0520634
124,1.14483,1.14312,-0.0624541
125,1.2416,1.24132,-0.026286
126,1.17338,1.17328,-0.0152373
127,1.17338,1.17328,-0.0152373
128,1.23075,1.2307,0.0109325
129,1.19154,1.189,0.0776489
130,1.15294,1.15061,0.0733059
131,1.26679,1.26586,0.0484335
132,1.19821,1.18956,0.143745
133,1.14583,1.14227,0.0902331
134,1.08777,1.08469,0.0817158
135,1.08777,1.08469,0.0817158
136,1.16496,1.16375,0.0530472
137,1.19771,1.19669,0.0492516
138,1.13927,1.13894,-0.0274917
139,1.16199,1.15632,-0.114588
140,1.22128,1.21373,-0.135591
141,1.17785,1.17008,-0.135061
142,1.09527,1.08659,-0.137642
143,1.12775,1.12236,-0.110086
144,1.07735,1.06508,-0.162088
145,1.07735,1.06508,-0.162088
146,1.10077,1.09203,-0.138442
147,1.07117,1.05773,-0.169161
148,1.0623,1.05505,-0.123857
149,0.978245,0.963876,-0.167057
150,1.04076,1.01838,-0.21467
151,1.02749,1.01063,-0.185353
152,1.02749,1.01063,-0.185353
153,1.05616,1.04542,-0.150231
154,1.05616,1.04542,-0.150231
155,1.02694,1.01897,-0.127702
156,1.02694,1.01897,-0.127702
157,1.03463,1.03052,-0.0921266
158,1.03463,1.03052,-0.0921266
159,1.02092,1.01974,-0.0491152
160,1.02092,1.01974,-0.0491152
161,1.07607,1.06658,-0.14259
162,1.09206,1.08968,-0.072039
163,1.09955,1.09763,-0.0649539
164,1.04934,1.0488,-0.0338418
165,1.04934,1.0488,-0.0338418
166,1.06547,1.0633,-0.0680705
167,1.02987,1.02661,-0.0818849
168,1.02987,1.02661,-0.0818849
169,1.04861,1.04275,-0.110721
170,1.05592,1.04612,-0.143581
171,1.01891,1.00589,-0.162374
172,0.986208,0.972123,-0.166083
173,1.01327,0.993769,-0.197811
174,1.04221,1.01976,-0.215129
175,1.0261,1.01107,-0.174992
176,1.04185,1.02462,-0.188693
177,1.04185,1.02462,-0.188693
178,1.05194,1.02999,-0.213782
179,1.10431,1.08469,-0.207205
180,1.10431,1.08469,-0.207205
181,1.0599,1.05075,-0.138981
182,1.10416,1.0872,-0.19276
183,1.05784,1.02997,-0.241222
184,1.04207,1.0268,-0.177745
185,0.984215,0.964764,-0.194705
186,1.06732,1.05873,-0.135096
187,1.03083,1.02875,-0.0655271
188,1.02585,1.02013,-0.10814
189,1.02585,1.02013,-0.10814
190,1.02585,1.02013,-0.10814
191,1.02585,1.02013,-0.10814
192,1.03838,1.02094,-0.189479
193,1.0425,1.03379,-0.134453
194,1.06507,1.0601,-0.102832
195,1.00778,1.00652,-0.0503905
196,1.00252,1.0007,-0.06031
197,0.983047,0.983033,-0.00527087
198,1.0312,1.03116,-0.00970327
199,1.06816,1.06776,-0.0288989
200,1.00273,1.00205,0.0368118
201,1.03138,1.02802,0.0831411
202,0.999758,0.996502,0.0806131
203,1.00343,0.996296,0.119435
204,0.930079,0.917269,0.153834
205,0.976719,0.954707,0.206192
206,1.04596,1.02633,0.201666
207,1.01102,0.991381,0.198293
208,1.01102,0.991381,0.198293
209,1.01102,0.991381,0.198293
210,0.989205,0.974907,0.167576
211,1.01283,0.993834,0.195247
212,0.978536,0.956005,0.208772
213,0.936368,0.913615,0.205166
214,0.950907,0.928011,0.207412
215,0.935434,0.921014,0.163612
216,0.935434,0.921014,0.163612
217,0.935389,0.922815,0.152853
218,0.935389,0.922815,0.152853
219,0.9129,0.896384,0.172865
220,0.9129,0.896384,0.172865
221,0.899093,0.872475,0.217154
222,0.899093,0.872475,0.217154
223,0.891871,0.865789,0.214112
224,0.891871,0.865789,0.214112
225,0.943274,0.904667,0.267103
226,0.943274,0.904667,0.267103
227,0.908597,0.87992,0.226475
228,0.923658,0.894844,0.228908
229,0.923658,0.894844,0.228908
230,0.950419,0.916234,0.252613
231,0.940425,0.890917,0.30111
232,0.940425,0.890917,0.30111
233,0.940425,0.890917,0.30111
234,0.940425,0.890917,0.30111
235,0.940425,0.890917,0.30111
236,0.940425,0.890917,0.30111
237,0.968275,0.909631,0.331856
238,0.995309,0.935072,0.340999
239,0.957309,0.889887,0.352904
240,0.940076,0.900758,0.269033
241,0.940076,0.900758,0.269033
242,0.916876,0.868814,0.292957
243,0.912855,0.866858,0.286115
244,0.912855,0.866858,0.286115
245,0.912855,0.866858,0.286115
246,0.912855,0.866858,0.286115
247,0.912855,0.866858,0.286115
248,0.931741,0.870239,0.332902
249,0.931741,0.870239,0.332902
250,0.931741,0.870239,0.332902
251,0.931741,0.870239,0.332902
