ReTr(L),ImTr(L)
0.964514,0.00542893
0.94322,0.00535258
0.933952,0.0134003
0.928365,0.0298727
0.922625,0.00484774
0.914053,0.00720578
0.908089,-0.0137419
0.89993,-0.00112842
0.897884,-0.00750454
0.888452,-0.0317801
0.882364,0.000831041
0.868711,-0.0402656
0.866565,-0.0343082
0.86664,-0.00575051
0.859853,-0.0205566
0.845562,-0.0661734
0.8424,-0.0401943
0.843664,-0.0118488
0.833214,-0.0215406
0.842925,-0.0130969
0.841805,-0.000304503
0.827758,0.0157586
0.815086,0.0846314
0.8025,0.0569449
0.806061,0.0692563
0.807245,0.0650206
0.7949,0.0570372
0.783733,0.032272
0.792886,0.0638215
0.791397,0.0722059
0.79733,0.0321586
0.80035,-0.00725103
0.789324,-0.0145449
0.791239,-0.0278466
0.786543,-0.0178097
0.781219,0.00480343
0.776353,0.0231228
0.763188,-0.0208963
0.77379,-0.00682808
0.788944,-0.0236485
0.779232,-0.0650869
0.779223,-0.0673371
0.777844,-0.0600103
0.770666,-0.0960184
0.758584,-0.107215
0.765759,-0.111544
0.748645,-0.134565
0.74265,-0.156004
0.73087,-0.153436
0.736908,-0.116415
0.73321,-0.098645
0.732831,-0.0898421
0.738995,-0.070222
0.733615,-0.0889183
0.742135,-0.0301475
0.740563,-0.0206013
0.747241,-0.0750418
0.730935,-0.0535895
0.732941,-0.0714411
0.718975,-0.0633289
0.734896,-0.0879486
0.716465,-0.0876819
0.719079,-0.112075
0.715071,-0.128793
0.709095,-0.15626
0.713459,-0.155268
0.719674,-0.118176
0.727,-0.0880619
0.717967,-0.0986767
0.711834,-0.0552607
0.718047,-0.013983
0.722714,0.0185844
0.719437,0.0228322
0.701486,0.0354105
0.723341,0.0325504
0.724012,-0.00487562
0.70963,0.0105483
0.70415,-0.0027963
0.713704,-0.00421239
0.713704,-0.00421239
0.715209,-1.45321e-05
0.715255,0.0390848
0.705226,-0.000247239
0.703386,0.0284544
0.691728,0.00812658
0.692895,0.0370145
0.70068,0.0190556
0.700998,0.00752581
0.697368,-0.0527087
0.704037,0.0298467
0.70933,-0.0043773
0.708302,0.00276194
0.703847,0.014279
0.71111,0.0447724
0.69707,0.070406
0.696315,0.0416066
0.710638,0.0348916
0.703214,0.042567
0.694137,0.0202783
0.705255,0.00341074
0.712677,-0.010358
0.712336,0.017815
0.713339,0.0331384
0.701832,0.0163697
0.69617,-0.0265843
0.68245,-0.00181371
0.696384,-0.00103673
0.69963,0.0344439
0.694806,0.00660102
0.694806,0.00660102
0.69401,0.0224754
0.691716,0.0511275
0.678723,0.0320573
0.681355,0.0540803
0.685796,0.0148174
0.683614,0.0134335
0.677116,-0.045112
0.68926,0.00921795
0.698689,0.0209134
0.703143,0.0034808
0.703143,0.0034808
0.696899,-0.0213706
0.694979,-0.0310407
0.68952,-0.0399328
0.69194,-0.000899939
0.692269,0.00451859
0.692269,0.00451859
0.695723,0.000551243
0.693395,0.0542767
0.683187,0.0465254
0.696632,0.0300176
0.687541,0.0594459
0.690405,0.0428425
0.680163,0.0337905
0.680163,0.0337905
0.68707,0.0187928
0.688136,0.0138626
0.677594,-0.0195419
0.683553,-0.086584
0.691314,-0.0849036
0.690828,-0.0763914
0.69113,-0.0758261
0.698051,-0.0609037
0.677525,-0.11177
0.677525,-0.11177
0.681536,-0.111544
0.669473,-0.115561
0.680072,-0.0830251
0.661821,-0.1111
0.662863,-0.132908
0.67206,-0.126506
0.67206,-0.126506
0.67895,-0.0980446
0.67895,-0.0980446
0.678894,-0.0867374
0.678894,-0.0867374
0.681126,-0.0703375
0.681126,-0.0703375
0.669659,-0.0485374
0.669659,-0.0485374
0.666902,-0.0788185
0.672911,-0.05656
0.677303,-0.0406204
0.680166,-0.0228028
0.680166,-0.0228028
0.676203,-0.062029
0.673944,-0.0599271
0.673944,-0.0599271
0.669925,-0.078048
0.679248,-0.0809958
0.674946,-0.110388
0.666541,-0.10671
0.65303,-0.134016
0.664675,-0.155862
0.662881,-0.136359
0.658945,-0.137547
0.658945,-0.137547
0.668974,-0.128617
0.671511,-0.123712
0.671511,-0.123712
0.665436,-0.0942365
0.675122,-0.117956
0.654717,-0.141515
0.66532,-0.105879
0.649205,-0.118016
0.671987,-0.0931266
0.684285,-0.0650596
0.676763,-0.0731991
0.676763,-0.0731991
0.676763,-0.0731991
0.676763,-0.0731991
0.680157,-0.111652
0.676534,-0.0831094
0.679075,-0.0732118
0.671624,-0.0520162
0.662431,-0.0455043
0.681654,-0.000482384
0.681658,-0.00578688
0.684805,-0.0145824
0.67384,0.0110879
0.681119,0.0399009
0.676068,0.0596029
0.686492,0.0911518
0.65851,0.12247
0.665552,0.141822
0.66947,0.127026
0.671686,0.135433
0.671686,0.135433
0.671686,0.135433
0.670068,0.110532
0.668928,0.121216
0.656895,0.132074
0.639798,0.147249
0.644957,0.144999
0.658229,0.117286
0.658229,0.117286
0.65144,0.108654
0.65144,0.108654
0.644085,0.128914
0.644085,0.128914
0.630325,0.156175
0.630325,0.156175
0.643811,0.154496
0.643811,0.154496
0.632229,0.170135
0.632229,0.170135
0.636711,0.147424
0.62864,0.182475
0.62864,0.182475
0.630409,0.183521
0.623829,0.217694
0.623829,0.217694
0.623829,0.217694
0.623829,0.217694
0.623829,0.217694
0.623829,0.217694
0.630636,0.228722
0.627666,0.233577
0.627676,0.243935
0.633876,0.213865
0.633876,0.213865
0.632899,0.210819
0.635888,0.204966
0.635888,0.204966
0.635888,0.204966
0.635888,0.204966
0.635888,0.204966
0.625495,0.232446
0.625495,0.232446
0.625495,0.232446
0.625495,0.232446
0.62995,0.262815
0.608401,0.267185
0.621557,0.260924
0.630991,0.265128
0.60467,0.273552
0.595097,0.258667
0.621379,0.25851
0.621379,0.25851
0.606607,0.247584
0.625062,0.226082
0.625062,0.226082
0.620821,0.247207
0.635345,0.212728
0.635345,0.212728
0.635345,0.212728
0.644016,0.203575
0.650162,0.175882
0.634211,0.18154
0.634211,0.18154
0.645904,0.153108
0.645904,0.153108
0.648558,0.132256
0.648558,0.132256
0.649254,0.17551
0.642355,0.214418
0.642567,0.191032
0.642567,0.191032
0.642567,0.191032
0.63467,0.214452
0.630051,0.240225
0.636021,0.245615
0.643487,0.240146
0.630961,0.26853
0.622019,0.295079
0.622019,0.295079
0.611634,0.308625
0.590718,0.317742
0.60597,0.342439
0.590995,0.358417
0.590995,0.358417
0.598178,0.366365
0.581084,0.385359
0.574019,0.365944
0.588116,0.335605
0.588116,0.335605
0.588116,0.335605
0.591519,0.350069
0.593947,0.339605
0.593947,0.339605
0.599862,0.322805
0.599862,0.322805
0.599862,0.322805
0.599862,0.322805
0.590472,0.31739
0.590472,0.31739
0.593468,0.334207
0.577457,0.344839
0.567113,0.35121
0.567113,0.35121
0.58097,0.325229
0.588875,0.279633
0.606572,0.270902
0.597186,0.287211
0.597186,0.287211
