MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.964529,0.964514,0.00542893
2,0.943235,0.94322,0.00535258
3,0.934049,0.933952,0.0134003
4,0.928845,0.928365,0.0298727
5,0.922638,0.922625,0.00484774
6,0.914081,0.914053,0.00720578
7,0.908193,0.908089,-0.0137419
8,0.899931,0.89993,-0.00112842
9,0.897915,0.897884,-0.00750454
10,0.889021,0.888452,-0.0317801
11,0.882364,0.882364,0.000831041
12,0.869644,0.868711,-0.0402656
13,0.867244,0.866565,-0.0343082
14,0.866659,0.86664,-0.00575051
15,0.860098,0.859853,-0.0205566
16,0.848148,0.845562,-0.0661734
17,0.843358,0.8424,-0.0401943
18,0.843747,0.843664,-0.0118488
19,0.833492,0.833214,-0.0215406
20,0.843027,0.842925,-0.0130969
21,0.841805,0.841805,-0.000304503
22,0.827907,0.827758,0.0157586
23,0.819468,0.815086,0.0846314
24,0.804518,0.8025,0.0569449
25,0.809031,0.806061,0.0692563
26,0.809859,0.807245,0.0650206
27,0.796944,0.7949,0.0570372
28,0.784397,0.783733,0.032272
29,0.795451,0.792886,0.0638215
30,0.794685,0.791397,0.0722059
31,0.797978,0.79733,0.0321586
32,0.800383,0.80035,-0.00725103
33,0.789458,0.789324,-0.0145449
34,0.791729,0.791239,-0.0278466
35,0.786744,0.786543,-0.0178097
36,0.781234,0.781219,0.00480343
37,0.776697,0.776353,0.0231228
38,0.763474,0.763188,-0.0208963
39,0.77382,0.77379,-0.00682808
40,0.789298,0.788944,-0.0236485
41,0.781946,0.779232,-0.0650869
42,0.782127,0.779223,-0.0673371
43,0.780155,0.777844,-0.0600103
44,0.776625,0.770666,-0.0960184
45,0.766123,0.758584,-0.107215
46,0.77384,0.765759,-0.111544
47,0.760643,0.748645,-0.134565
48,0.758858,0.74265,-0.156004
49,0.746802,0.73087,-0.153436
50,0.746046,0.736908,-0.116415
51,0.739816,0.73321,-0.098645
52,0.738318,0.732831,-0.0898421
53,0.742324,0.738995,-0.070222
54,0.738984,0.733615,-0.0889183
55,0.742747,0.742135,-0.0301475
56,0.740849,0.740563,-0.0206013
57,0.751,0.747241,-0.0750418
58,0.732897,0.730935,-0.0535895
59,0.736415,0.732941,-0.0714411
60,0.721759,0.718975,-0.0633289
61,0.74014,0.734896,-0.0879486
62,0.72181,0.716465,-0.0876819
63,0.72776,0.719079,-0.112075
64,0.726577,0.715071,-0.128793
65,0.726108,0.709095,-0.15626
66,0.730158,0.713459,-0.155268
67,0.729312,0.719674,-0.118176
68,0.732314,0.727,-0.0880619
69,0.724717,0.717967,-0.0986767
70,0.713976,0.711834,-0.0552607
71,0.718184,0.718047,-0.013983
72,0.722953,0.722714,0.0185844
73,0.7198,0.719437,0.0228322
74,0.702379,0.701486,0.0354105
75,0.724073,0.723341,0.0325504
76,0.724029,0.724012,-0.00487562
77,0.709708,0.70963,0.0105483
78,0.704156,0.70415,-0.0027963
79,0.713716,0.713704,-0.00421239
80,0.713716,0.713704,-0.00421239
81,0.715209,0.715209,-1.45321e-05
82,0.716322,0.715255,0.0390848
83,0.705226,0.705226,-0.000247239
84,0.703962,0.703386,0.0284544
85,0.691775,0.691728,0.00812658
86,0.693883,0.692895,0.0370145
87,0.700939,0.70068,0.0190556
88,0.701038,0.700998,0.00752581
89,0.699357,0.697368,-0.0527087
90,0.70467,0.704037,0.0298467
91,0.709344,0.70933,-0.0043773
92,0.708308,0.708302,0.00276194
93,0.703992,0.703847,0.014279
94,0.712518,0.71111,0.0447724
95,0.700617,0.69707,0.070406
96,0.697557,0.696315,0.0416066
97,0.711494,0.710638,0.0348916
98,0.704501,0.703214,0.042567
99,0.694434,0.694137,0.0202783
100,0.705263,0.705255,0.00341074
101,0.712753,0.712677,-0.010358
102,0.712559,0.712336,0.017815
103,0.714108,0.713339,0.0331384
104,0.702023,0.701832,0.0163697
105,0.696677,0.69617,-0.0265843
106,0.682452,0.68245,-0.00181371
107,0.696385,0.696384,-0.00103673
108,0.700477,0.69963,0.0344439
109,0.694838,0.694806,0.00660102
110,0.694838,0.694806,0.00660102
111,0.694374,0.69401,0.0224754
112,0.693603,0.691716,0.0511275
113,0.679479,0.678723,0.0320573
114,0.683498,0.681355,0.0540803
115,0.685956,0.685796,0.0148174
116,0.683746,0.683614,0.0134335
117,0.678617,0.677116,-0.045112
118,0.689322,0.68926,0.00921795
