ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.997372,0.00226559,null,null,null
5.48944e+06,null,-479079,null,null
5.59012e+06,null,null,-284751,null
1926.04,null,null,null,8.20225
0.989071,0.000419154,null,null,null
184510,null,-242.43,null,null
165632,null,null,-1857.6,null
279.28,null,null,null,3.86892
0.983754,0.00231874,null,null,null
87733.4,null,-3904.09,null,null
82316.5,null,null,429.504,null
152.248,null,null,null,-0.431511
0.979841,0.0032679,null,null,null
48968,null,570.155,null,null
46114.5,null,null,3000.89,null
85.7494,null,null,null,-0.956914
0.981934,-0.00183341,null,null,null
26720.5,null,-1994.81,null,null
23644.1,null,null,-144.559,null
46.9964,null,null,null,0.159301
0.986818,-0.00380239,null,null,null
12421.5,null,-226.232,null,null
12289.1,null,null,-502.041,null
26.3169,null,null,null,-0.464162
0.987858,-0.00346773,null,null,null
7072.98,null,523.271,null,null
6047.93,null,null,-31.5819,null
14.4514,null,null,null,-0.0134352
0.988511,-0.000380179,null,null,null
3262.3,null,385.197,null,null
3476.55,null,null,-67.9093,null
8.16703,null,null,null,0.152799
0.982894,0.00434067,null,null,null
2163,null,378.44,null,null
2127.59,null,null,-71.146,null
4.85278,null,null,null,0.0837927
0.980584,0.002334,null,null,null
1508.04,null,128.96,null,null
1537.61,null,null,-79.7515,null
2.78805,null,null,null,-0.0811994
0.979646,0.00604489,null,null,null
1037.34,null,119.968,null,null
970.796,null,null,-81.1739,null
1.50945,null,null,null,0.0139524
0.979309,0.0037386,null,null,null
783.36,null,141.38,null,null
877.034,null,null,-95.3026,null
0.879585,null,null,null,-0.00201948
0.976954,0.00554075,null,null,null
554.279,null,127.05,null,null
615.22,null,null,-156.276,null
0.365428,null,null,null,-0.11931
0.971691,0.00950358,null,null,null
431.039,null,71.0364,null,null
487.179,null,null,-99.6069,null
0.128696,null,null,null,-0.00442347
0.9693,0.0147329,null,null,null
323.392,null,96.907,null,null
376.535,null,null,-71.498,null
0.265169,null,null,null,-0.0128856
0.96928,0.008663,null,null,null
267.786,null,84.7463,null,null
323.829,null,null,-53.8719,null
0.0711356,null,null,null,-0.0460959
0.969097,0.00607634,null,null,null
193.656,null,49.42,null,null
255.394,null,null,-32.0874,null
0.143352,null,null,null,0.0213495
0.970601,0.00612839,null,null,null
161.357,null,46.3769,null,null
188.074,null,null,-19.0236,null
0.0430716,null,null,null,-0.0915693
0.972769,0.00266994,null,null,null
117.203,null,40.5745,null,null
171.109,null,null,-13.8911,null
0.0313376,null,null,null,-0.0843744
0.969984,0.00591581,null,null,null
91.639,null,32.7499,null,null
131.785,null,null,8.0877,null
0.0720117,null,null,null,0.0517179
0.962785,0.00302165,null,null,null
70.3694,null,34.3454,null,null
98.9139,null,null,22.8029,null
-0.00970957,null,null,null,-0.00486826
0.95992,0.00348131,null,null,null
65.2106,null,35.3266,null,null
82.6231,null,null,12.9816,null
0.092774,null,null,null,0.0194529
0.954824,0.00832677,null,null,null
57.623,null,33.9104,null,null
67.3791,null,null,10.6255,null
0.0656804,null,null,null,0.00209269
