MDTU,min_ave,max_ave
1,0.428911,0.601354
2,0.296041,0.502464
3,0.265769,0.484174
4,0.238696,0.468889
5,0.21104,0.453283
6,0.183642,0.438834
7,0.156646,0.423376
8,0.133099,0.409511
9,0.111213,0.398153
10,0.0932386,0.388448
11,0.076937,0.380155
12,0.0639288,0.373841
13,0.0507328,0.367341
14,0.0359941,0.359969
15,0.0238439,0.353922
16,0.0131019,0.34894
17,0.00100937,0.343194
18,-0.00941212,0.33874
19,-0.0203485,0.334114
20,-0.0311727,0.329186
21,-0.042624,0.32355
22,-0.0523748,0.319093
23,-0.0600681,0.315219
24,-0.0702165,0.310983
25,-0.0766057,0.308302
26,-0.0836061,0.305589
27,-0.0903055,0.302836
28,-0.0964518,0.300002
29,-0.100493,0.29947
30,-0.107308,0.296111
31,-0.114048,0.293134
32,-0.117913,0.292346
33,-0.121424,0.290937
34,-0.127223,0.288223
35,-0.129933,0.287052
36,-0.130898,0.28683
37,-0.137057,0.284868
38,-0.139208,0.283589
39,-0.145258,0.281989
40,-0.147697,0.281172
41,-0.152046,0.279696
42,-0.157851,0.277352
43,-0.163786,0.274478
44,-0.168741,0.272641
45,-0.170821,0.27145
46,-0.174496,0.271151
47,-0.178792,0.269977
48,-0.18184,0.267957
49,-0.185341,0.266207
50,-0.187489,0.265087
51,-0.192019,0.263252
52,-0.195242,0.262756
53,-0.199294,0.260409
54,-0.202485,0.259018
55,-0.206166,0.258216
56,-0.208537,0.258057
57,-0.211379,0.256905
58,-0.213033,0.256518
59,-0.215258,0.255354
60,-0.217819,0.254962
61,-0.220442,0.253666
62,-0.222218,0.25274
63,-0.224118,0.252307
64,-0.226291,0.251994
65,-0.227197,0.251916
66,-0.231037,0.250371
67,-0.233324,0.249181
68,-0.236655,0.247967
69,-0.238308,0.246748
70,-0.241946,0.24567
71,-0.244354,0.245338
72,-0.245875,0.244239
73,-0.246615,0.243844
74,-0.249056,0.241949
75,-0.250245,0.241747
76,-0.251997,0.242105
77,-0.252821,0.241522
78,-0.253178,0.241659
79,-0.253568,0.242223
80,-0.253568,0.242223
81,-0.253411,0.242395
82,-0.252676,0.242631
83,-0.253292,0.242088
84,-0.257457,0.241046
85,-0.259996,0.23992
86,-0.260796,0.240439
87,-0.261763,0.239789
88,-0.264424,0.238444
89,-0.265056,0.238063
90,-0.267592,0.237991
91,-0.270717,0.236725
92,-0.272282,0.235997
93,-0.273311,0.235246
94,-0.273658,0.235288
95,-0.276119,0.233867
96,-0.277442,0.233289
97,-0.279392,0.232484
98,-0.278907,0.233139
99,-0.278802,0.23346
100,-0.280765,0.232096
101,-0.283024,0.231174
102,-0.282555,0.2314
103,-0.282199,0.231644
104,-0.283361,0.2311
105,-0.280886,0.232944
106,-0.279972,0.232913
107,-0.28068,0.232847
108,-0.280942,0.232557
109,-0.281258,0.23222
110,-0.281258,0.23222
111,-0.281619,0.232977
112,-0.283585,0.232462
113,-0.281151,0.232731
114,-0.281608,0.23254
115,-0.282644,0.232217
116,-0.283076,0.232248
117,-0.282592,0.232454
118,-0.282544,0.233265
119,-0.285094,0.232268
120,-0.285564,0.232284
121,-0.285564,0.232284
122,-0.285154,0.23225
123,-0.285935,0.232417
124,-0.288535,0.232091
125,-0.29058,0.231163
126,-0.288948,0.230283
127,-0.288948,0.230283
128,-0.290735,0.230398
129,-0.291758,0.229659
130,-0.291177,0.230119
131,-0.294458,0.229482
132,-0.293024,0.22949
133,-0.294425,0.22863
134,-0.294894,0.228394
135,-0.294894,0.228394
136,-0.294348,0.22827
137,-0.295808,0.228301
138,-0.297906,0.227767
139,-0.299308,0.227289
140,-0.300085,0.226886
141,-0.300968,0.22643
142,-0.302216,0.225633
143,-0.302936,0.225891
144,-0.306583,0.22495
145,-0.306583,0.22495
146,-0.305076,0.225257
147,-0.307197,0.224014
148,-0.305067,0.224746
149,-0.305467,0.224869
150,-0.307339,0.224195
151,-0.3069,0.224227
152,-0.3069,0.224227
153,-0.305938,0.224429
154,-0.305938,0.224429
155,-0.306852,0.224684
156,-0.306852,0.224684
157,-0.30578,0.224879
158,-0.30578,0.224879
159,-0.307436,0.224602
160,-0.307436,0.224602
161,-0.307927,0.223836
162,-0.310325,0.223252
163,-0.307825,0.223955
164,-0.308187,0.224361
165,-0.308187,0.224361
166,-0.309229,0.224123
167,-0.308264,0.224598
168,-0.308264,0.224598
169,-0.30892,0.224454
170,-0.308868,0.224726
171,-0.309773,0.224553
172,-0.308437,0.225242
173,-0.30887,0.223973
174,-0.309533,0.223322
175,-0.311577,0.222693
176,-0.312668,0.222015
177,-0.312668,0.222015
178,-0.314585,0.221506
179,-0.315179,0.221528
180,-0.315179,0.221528
181,-0.314411,0.221078
182,-0.313119,0.222066
183,-0.314306,0.222244
184,-0.314976,0.221503
185,-0.315369,0.22133
186,-0.315561,0.222364
187,-0.317393,0.222121
188,-0.31722,0.22157
189,-0.31722,0.22157
190,-0.31722,0.22157
191,-0.31722,0.22157
192,-0.317843,0.221411
193,-0.317561,0.221332
194,-0.314559,0.221824
195,-0.317215,0.220672
196,-0.317924,0.220977
197,-0.317386,0.221284
198,-0.317142,0.221795
199,-0.316772,0.222134
200,-0.316726,0.221984
201,-0.315837,0.221135
202,-0.317399,0.220775
203,-0.318477,0.221675
204,-0.320366,0.220343
205,-0.319198,0.220815
206,-0.317455,0.22128
207,-0.319037,0.220284
208,-0.319037,0.220284
209,-0.319037,0.220284
210,-0.317674,0.220277
211,-0.319837,0.219906
212,-0.320874,0.219565
213,-0.321277,0.218774
214,-0.322735,0.219214
215,-0.319242,0.220101
216,-0.319242,0.220101
217,-0.322057,0.219445
218,-0.322057,0.219445
219,-0.320853,0.219439
220,-0.320853,0.219439
221,-0.322819,0.21848
222,-0.322819,0.21848
223,-0.324469,0.217753
224,-0.324469,0.217753
225,-0.32121,0.2199
226,-0.32121,0.2199
227,-0.319979,0.219902
228,-0.318012,0.220135
229,-0.318012,0.220135
230,-0.318373,0.22046
231,-0.318278,0.22039
232,-0.318278,0.22039
233,-0.318278,0.22039
234,-0.318278,0.22039
235,-0.318278,0.22039
236,-0.318278,0.22039
237,-0.317561,0.22156
238,-0.315707,0.221765
239,-0.314053,0.222324
240,-0.31307,0.223206
241,-0.31307,0.223206
242,-0.310605,0.222835
243,-0.314558,0.222469
244,-0.314558,0.222469
245,-0.314558,0.222469
246,-0.314558,0.222469
247,-0.314558,0.222469
248,-0.312899,0.222996
249,-0.312899,0.222996
250,-0.312899,0.222996
251,-0.312899,0.222996
252,-0.311181,0.223954
253,-0.312855,0.223516
254,-0.311021,0.223273
255,-0.312652,0.22321
256,-0.31665,0.221646
257,-0.315213,0.222593
258,-0.314655,0.221946
259,-0.314655,0.221946
260,-0.315,0.22195
261,-0.312842,0.223263
262,-0.312842,0.223263
263,-0.314216,0.222662
264,-0.316003,0.221641
265,-0.316003,0.221641
266,-0.316003,0.221641
267,-0.316993,0.220498
268,-0.316478,0.220969
269,-0.316393,0.221272
270,-0.316393,0.221272
271,-0.314443,0.222047
272,-0.314443,0.222047
273,-0.314432,0.222034
274,-0.314432,0.222034
275,-0.312828,0.222177
276,-0.312646,0.22173
277,-0.314886,0.221772
278,-0.314886,0.221772
279,-0.314886,0.221772
280,-0.31433,0.222025
281,-0.315001,0.222291
282,-0.315266,0.221466
283,-0.31337,0.221592
284,-0.313439,0.221778
285,-0.316258,0.221069
